DESTINATION_FIPS,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
01049,0.0,0.0,0.0,0.0,0.0,25.120894303837215,25.120894303837215,25.120894303837215,25.120894303837215,25.120894303837215,25.120894303837215,25.120894303837215,25.120894303837215,25.120894303837215,25.120894303837215,25.120894303837215,25.120894303837215,25.120894303837215,0.0,0.0,40.6416954237451,40.6416954237451,40.6416954237451,40.6416954237451,40.6416954237451,0.0,0.0,0.0,0.0,0.0,10.83822859991763,10.83822859991763,10.83822859991763,10.83822859991763,10.83822859991763,154.67545223235345,154.67545223235345,154.67545223235345,154.67545223235345,154.67545223235345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.47875232508227,486.47875232508227,486.47875232508227,486.47875232508227,486.47875232508227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01051,0.0,0.0,0.0,0.0,0.0,71.17586719420545,71.17586719420545,71.17586719420545,71.17586719420545,71.17586719420545,71.17586719420545,71.17586719420545,71.17586719420545,71.17586719420545,71.17586719420545,71.17586719420545,71.17586719420545,71.17586719420545,0.0,0.0,40.6416954237451,40.6416954237451,40.6416954237451,40.6416954237451,40.6416954237451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.47172542925807,125.47172542925807,125.47172542925807,125.47172542925807,125.47172542925807,715.5452199023792,715.5452199023792,715.5452199023792,715.5452199023792,715.5452199023792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.78808252587174,164.78808252587174,164.78808252587174,164.78808252587174,164.78808252587174,214.7598594299102,214.7598594299102,214.7598594299102,214.7598594299102,214.7598594299102,629.5607383030476,629.5607383030476,629.5607383030476,629.5607383030476,629.5607383030476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01055,675.859813593503,675.859813593503,675.859813593503,675.859813593503,675.859813593503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.51468579975289,32.51468579975289,32.51468579975289,32.51468579975289,32.51468579975289,224.2794057369125,224.2794057369125,224.2794057369125,224.2794057369125,224.2794057369125,77.21336949492805,77.21336949492805,77.21336949492805,77.21336949492805,77.21336949492805,89.4431524877974,89.4431524877974,89.4431524877974,89.4431524877974,89.4431524877974,290.86255290062684,290.86255290062684,290.86255290062684,290.86255290062684,290.86255290062684,233.7650194024966,233.7650194024966,233.7650194024966,233.7650194024966,233.7650194024966,98.87284951552304,98.87284951552304,98.87284951552304,98.87284951552304,98.87284951552304,136.66536509176103,136.66536509176103,136.66536509176103,136.66536509176103,136.66536509176103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01069,21.80192947075816,21.80192947075816,21.80192947075816,21.80192947075816,21.80192947075816,117.23084008457369,117.23084008457369,117.23084008457369,117.23084008457369,117.23084008457369,117.23084008457369,117.23084008457369,117.23084008457369,117.23084008457369,117.23084008457369,117.23084008457369,117.23084008457369,117.23084008457369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.80195872013271,63.80195872013271,63.80195872013271,63.80195872013271,63.80195872013271,0.0,0.0,0.0,0.0,0.0,154.67545223235345,154.67545223235345,154.67545223235345,154.67545223235345,154.67545223235345,164.07841017672212,164.07841017672212,164.07841017672212,164.07841017672212,164.07841017672212,63.88796606271243,63.88796606271243,63.88796606271243,63.88796606271243,63.88796606271243,58.17251058012536,58.17251058012536,58.17251058012536,58.17251058012536,58.17251058012536,77.92167313416554,77.92167313416554,77.92167313416554,77.92167313416554,77.92167313416554,65.9152330103487,65.9152330103487,65.9152330103487,65.9152330103487,65.9152330103487,39.04724716907458,39.04724716907458,39.04724716907458,39.04724716907458,39.04724716907458,228.9311775647446,228.9311775647446,228.9311775647446,228.9311775647446,228.9311775647446,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177,121.55591572123177
01071,0.0,0.0,0.0,0.0,0.0,87.92313006343026,87.92313006343026,87.92313006343026,87.92313006343026,87.92313006343026,87.92313006343026,87.92313006343026,87.92313006343026,87.92313006343026,87.92313006343026,87.92313006343026,87.92313006343026,87.92313006343026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.17251058012536,58.17251058012536,58.17251058012536,58.17251058012536,58.17251058012536,0.0,0.0,0.0,0.0,0.0,16.478808252587175,16.478808252587175,16.478808252587175,16.478808252587175,16.478808252587175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01073,1460.7292745407967,1460.7292745407967,1460.7292745407967,1460.7292745407967,1460.7292745407967,1285.3524252130042,1285.3524252130042,1285.3524252130042,1285.3524252130042,1285.3524252130042,1285.3524252130042,1285.3524252130042,1285.3524252130042,1285.3524252130042,1285.3524252130042,1285.3524252130042,1285.3524252130042,1285.3524252130042,1655.6291390728477,1655.6291390728477,772.1922130511568,772.1922130511568,772.1922130511568,772.1922130511568,772.1922130511568,861.3264427217915,861.3264427217915,861.3264427217915,861.3264427217915,861.3264427217915,1165.1095744911452,1165.1095744911452,1165.1095744911452,1165.1095744911452,1165.1095744911452,1245.1373904704453,1245.1373904704453,1245.1373904704453,1245.1373904704453,1245.1373904704453,945.8637763128686,945.8637763128686,945.8637763128686,945.8637763128686,945.8637763128686,2197.7460325573074,2197.7460325573074,2197.7460325573074,2197.7460325573074,2197.7460325573074,988.9326798621311,988.9326798621311,988.9326798621311,988.9326798621311,988.9326798621311,1106.4877585051506,1106.4877585051506,1106.4877585051506,1106.4877585051506,1106.4877585051506,1021.6861116604047,1021.6861116604047,1021.6861116604047,1021.6861116604047,1021.6861116604047,1132.3701679031628,1132.3701679031628,1132.3701679031628,1132.3701679031628,1132.3701679031628,2375.160967234225,2375.160967234225,2375.160967234225,2375.160967234225,2375.160967234225,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598,1012.965964343598
01077,0.0,0.0,0.0,0.0,0.0,33.494525738449624,33.494525738449624,33.494525738449624,33.494525738449624,33.494525738449624,33.494525738449624,33.494525738449624,33.494525738449624,33.494525738449624,33.494525738449624,33.494525738449624,33.494525738449624,33.494525738449624,81.044783031538,81.044783031538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8676001994234,75.8676001994234,75.8676001994234,75.8676001994234,75.8676001994234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.3294574633922,268.3294574633922,268.3294574633922,268.3294574633922,268.3294574633922,101.80189351521939,101.80189351521939,101.80189351521939,101.80189351521939,101.80189351521939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763,182.33387358184763
01081,446.93955415054234,446.93955415054234,446.93955415054234,446.93955415054234,446.93955415054234,1076.0116393476942,1076.0116393476942,1076.0116393476942,1076.0116393476942,1076.0116393476942,1076.0116393476942,1076.0116393476942,1076.0116393476942,1076.0116393476942,1076.0116393476942,1076.0116393476942,1076.0116393476942,1076.0116393476942,335.75695827351456,335.75695827351456,1163.8303689527004,1163.8303689527004,1163.8303689527004,1163.8303689527004,1163.8303689527004,1108.5590327623058,1108.5590327623058,1108.5590327623058,1108.5590327623058,1108.5590327623058,146.31608609888798,146.31608609888798,146.31608609888798,146.31608609888798,146.31608609888798,1160.0658917426508,1160.0658917426508,1160.0658917426508,1160.0658917426508,1160.0658917426508,569.4486000250944,569.4486000250944,569.4486000250944,569.4486000250944,569.4486000250944,191.6638981881373,191.6638981881373,191.6638981881373,191.6638981881373,191.6638981881373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.44901456726654,428.44901456726654,428.44901456726654,428.44901456726654,428.44901456726654,0.0,0.0,0.0,0.0,0.0,1373.5870653884676,1373.5870653884676,1373.5870653884676,1373.5870653884676,1373.5870653884676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.3817525504541,183.3817525504541,183.3817525504541,183.3817525504541,183.3817525504541,242.7742710383072,242.7742710383072,242.7742710383072,242.7742710383072,242.7742710383072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0973567991563,313.0973567991563,313.0973567991563,313.0973567991563,313.0973567991563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01087,0.0,0.0,0.0,0.0,0.0,29.30771002114342,29.30771002114342,29.30771002114342,29.30771002114342,29.30771002114342,29.30771002114342,29.30771002114342,29.30771002114342,29.30771002114342,29.30771002114342,29.30771002114342,29.30771002114342,29.30771002114342,104.20043532626315,104.20043532626315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9338000997117,37.9338000997117,37.9338000997117,37.9338000997117,37.9338000997117,69.60395350455906,69.60395350455906,69.60395350455906,69.60395350455906,69.60395350455906,0.0,0.0,0.0,0.0,0.0,38.33277963762746,38.33277963762746,38.33277963762746,38.33277963762746,38.33277963762746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.6609320413948,263.6609320413948,263.6609320413948,263.6609320413948,263.6609320413948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01089,817.5723551534311,817.5723551534311,817.5723551534311,817.5723551534311,817.5723551534311,632.2091733132366,632.2091733132366,632.2091733132366,632.2091733132366,632.2091733132366,632.2091733132366,632.2091733132366,632.2091733132366,632.2091733132366,632.2091733132366,632.2091733132366,632.2091733132366,632.2091733132366,509.4243504839531,509.4243504839531,849.7809043146702,849.7809043146702,849.7809043146702,849.7809043146702,849.7809043146702,275.1459469805723,275.1459469805723,275.1459469805723,275.1459469805723,275.1459469805723,693.6466303947283,693.6466303947283,693.6466303947283,693.6466303947283,693.6466303947283,1299.273798751769,1299.273798751769,1299.273798751769,1299.273798751769,1299.273798751769,212.33676611105213,212.33676611105213,212.33676611105213,212.33676611105213,212.33676611105213,2977.1792185223994,2977.1792185223994,2977.1792185223994,2977.1792185223994,2977.1792185223994,1788.804700338855,1788.804700338855,1788.804700338855,1788.804700338855,1788.804700338855,997.3974161173189,997.3974161173189,997.3974161173189,997.3974161173189,997.3974161173189,1664.3596335113043,1664.3596335113043,1664.3596335113043,1664.3596335113043,1664.3596335113043,468.56696602889497,468.56696602889497,468.56696602889497,468.56696602889497,468.56696602889497,829.8755186721992,829.8755186721992,829.8755186721992,829.8755186721992,829.8755186721992,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196,202.5931928687196
01093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.87622420008294,39.87622420008294,39.87622420008294,39.87622420008294,39.87622420008294,21.67645719983526,21.67645719983526,21.67645719983526,21.67645719983526,21.67645719983526,193.34431529044184,193.34431529044184,193.34431529044184,193.34431529044184,193.34431529044184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.33733850733243,62.33733850733243,62.33733850733243,62.33733850733243,62.33733850733243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
