GEOID,AGE_GROUP,SEX,MORTALITY_RATE_100K
20,70-74,MALE,2933.5877223817583
21,70-74,FEMALE,2387.200595295258
21,70-74,MALE,3385.2347969123043
22,70-74,FEMALE,2128.675141966654
22,70-74,MALE,3261.708022571839
23,70-74,FEMALE,1677.700738390775
23,70-74,MALE,2520.755626280113
24,70-74,FEMALE,1650.409319142628
24,70-74,MALE,2405.247689913287
25,70-74,FEMALE,1413.4618490925077
25,70-74,MALE,2125.7484545686143
26,70-74,FEMALE,1829.5532709384113
26,70-74,MALE,2684.1076455617713
27,70-74,FEMALE,1521.5146555812953
27,70-74,MALE,2264.178453747587
28,70-74,FEMALE,2426.6162736811566
28,70-74,MALE,3727.7425586929285
29,70-74,FEMALE,2034.5812585629913
29,70-74,MALE,3010.4831898651537
30,70-74,FEMALE,1693.0600918269658
30,70-74,MALE,2347.2547546055935
31,70-74,FEMALE,1799.6940120827057
31,70-74,MALE,2458.5329762828856
32,70-74,FEMALE,1778.4951716643748
32,70-74,MALE,2837.583749489758
33,70-74,FEMALE,1577.854552049523
33,70-74,MALE,2297.875644536631
34,70-74,FEMALE,1438.8277986991727
34,70-74,MALE,2088.1197417621893
35,70-74,FEMALE,1640.3341609610047
35,70-74,MALE,2571.420730079936
36,70-74,FEMALE,1437.8688601932079
36,70-74,MALE,2189.842465866472
37,70-74,FEMALE,1833.7456266998024
37,70-74,MALE,2811.7886055067024
38,70-74,FEMALE,1613.06909822699
38,70-74,MALE,2383.6749243959844
39,70-74,FEMALE,2021.6901310406831
39,70-74,MALE,2890.376604694563
40,70-74,FEMALE,2412.8310105179626
40,70-74,MALE,3340.6460120323786
41,70-74,FEMALE,1594.341575057278
41,70-74,MALE,2561.313205652845
42,70-74,FEMALE,1746.3225747197816
42,70-74,MALE,2645.121739906305
44,70-74,FEMALE,1404.762387325165
44,70-74,MALE,2379.1517334397677
45,70-74,FEMALE,1942.4604972252675
45,70-74,MALE,2914.326848071362
46,70-74,FEMALE,1631.5751798508686
46,70-74,MALE,2348.965231570423
47,70-74,FEMALE,2325.160313277736
47,70-74,MALE,3262.6046536638974
48,70-74,FEMALE,1861.163138940852
48,70-74,MALE,2733.756522860052
49,70-74,FEMALE,1634.2078948060584
49,70-74,MALE,2079.8835719279964
50,70-74,FEMALE,1554.4078034399759
50,70-74,MALE,2089.2588412431683
51,70-74,FEMALE,1773.8077448709166
51,70-74,MALE,2582.785697853793
53,70-74,FEMALE,1587.672140102856
53,70-74,MALE,2418.5213652178354
54,70-74,FEMALE,2421.7846021324563
54,70-74,MALE,3560.4510711790726
55,70-74,FEMALE,1644.3617461257982
55,70-74,MALE,2435.1728946888607
56,70-74,FEMALE,1807.5780848717225
56,70-74,MALE,2443.595951886081
01,75-79,FEMALE,3595.234331692071
01,75-79,MALE,4928.27563262844
02,75-79,FEMALE,2460.3757859083876
02,75-79,MALE,3636.4601057461314
04,75-79,FEMALE,2674.8507740873606
04,75-79,MALE,3565.912946826194
05,75-79,FEMALE,3851.751211661175
05,75-79,MALE,5171.716798668243
06,75-79,FEMALE,2387.7989222126866
06,75-79,MALE,3462.238984069297
08,75-79,FEMALE,2556.7460368987236
08,75-79,MALE,3347.603921193668
09,75-79,FEMALE,2438.3188776697325
09,75-79,MALE,3332.859871016919
10,75-79,FEMALE,2829.360342655456
10,75-79,MALE,3822.1839294858873
11,75-79,FEMALE,2560.9224741717894
11,75-79,MALE,3038.590700310843
12,75-79,FEMALE,2428.5298448878534
12,75-79,MALE,3448.5744062033878
13,75-79,FEMALE,3131.9507183662536
13,75-79,MALE,4416.127878865821
15,75-79,FEMALE,1911.1162109518687
15,75-79,MALE,2965.02621474055
16,75-79,FEMALE,2793.7827096670785
16,75-79,MALE,3775.5010455486213
17,75-79,FEMALE,2869.7731323326343
17,75-79,MALE,3938.8579435503625
18,75-79,FEMALE,3387.013470493915
18,75-79,MALE,4591.474255373993
19,75-79,FEMALE,3102.8236308863775
19,75-79,MALE,4335.203149768275
20,75-79,FEMALE,3374.983564402174
20,75-79,MALE,4536.7445558717145
21,75-79,FEMALE,3905.1965869648207
21,75-79,MALE,5312.640185879534
22,75-79,FEMALE,3427.241243765904
22,75-79,MALE,4719.357999284866
23,75-79,FEMALE,3109.094904919657
23,75-79,MALE,3937.385087627913
24,75-79,FEMALE,2707.3575000946107
24,75-79,MALE,3759.556441168863
25,75-79,FEMALE,2503.824619412348
25,75-79,MALE,3516.794338865889
26,75-79,FEMALE,3078.388360714671
26,75-79,MALE,4167.222619873467
27,75-79,FEMALE,2634.4374211548948
27,75-79,MALE,3613.341266492024
28,75-79,FEMALE,3815.4622560253656
28,75-79,MALE,5333.278837141172
29,75-79,FEMALE,3366.8418597876866
29,75-79,MALE,4500.7733651927565
30,75-79,FEMALE,2606.2129230480973
30,75-79,MALE,3619.544509269276
31,75-79,FEMALE,3105.403579574653
31,75-79,MALE,4097.5227874582815
32,75-79,FEMALE,3015.2486040611816
32,75-79,MALE,4193.590341929857
33,75-79,FEMALE,2857.762648520744
33,75-79,MALE,3658.6271929611835
34,75-79,FEMALE,2379.425821034025
34,75-79,MALE,3390.735886244113
35,75-79,FEMALE,2643.05019967934
35,75-79,MALE,3470.843598351693
36,75-79,FEMALE,2341.300743174681
36,75-79,MALE,3354.1410436395217
37,75-79,FEMALE,3151.1373805419566
37,75-79,MALE,4321.429450785137
38,75-79,FEMALE,2364.13898352172
38,75-79,MALE,3940.9408647791606
39,75-79,FEMALE,3265.2438138767116
39,75-79,MALE,4437.050208788491
40,75-79,FEMALE,3786.7809766786504
40,75-79,MALE,5122.4289121071815
41,75-79,FEMALE,2885.1013036424974
41,75-79,MALE,3905.46819791016
42,75-79,FEMALE,2986.9601109280643
42,75-79,MALE,4106.480776024327
44,75-79,FEMALE,2785.324761086983
44,75-79,MALE,3498.8379609887047
45,75-79,FEMALE,3202.4322288880876
45,75-79,MALE,4203.3635587092385
46,75-79,FEMALE,2596.2550446614937
46,75-79,MALE,4047.4507374012896
47,75-79,FEMALE,3698.0569713244286
47,75-79,MALE,4728.048423622667
48,75-79,FEMALE,3041.5362302451
48,75-79,MALE,4161.831033752772
49,75-79,FEMALE,2768.0465945082556
49,75-79,MALE,3553.74001628705
50,75-79,FEMALE,2679.289081136464
50,75-79,MALE,3447.6352688367256
51,75-79,FEMALE,2936.0760211617853
51,75-79,MALE,3986.9234736664575
53,75-79,FEMALE,2733.354966477444
53,75-79,MALE,3703.5826237092324
54,75-79,FEMALE,3847.3369179161896
54,75-79,MALE,5125.007851380439
55,75-79,FEMALE,2789.8468423151357
55,75-79,MALE,3795.050451756768
56,75-79,FEMALE,3095.3131183022124
56,75-79,MALE,3839.459909946287
01,80-84,FEMALE,5921.003479754335
01,80-84,MALE,8060.942281852732
02,80-84,FEMALE,4362.799359570036
02,80-84,MALE,6482.803879565228
04,80-84,FEMALE,4536.467811749595
04,80-84,MALE,5948.735764279854
05,80-84,FEMALE,6236.360575049857
05,80-84,MALE,8064.02035923438
06,80-84,FEMALE,4340.32509981692
06,80-84,MALE,5889.42775802795
08,80-84,FEMALE,4723.479966473913
08,80-84,MALE,6099.16255336759
09,80-84,FEMALE,4473.289952671638
09,80-84,MALE,5933.122355220676
10,80-84,FEMALE,5215.717174801277
10,80-84,MALE,6940.81454843105
11,80-84,FEMALE,4070.5426607913905
11,80-84,MALE,5685.165383652539
12,80-84,FEMALE,4157.323658165431
12,80-84,MALE,5575.791325568201
13,80-84,FEMALE,5601.687911276999
13,80-84,MALE,7210.90007488021
15,80-84,FEMALE,3429.6069511045403
15,80-84,MALE,5128.279151088616
16,80-84,FEMALE,5479.735896146531
16,80-84,MALE,6816.841553459525
17,80-84,FEMALE,4983.020755575418
17,80-84,MALE,6760.658690085242
18,80-84,FEMALE,5972.671184375315
18,80-84,MALE,7811.955518318689
19,80-84,FEMALE,5278.543199603478
19,80-84,MALE,6875.794944295074
20,80-84,FEMALE,5457.888325871662
20,80-84,MALE,7785.968954687022
21,80-84,FEMALE,6621.386876517133
21,80-84,MALE,8433.892861754348
22,80-84,FEMALE,5813.499367472556
22,80-84,MALE,7844.359424188171
23,80-84,FEMALE,5769.088545622691
23,80-84,MALE,7119.912400434939
24,80-84,FEMALE,4671.216651167428
24,80-84,MALE,6418.161540069631
25,80-84,FEMALE,4649.863386942165
25,80-84,MALE,6306.325888879545
26,80-84,FEMALE,5422.765512659583
26,80-84,MALE,7082.749469275294
27,80-84,FEMALE,4867.988552519474
27,80-84,MALE,6432.713092864056
28,80-84,FEMALE,6332.554850524153
28,80-84,MALE,8560.595782432552
29,80-84,FEMALE,5708.273776336209
29,80-84,MALE,7717.704964835204
30,80-84,FEMALE,5439.002014631457
30,80-84,MALE,6264.596266042978
31,80-84,FEMALE,5329.395289668491
31,80-84,MALE,7441.038837686588
32,80-84,FEMALE,5115.931408605353
32,80-84,MALE,6806.85763389727
33,80-84,FEMALE,5036.8479146769705
33,80-84,MALE,7181.868292915288
34,80-84,FEMALE,4314.909831861073
34,80-84,MALE,5954.760461766064
35,80-84,FEMALE,4845.704657697657
35,80-84,MALE,6246.919955858497
36,80-84,FEMALE,4104.342055690194
36,80-84,MALE,5756.103879676269
37,80-84,FEMALE,5543.085040912052
37,80-84,MALE,7047.3856336505905
38,80-84,FEMALE,4610.868896640685
38,80-84,MALE,6453.3402312724
39,80-84,FEMALE,5695.844005197394
39,80-84,MALE,7706.252493723091
40,80-84,FEMALE,6462.9015249287095
40,80-84,MALE,8187.4775359151245
41,80-84,FEMALE,5215.946104304818
41,80-84,MALE,7059.693344229013
42,80-84,FEMALE,5201.051169212679
42,80-84,MALE,6957.589603296329
44,80-84,FEMALE,4648.048205084926
44,80-84,MALE,6216.305884044063
45,80-84,FEMALE,5732.161880420817
45,80-84,MALE,7281.413335485215
46,80-84,FEMALE,5139.903405482184
46,80-84,MALE,7307.625171557289
47,80-84,FEMALE,6418.039162886664
47,80-84,MALE,8068.380874353758
48,80-84,FEMALE,5299.624367686631
48,80-84,MALE,6848.924808809658
49,80-84,FEMALE,5350.402958385573
49,80-84,MALE,6721.565629470873
50,80-84,FEMALE,5389.071931849038
50,80-84,MALE,5951.125348226476
51,80-84,FEMALE,5104.074162860803
51,80-84,MALE,6789.216040915943
53,80-84,FEMALE,5129.599439433328
53,80-84,MALE,6485.631328139791
54,80-84,FEMALE,6620.062399372988
54,80-84,MALE,8065.991276704154
55,80-84,FEMALE,5175.220299360506
55,80-84,MALE,7001.820538752541
56,80-84,FEMALE,5509.0804013249235
56,80-84,MALE,6547.196574267211
01,85+,FEMALE,14190.306934967712
01,85+,MALE,15960.152407044241
02,85+,FEMALE,12226.046428138829
02,85+,MALE,15203.055435144825
04,85+,FEMALE,12187.541537110044
04,85+,MALE,12054.792657057984
05,85+,FEMALE,14158.415322215253
05,85+,MALE,15627.130196660253
06,85+,FEMALE,12455.626747187487
06,85+,MALE,14191.459130803833
08,85+,FEMALE,13869.999025079753
08,85+,MALE,15772.081881828259
09,85+,FEMALE,13569.138769275352
09,85+,MALE,15420.131767498387
10,85+,FEMALE,14184.472748917864
10,85+,MALE,15404.109411955049
11,85+,FEMALE,10225.616494752223
11,85+,MALE,9762.976695222109
12,85+,FEMALE,11419.847102036298
12,85+,MALE,11872.737195625607
13,85+,FEMALE,13931.554525916841
13,85+,MALE,14952.88325365649
15,85+,FEMALE,9775.748524938575
15,85+,MALE,11549.993306826978
16,85+,FEMALE,14748.867386201613
16,85+,MALE,16012.488495498357
17,85+,FEMALE,13036.37270813281
17,85+,MALE,15174.640836493929
18,85+,FEMALE,14420.242790520175
18,85+,MALE,17476.074125477477
19,85+,FEMALE,13949.143942106084
19,85+,MALE,16534.457618826455
20,85+,FEMALE,14564.378069719449
20,85+,MALE,16930.909885491234
21,85+,FEMALE,14957.274399922231
21,85+,MALE,16887.544864304913
22,85+,FEMALE,14030.161963295546
22,85+,MALE,15138.374632458412
23,85+,FEMALE,15542.54113946297
23,85+,MALE,17686.845673377746
24,85+,FEMALE,12227.548066424508
24,85+,MALE,14115.419379453642
25,85+,FEMALE,13759.827424370298
25,85+,MALE,16302.976602712215
26,85+,FEMALE,14978.82005349571
26,85+,MALE,16870.716434761023
27,85+,FEMALE,13240.07441908203
27,85+,MALE,15680.603824640053
28,85+,FEMALE,14541.484236916902
28,85+,MALE,16284.753238786112
29,85+,FEMALE,13892.54224566571
29,85+,MALE,16610.73013305481
30,85+,FEMALE,14268.526599611185
30,85+,MALE,16171.531621350357
31,85+,FEMALE,14635.471529236132
31,85+,MALE,16724.529621991584
32,85+,FEMALE,12997.330963805498
32,85+,MALE,13527.021038977411
33,85+,FEMALE,14604.811177249632
33,85+,MALE,16606.196130648896
34,85+,FEMALE,12999.509200564453
34,85+,MALE,14365.559653328055
35,85+,FEMALE,12897.06941915191
35,85+,MALE,14515.296910923882
36,85+,FEMALE,11516.934675679451
36,85+,MALE,13277.415575184552
37,85+,FEMALE,14601.02720808339
37,85+,MALE,16124.45561446483
38,85+,FEMALE,11170.10940146417
38,85+,MALE,15318.885597623497
39,85+,FEMALE,15112.947690140383
39,85+,MALE,17521.18251998399
40,85+,FEMALE,14875.366567843776
40,85+,MALE,16378.302807164166
41,85+,FEMALE,15087.724925436425
41,85+,MALE,16497.379409328067
42,85+,FEMALE,14161.145666661188
42,85+,MALE,16688.981482716925
44,85+,FEMALE,13544.941191513806
44,85+,MALE,16394.63798867929
45,85+,FEMALE,14582.888356794963
45,85+,MALE,16318.762420968562
46,85+,FEMALE,12243.053692767742
46,85+,MALE,16821.755138882534
47,85+,FEMALE,15449.87178447356
47,85+,MALE,16591.84229795067
48,85+,FEMALE,13631.938486347344
48,85+,MALE,15141.672805895605
49,85+,FEMALE,15884.737870250197
49,85+,MALE,16781.730688761436
50,85+,FEMALE,15023.360616781049
50,85+,MALE,16772.831739890422
51,85+,FEMALE,13887.879880287388
51,85+,MALE,15746.332141819825
53,85+,FEMALE,13802.604732993277
53,85+,MALE,15990.274409372665
54,85+,FEMALE,15630.234943819552
54,85+,MALE,16613.757097717895
55,85+,FEMALE,15195.592578109803
55,85+,MALE,17703.896143038906
56,85+,FEMALE,14339.838194201384
56,85+,MALE,14253.197685627845
