GEOID,AGE_GROUP,SEX,MORTALITY_RATE_100K
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
17,45-49,MALE,442.6
17,45-49,FEMALE,244.3
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
18,45-49,MALE,543.3
18,45-49,FEMALE,321.2
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
19,45-49,MALE,414.5
19,45-49,MALE,414.5
19,45-49,FEMALE,257.0
19,45-49,FEMALE,257.0
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
20,45-49,MALE,448.1
20,45-49,FEMALE,293.3
