ORIGIN_FIPS,DESTINATION_FIPS,AGE_GROUP,SEX,MIGRATION_RATE
02,10,35-39,MALE,0.00015353852888847356
02,10,45-49,FEMALE,3.0510477395079012e-05
02,10,45-49,MALE,4.95795257670034e-05
02,10,5-9,FEMALE,1.8939398194892027e-05
02,10,5-9,MALE,3.077652206669954e-05
02,10,55-59,FEMALE,5.42229671986019e-06
02,10,55-59,MALE,8.811232169772811e-06
02,11,20-24,FEMALE,9.855222032506383e-05
02,11,20-24,MALE,0.0001219202725670893
02,11,25-29,FEMALE,6.325457145918847e-05
02,11,25-29,MALE,7.82530780938414e-05
02,11,35-39,FEMALE,3.3519154997821404e-05
02,11,35-39,MALE,4.1466995873593496e-05
02,11,45-49,FEMALE,4.1235965152739014e-05
02,11,45-49,MALE,5.1013565137409086e-05
02,11,5-9,FEMALE,1.1999929176833846e-05
02,11,5-9,MALE,1.4845273208454244e-05
02,11,60-64,FEMALE,4.32427112553317e-05
02,11,60-64,MALE,5.3496137635461904e-05
02,12,0-4,FEMALE,0.001750479480024419
02,12,0-4,MALE,0.0015660007824604086
02,12,20-24,FEMALE,0.0028232963975392106
02,12,20-24,MALE,0.0025257561817304945
02,12,25-29,FEMALE,0.0022830681803949282
02,12,25-29,MALE,0.0020424612785858217
02,12,35-39,FEMALE,0.001573164016616549
02,12,35-39,MALE,0.0014073721566423094
02,12,45-49,FEMALE,0.001793602395491935
02,12,45-49,MALE,0.0016045790806551194
02,12,5-9,FEMALE,0.0019372808948574503
02,12,5-9,MALE,0.001733115658773702
02,12,55-59,FEMALE,0.0012559046646139658
02,12,55-59,MALE,0.0011235479820955754
02,12,60-64,FEMALE,0.0010871642741681125
02,12,60-64,MALE,0.0009725907235350836
02,12,65-69,FEMALE,0.000749509176680532
02,12,65-69,MALE,0.000670520260612593
02,12,75-79,FEMALE,0.0012890674976431514
02,12,75-79,MALE,0.0011532158662752765
02,13,0-4,FEMALE,6.90939823884043e-05
02,13,0-4,MALE,8.80948275452155e-05
02,13,20-24,FEMALE,0.0005835114797989935
02,13,20-24,MALE,0.0007439771367437169
02,13,25-29,FEMALE,0.0006318337216416762
02,13,25-29,MALE,0.0008055879950931374
02,13,35-39,FEMALE,0.0007294121158939462
02,13,35-39,MALE,0.0009300004477647816
02,13,45-49,FEMALE,0.0002036610914101445
02,13,45-49,MALE,0.00025966789154793427
02,13,5-9,FEMALE,0.00036626179907415195
02,13,5-9,MALE,0.0004669837938195437
02,15,0-4,FEMALE,1.2820956468214444e-05
02,15,0-4,MALE,2.2354488200989285e-05
02,15,20-24,FEMALE,2.2035686858642982e-05
02,15,20-24,MALE,3.84211975996852e-05
02,15,25-29,FEMALE,2.5308519787152924e-05
02,15,25-29,MALE,4.4127675526317914e-05
02,15,35-39,FEMALE,9.584950320146687e-06
02,15,35-39,MALE,1.6712221071024997e-05
02,15,45-49,FEMALE,6.085505612154974e-07
02,15,45-49,MALE,1.0610625169911235e-06
02,15,5-9,FEMALE,5.9252064887143066e-06
02,15,5-9,MALE,1.0331129262373662e-05
02,15,55-59,FEMALE,7.732803697206192e-06
02,15,55-59,MALE,1.3482837215641566e-05
02,15,60-64,FEMALE,5.009257195170149e-07
02,15,60-64,MALE,8.734089468501797e-07
02,15,65-69,FEMALE,1.6317624150498904e-06
02,15,65-69,MALE,2.845124210856219e-06
02,16,0-4,FEMALE,2.377848442893757e-05
02,16,0-4,MALE,3.247231287632153e-05
02,16,20-24,FEMALE,4.272632033559188e-05
02,16,20-24,MALE,5.834780791591725e-05
02,16,25-29,FEMALE,0.0006714049806702651
02,16,25-29,MALE,0.0009168823464843329
02,16,35-39,FEMALE,6.655965030680688e-05
02,16,35-39,MALE,9.089501882091788e-05
02,16,45-49,FEMALE,0.0009604836408300926
02,16,45-49,MALE,0.0013116532044265671
02,16,5-9,FEMALE,0.000978184123266834
02,16,5-9,MALE,0.0013358252918220204
02,16,55-59,FEMALE,0.0012010257083441662
02,16,55-59,MALE,0.0016401416452932439
02,16,65-69,FEMALE,0.00032814395368025925
02,16,65-69,MALE,0.00044811910381517247
02,16,75-79,FEMALE,0.0012130551727195314
02,16,75-79,MALE,0.0016565692915588759
02,17,0-4,FEMALE,9.307717472640826e-05
02,17,0-4,MALE,0.00017133479928688
02,17,20-24,FEMALE,0.0009307577210282622
02,17,20-24,MALE,0.0017133221736246502
02,17,25-29,FEMALE,0.0009855413443946126
02,17,25-29,MALE,0.0018141668881453898
02,17,35-39,FEMALE,0.00017234305417250325
02,17,35-39,MALE,0.0003172460131275967
02,17,45-49,FEMALE,2.650761683335401e-05
02,17,45-49,MALE,4.879474718765445e-05
02,17,5-9,FEMALE,0.0001759730190413452
02,17,5-9,MALE,0.00032392798756493435
02,17,55-59,FEMALE,7.773004244092195e-05
02,17,55-59,MALE,0.00014308407253789824
02,17,65-69,FEMALE,0.0001320007062760692
02,17,65-69,MALE,0.00024298454032382568
02,18,45-49,FEMALE,0.0012724369374996277
02,18,45-49,MALE,0.0008069112286583005
02,18,5-9,FEMALE,0.000225942766805417
