ORIGIN_FIPS,DESTINATION_FIPS,AGE_GROUP,MIGRATION_RATE
26,53,65_TO_74,6.134275686377338e-05
26,54,20_TO_24,4.188867665292718e-05
26,54,25_TO_34,2.0996017475405265e-05
26,54,45_TO_54,1.4025176594504796e-06
26,55,0_TO_4,0.0002414091346437739
26,55,18_TO_19,0.00047322281352998207
26,55,20_TO_24,0.0006143672575762653
26,55,25_TO_34,0.0004358773227894133
26,55,35_TO_44,0.00010108391788008796
26,55,45_TO_54,7.924224775895209e-05
26,55,55_TO_59,2.9209791678547633e-05
26,55,5_TO_17,6.670197106706717e-05
26,55,60_TO_64,5.420607235554082e-05
26,55,65_TO_74,2.4055983083832696e-05
26,55,75_AND_OVER,9.516924007361802e-05
26,56,18_TO_19,2.5286715226792937e-05
26,56,20_TO_24,2.7925784435284787e-06
27,01,18_TO_19,0.00011792485550736821
27,02,20_TO_24,4.1750631826228305e-05
27,04,0_TO_4,0.0005182370777155193
27,04,18_TO_19,0.0004023318599663151
27,04,20_TO_24,0.0008934635210812857
27,04,25_TO_34,0.0009099709322341676
27,04,35_TO_44,0.00040850343127973393
27,04,45_TO_54,0.0005099208069690903
27,04,55_TO_59,0.000851016447682372
27,04,5_TO_17,5.7847903720520066e-05
27,04,60_TO_64,0.0013483188444058912
27,04,65_TO_74,0.0016620067210286434
27,04,75_AND_OVER,0.0011413392492264582
27,06,0_TO_4,0.0008618196706760847
27,06,18_TO_19,0.0030729829993978892
27,06,20_TO_24,0.0015865240093966755
27,06,25_TO_34,0.0017443359709889386
27,06,35_TO_44,0.000730535333310473
27,06,45_TO_54,0.00036367448415815825
27,06,55_TO_59,0.0003154858482062376
27,06,5_TO_17,0.00022282155507163284
27,06,60_TO_64,0.00030172169944747213
27,06,65_TO_74,0.00040637646033936083
27,06,75_AND_OVER,0.00017514157277132348
27,08,0_TO_4,5.1537388944084796e-05
27,08,18_TO_19,0.0017064420267536814
27,08,20_TO_24,0.0008266625101593204
27,08,25_TO_34,0.0005602936748919579
27,08,35_TO_44,0.00021319704625183194
27,08,45_TO_54,0.0002109570851166541
27,08,55_TO_59,8.748767219164573e-05
27,08,5_TO_17,2.8923951860260033e-05
27,08,60_TO_64,0.0002357200776933376
27,08,65_TO_74,2.433391978080005e-05
27,09,18_TO_19,0.00038845834755368353
27,09,20_TO_24,8.350126365245661e-05
27,09,25_TO_34,5.805452535025105e-05
27,09,35_TO_44,5.5162872107117355e-05
27,09,5_TO_17,6.748922100727341e-05
27,10,0_TO_4,5.440057721875617e-05
27,10,18_TO_19,9.01778306821051e-05
27,10,25_TO_34,0.0001363606293110548
27,10,35_TO_44,1.490888435327496e-05
27,10,45_TO_54,6.859340804406544e-05
27,10,55_TO_59,7.15808227022556e-05
27,10,60_TO_64,6.285868738489003e-05
27,11,18_TO_19,0.00020116592998315754
27,11,20_TO_24,0.0005093577082799853
27,11,25_TO_34,0.00014176105027386885
27,11,45_TO_54,1.2942152461144423e-05
27,11,60_TO_64,4.400108116942302e-05
27,12,0_TO_4,0.0002977715805658233
27,12,18_TO_19,0.0006312448147747357
27,12,20_TO_24,0.0003674055600708091
27,12,25_TO_34,0.000368578730712059
27,12,35_TO_44,0.00028177791427689674
27,12,45_TO_54,9.577192821246874e-05
27,12,55_TO_59,0.00012460365433355602
27,12,5_TO_17,7.820179577033268e-05
27,12,60_TO_64,0.0004274390742172522
27,12,65_TO_74,0.0005986144266076813
27,12,75_AND_OVER,0.00011676104851421566
27,13,18_TO_19,0.0007907902075199987
27,13,20_TO_24,0.00018091940458032265
27,13,25_TO_34,0.00013771073455175832
27,13,35_TO_44,5.218109523646236e-05
27,13,45_TO_54,7.118183853629432e-05
27,13,55_TO_59,5.832511479443048e-05
27,15,18_TO_19,6.2430805856842e-05
27,15,20_TO_24,0.0001252518954786849
27,15,25_TO_34,8.910694588643185e-05
27,15,45_TO_54,1.8119013445602193e-05
27,15,65_TO_74,2.1900527802720045e-05
27,16,0_TO_4,1.4315941373356889e-05
27,16,20_TO_24,3.3400505460982645e-05
27,16,25_TO_34,8.235641968291428e-05
27,16,35_TO_44,5.218109523646236e-05
27,16,45_TO_54,2.0707443937831076e-05
27,16,55_TO_59,3.976712372347533e-05
27,16,5_TO_17,1.6068862144588908e-05
27,16,60_TO_64,6.285868738489003e-06
27,17,0_TO_4,0.0003664880991579363
27,17,18_TO_19,0.003156224073873679
27,17,20_TO_24,0.001892695309455683
27,17,25_TO_34,0.0014176105027386885
27,17,35_TO_44,0.0006500273578027882
27,17,45_TO_54,0.00013718681608813088
27,17,55_TO_59,0.00040562466197944835
27,17,5_TO_17,0.0002924532910315181
27,17,60_TO_64,6.914455612337904e-05
27,17,65_TO_74,4.136766362736009e-05
27,17,75_AND_OVER,6.42185766828186e-05
27,18,0_TO_4,3.149507102138515e-05
27,18,18_TO_19,0.0011723117988673665
27,18,20_TO_24,0.000269987419142943
27,18,25_TO_34,0.0001984654703834164
27,18,35_TO_44,5.069020680113486e-05
27,18,45_TO_54,2.7178520168403288e-05
27,18,55_TO_59,4.772054846817039e-05
27,18,5_TO_17,3.4280239241789665e-05
27,18,75_AND_OVER,7.589468153424018e-05
27,19,0_TO_4,0.000363624910883265
27,19,18_TO_19,0.009107960898892617
27,19,20_TO_24,0.001795277168527817
27,19,25_TO_34,0.0005872957797060281
27,19,35_TO_44,0.0005933735972603434
27,19,45_TO_54,0.0003882645738343327
27,19,55_TO_59,6.627853953912555e-05
27,19,5_TO_17,0.0002892395186026003
27,19,60_TO_64,0.00015086084972373606
27,19,65_TO_74,9.24688951670402e-05
27,19,75_AND_OVER,0.00016346546791990192
27,20,20_TO_24,7.236776183212906e-05
27,20,25_TO_34,5.9404630590954564e-05
27,20,45_TO_54,2.2001659183945518e-05
27,20,55_TO_59,6.892968112069057e-05
27,20,5_TO_17,1.4997604668282979e-05
27,21,20_TO_24,8.071788819737472e-05
27,21,25_TO_34,2.1601683851256206e-05
27,21,35_TO_44,1.3417995917947464e-05
27,21,45_TO_54,2.0707443937831076e-05
27,21,5_TO_17,2.1425149526118543e-05
27,22,18_TO_19,4.855729344421044e-05
27,22,25_TO_34,1.890147336984918e-05
27,24,0_TO_4,5.440057721875617e-05
27,24,18_TO_19,0.00011792485550736821
27,24,20_TO_24,8.350126365245661e-05
27,24,25_TO_34,0.00010395810353417049
27,24,35_TO_44,0.0001446161782267671
27,25,18_TO_19,0.0009503356002652615
27,25,20_TO_24,0.0004509068237232657
27,25,25_TO_34,0.00015121178695879343
27,25,35_TO_44,3.429043401253241e-05
27,25,45_TO_54,1.8119013445602193e-05
27,25,55_TO_59,6.097625637599551e-05
27,25,60_TO_64,1.8857606215467008e-05
27,26,0_TO_4,6.29901420427703e-05
27,26,18_TO_19,0.0010682604557726298
27,26,20_TO_24,0.00039245593916654607
27,26,25_TO_34,0.0001566122079216075
27,26,35_TO_44,6.410820271908233e-05
27,26,45_TO_54,0.00012812730936532978
27,26,55_TO_59,3.976712372347533e-05
27,26,60_TO_64,3.1429343692445015e-05
27,29,0_TO_4,8.303245996546996e-05
27,29,18_TO_19,0.0009087150630273669
27,29,20_TO_24,0.0004453400728131019
27,29,25_TO_34,0.0001984654703834164
27,29,35_TO_44,0.0001461070666620946
27,29,45_TO_54,8.930085198189652e-05
27,29,55_TO_59,0.00023330045917772192
27,29,5_TO_17,3.106646681287188e-05
27,29,65_TO_74,9.24688951670402e-05
27,30,18_TO_19,0.0005063832030610517
27,30,20_TO_24,5.288413364655585e-05
27,31,0_TO_4,6.29901420427703e-05
27,31,18_TO_19,0.0011306912616294716
27,31,20_TO_24,0.0001697859027599951
27,31,25_TO_34,0.00013366041882964777
27,31,35_TO_44,0.00022065148842846942
27,31,5_TO_17,6.534670605466155e-05
27,31,60_TO_64,2.8286409323200514e-05
27,32,0_TO_4,6.585333031744169e-05
27,32,18_TO_19,6.936756206315778e-05
27,32,20_TO_24,0.00022267003640655096
27,32,25_TO_34,0.000210616417549748
27,32,35_TO_44,0.00012672551700283717
27,32,45_TO_54,0.00036496869940427274
27,32,55_TO_59,5.832511479443048e-05
27,32,5_TO_17,0.00026995688402909365
27,32,60_TO_64,5.9715753015645525e-05
27,32,65_TO_74,0.00011193603099168023
27,34,20_TO_24,6.680101092196529e-05
27,34,25_TO_34,6.885536727587916e-05
27,34,35_TO_44,1.3417995917947464e-05
27,34,45_TO_54,8.671242148966764e-05
27,34,5_TO_17,2.3567664478730397e-05
27,35,25_TO_34,9.45073668492459e-06
27,36,18_TO_19,0.0004092686161726309
27,36,20_TO_24,0.0003117380509691713
27,36,25_TO_34,0.000423933045580903
27,36,35_TO_44,8.498064081366727e-05
27,36,45_TO_54,2.4590089676174405e-05
27,36,5_TO_17,7.4988023341414895e-06
27,36,60_TO_64,6.600162175413453e-05
27,37,18_TO_19,0.00029134376066526266
27,37,20_TO_24,0.0003674055600708091
27,37,25_TO_34,0.00028082189006633064
27,37,35_TO_44,1.7890661223929953e-05
27,37,45_TO_54,7.118183853629432e-05
27,37,55_TO_59,0.00017497534438329145
27,37,5_TO_17,7.4988023341414895e-06
27,37,65_TO_74,4.86678395616001e-05
27,38,0_TO_4,0.001637743693112028
27,38,18_TO_19,0.02340461544010943
27,38,20_TO_24,0.009366058406350549
27,38,25_TO_34,0.0031821980523381796
27,38,35_TO_44,0.0007126446720865431
27,38,45_TO_54,0.0006186348876427034
27,38,55_TO_59,0.0006283205548309102
27,38,5_TO_17,0.0005013484989111739
27,38,60_TO_64,0.00028286409323200515
27,38,65_TO_74,0.0005183124913310411
27,38,75_AND_OVER,0.0002802265164341176
27,39,0_TO_4,1.4315941373356889e-05
27,39,18_TO_19,0.00041620537237894664
27,39,20_TO_24,0.0003173048018793351
27,39,25_TO_34,0.0004198827298587925
27,39,35_TO_44,6.708997958973732e-05
27,39,45_TO_54,9.318349772023984e-05
27,39,55_TO_59,3.181369897878026e-05
27,39,5_TO_17,1.3926347191977052e-05
27,39,60_TO_64,2.8286409323200514e-05
27,39,75_AND_OVER,0.00018681767762274506
27,40,0_TO_4,2.0042317922699643e-05
27,40,18_TO_19,0.000249723223427368
27,40,20_TO_24,0.00020040303276589586
27,40,25_TO_34,6.34549463130651e-05
27,40,45_TO_54,1.5530582953373306e-05
27,41,0_TO_4,6.871651859211306e-05
27,41,18_TO_19,0.0003329642979031573
27,41,20_TO_24,0.0001280352709337668
27,41,25_TO_34,0.00024436904856733584
27,41,35_TO_44,0.000186361054415937
27,41,45_TO_54,8.800663673578207e-05
27,41,55_TO_59,4.506940688660537e-05
27,41,5_TO_17,4.1779041575931155e-05
27,41,60_TO_64,5.9715753015645525e-05
27,41,65_TO_74,5.840140747392012e-05
27,42,0_TO_4,6.871651859211306e-05
27,42,18_TO_19,0.0005965610337431568
27,42,20_TO_24,0.00016143577639474944
27,42,25_TO_34,0.00020251578610552693
27,42,35_TO_44,8.199886394301227e-05
27,42,45_TO_54,6.0828116567378784e-05
27,42,5_TO_17,5.4634131291602284e-05
27,42,65_TO_74,5.840140747392012e-05
27,44,18_TO_19,9.711458688842088e-05
27,45,18_TO_19,0.0005826875213305253
27,45,20_TO_24,0.0002338035382268785
27,46,0_TO_4,0.00016320173165626853
27,46,18_TO_19,0.003586302958665257
27,46,20_TO_24,0.0010103652901947249
27,46,25_TO_34,0.0004171825193773855
27,46,35_TO_44,0.000186361054415937
27,46,45_TO_54,7.635869952075209e-05
27,46,55_TO_59,7.953424744695065e-05
27,46,5_TO_17,0.00012855089715671126
27,46,60_TO_64,0.0002137195371086261
27,46,65_TO_74,4.86678395616001e-06
27,46,75_AND_OVER,3.21092883414093e-05
27,47,18_TO_19,0.00013873512412631556
27,47,20_TO_24,8.62846391075385e-05
27,47,25_TO_34,0.00012961010310753724
27,47,35_TO_44,4.472665305982488e-05
27,47,45_TO_54,1.5530582953373306e-05
27,47,5_TO_17,2.249640700242447e-05
27,48,0_TO_4,0.0005755008432089468
27,48,18_TO_19,0.0005410669840926306
27,48,20_TO_24,0.0005427582137409679
27,48,25_TO_34,0.0009329227213261274
27,48,35_TO_44,0.0004457756421629213
27,48,45_TO_54,0.0001591884752720764
27,48,55_TO_59,0.00010339452168103586
27,48,5_TO_17,0.0003363748475600611
27,48,60_TO_64,0.00028914996197049414
27,48,65_TO_74,0.00011193603099168023
27,48,75_AND_OVER,3.50283145542647e-05
27,49,18_TO_19,0.00017341890515789444
27,49,20_TO_24,0.00021710328549638718
27,49,25_TO_34,8.100631444221077e-05
27,49,45_TO_54,1.0353721968915538e-05
27,49,55_TO_59,8.483653061008071e-05
27,49,5_TO_17,8.570059810447416e-06
27,49,60_TO_64,1.8857606215467008e-05
27,51,0_TO_4,7.444289514145582e-05
27,51,18_TO_19,0.000249723223427368
27,51,20_TO_24,0.00020040303276589586
27,51,25_TO_34,0.00013771073455175832
27,51,35_TO_44,7.60353102017023e-05
27,51,45_TO_54,2.329587443005996e-05
27,51,5_TO_17,8.998562800969787e-05
27,53,0_TO_4,0.00019469680267765368
27,53,18_TO_19,0.00022197619860210487
27,53,20_TO_24,0.0007069773655907993
27,53,25_TO_34,0.0003564277835457274
27,53,35_TO_44,0.0002713416952296043
27,53,45_TO_54,0.00013718681608813088
27,53,5_TO_17,0.00012319460977518163
27,55,0_TO_4,0.0018897042612831092
27,55,18_TO_19,0.0213235885782147
27,55,20_TO_24,0.009315957648159075
27,55,25_TO_34,0.0033577117336296364
27,55,35_TO_44,0.0017577574652511178
27,55,45_TO_54,0.000851593631943303
27,55,55_TO_59,0.0008271561734482869
27,55,5_TO_17,0.0010519748417324203
27,55,60_TO_64,0.0009554520482503284
27,55,65_TO_74,0.0009173887757361619
27,55,75_AND_OVER,0.0004787202989082842
27,56,20_TO_24,1.1133501820327547e-05
28,01,0_TO_4,0.000753541391674632
28,01,18_TO_19,0.0030381801887190843
28,01,20_TO_24,0.0037172878667724027
28,01,25_TO_34,0.0011508161268729724
28,01,35_TO_44,0.0004321173211946836
28,01,45_TO_54,0.0002903541816051789
28,01,55_TO_59,7.635491802026969e-05
28,01,5_TO_17,0.000801402214375645
28,01,60_TO_64,0.000377887203576557
28,01,65_TO_74,0.0001707970389625538
28,01,75_AND_OVER,0.0002002494536050623
28,04,20_TO_24,0.0003018888328166679
28,04,25_TO_34,0.00014417383244941042
28,04,45_TO_54,4.0397103527677065e-05
28,04,55_TO_59,7.126459015225171e-05
28,04,5_TO_17,7.184985370264404e-05
28,04,60_TO_64,8.13910900011046e-05
28,04,65_TO_74,6.665250300977709e-05
28,05,0_TO_4,0.0003337834352384276
28,05,18_TO_19,0.00012903467982976804
28,05,20_TO_24,0.00043706293706293706
28,05,25_TO_34,0.00023685701045260285
28,05,35_TO_44,0.0001315139673201211
28,05,45_TO_54,0.00010604239676015229
28,05,55_TO_59,8.653557375630565e-05
28,05,5_TO_17,0.0004587336813322658
28,05,60_TO_64,2.325459714317274e-05
28,05,65_TO_74,6.665250300977709e-05
28,05,75_AND_OVER,0.00025174217024636405
28,06,0_TO_4,0.0001668917176192138
28,06,18_TO_19,0.0004105648903674438
28,06,20_TO_24,0.001176014706942542
28,06,25_TO_34,0.0005998661242984398
28,06,35_TO_44,0.0001851931376548644
28,06,45_TO_54,0.0001540139571992688
28,06,55_TO_59,0.00022397442619279107
28,06,5_TO_17,7.000754976155061e-05
28,06,75_AND_OVER,6.293554256159101e-05
28,08,0_TO_4,0.0002579235635933304
28,08,18_TO_19,5.8652127195349116e-05
28,08,20_TO_24,0.0008425852498017447
28,08,25_TO_34,0.00012615210339323414
28,08,35_TO_44,0.0003059712709080368
28,08,5_TO_17,0.00027818789510510896
28,10,20_TO_24,7.209285559801023e-05
28,10,25_TO_34,7.723598166932702e-06
28,11,20_TO_24,0.0001261624972965179
28,11,25_TO_34,2.3170794500798105e-05
28,12,0_TO_4,0.00029838216180404887
28,12,18_TO_19,0.001853407219373032
28,12,20_TO_24,0.0016581356787542354
28,12,25_TO_34,0.000594717058853818
28,12,35_TO_44,0.0007434565091361948
28,12,45_TO_54,0.00019188624175646605
28,12,55_TO_59,0.00046831016385765406
28,12,5_TO_17,0.00017133426652168963
28,12,65_TO_74,0.0003915834551824404
28,13,0_TO_4,0.0002124076406062721
28,13,20_TO_24,5.857544517338332e-05
28,13,25_TO_34,0.0002780495340095773
28,13,35_TO_44,0.00022008459837244757
28,13,45_TO_54,1.2624094852399082e-05
28,13,55_TO_59,0.00015780016390855734
28,13,5_TO_17,0.0001805457862271568
28,13,75_AND_OVER,0.0001830852147246284
28,15,18_TO_19,0.0002580693596595361
28,15,20_TO_24,0.0003739816884146781
28,15,25_TO_34,7.723598166932702e-06
28,15,45_TO_54,6.817011220295505e-05
28,15,75_AND_OVER,2.8607064800723187e-05
28,16,20_TO_24,6.75870521231346e-05
28,17,0_TO_4,0.0002629808883696702
28,17,18_TO_19,0.0007390168026613988
28,17,20_TO_24,0.0009372071227741331
28,17,25_TO_34,0.0004608413572936512
28,17,35_TO_44,0.00039185794344362613
28,17,45_TO_54,5.8070836321035785e-05
28,17,55_TO_59,4.0722622944143834e-05
28,17,5_TO_17,0.0004292568182747708
28,17,60_TO_64,6.976379142951822e-05
28,17,65_TO_74,0.00021662063478177553
28,17,75_AND_OVER,0.00010298543328260347
28,18,20_TO_24,0.00019825535289452815
28,18,65_TO_74,0.00016246547608633166
28,21,18_TO_19,0.0009384340351255859
28,21,25_TO_34,9.268317800319242e-05
28,21,45_TO_54,2.272337073431835e-05
28,21,5_TO_17,0.00010132671676013903
28,22,0_TO_4,0.0018206369194823323
28,22,18_TO_19,0.0022287808334232662
28,22,20_TO_24,0.0036767356354985223
28,22,25_TO_34,0.0024741259461407753
28,22,35_TO_44,0.0012614605028664677
28,22,45_TO_54,0.0008786370017269761
28,22,55_TO_59,0.0008042718031468407
28,22,5_TO_17,0.0009672095690740544
28,22,60_TO_64,0.00037207355429076384
28,22,65_TO_74,0.000616535652840438
28,22,75_AND_OVER,0.0004748772756920049
28,24,20_TO_24,8.110446254776151e-05
28,24,25_TO_34,1.5447196333865404e-05
28,24,35_TO_44,8.051875550211496e-06
28,24,55_TO_59,0.00045303918025360016
28,26,25_TO_34,5.6639719890839815e-05
28,29,18_TO_19,0.0005044082938800024
28,29,20_TO_24,0.0001486915146708961
28,29,5_TO_17,6.263833399717686e-05
28,32,20_TO_24,0.0001261624972965179
28,32,25_TO_34,4.634158900159621e-05
28,32,35_TO_44,6.97829214351663e-05
28,32,45_TO_54,0.00010099275881919266
28,32,65_TO_74,2.082890719055534e-05
28,34,20_TO_24,2.25290173743782e-05
28,34,25_TO_34,1.2872663611554503e-05
28,34,35_TO_44,3.489146071758315e-05
28,35,0_TO_4,8.59745211977768e-05
28,35,18_TO_19,7.038255263441894e-05
28,35,20_TO_24,0.00022529017374378198
28,35,25_TO_34,0.0002523042067864683
28,35,5_TO_17,4.053068670405561e-05
28,35,60_TO_64,4.650919428634548e-05
28,35,75_AND_OVER,4.57713036811571e-05
28,36,18_TO_19,0.0005161387193190722
28,36,20_TO_24,8.110446254776151e-05
28,36,25_TO_34,1.2872663611554503e-05
28,36,35_TO_44,4.8311253301268976e-05
28,37,0_TO_4,0.00012643311940849529
28,37,18_TO_19,0.00017595638158604735
28,37,20_TO_24,0.0003289236536659217
28,37,25_TO_34,3.861799083466351e-05
28,37,75_AND_OVER,4.57713036811571e-05
28,38,0_TO_4,1.5171974329019435e-05
28,38,20_TO_24,0.000626306683007714
28,38,25_TO_34,7.723598166932702e-06
28,38,35_TO_44,8.051875550211496e-06
28,39,35_TO_44,5.636312885148047e-05
28,39,45_TO_54,1.0099275881919266e-05
28,39,5_TO_17,5.526911823280311e-06
28,39,75_AND_OVER,8.582119440216956e-05
28,40,18_TO_19,0.00021114765790325682
28,40,20_TO_24,6.75870521231346e-05
28,40,25_TO_34,9.783224344781422e-05
28,40,55_TO_59,8.144524588828767e-05
28,40,5_TO_17,9.211519705467184e-06
28,40,60_TO_64,4.650919428634548e-05
28,45,0_TO_4,0.00011631846985581567
28,45,18_TO_19,0.0015484161579572167
28,45,20_TO_24,0.0009912767644726407
28,45,25_TO_34,3.861799083466351e-05
28,47,0_TO_4,0.0014160509373751472
28,47,18_TO_19,0.0020880157281544286
28,47,20_TO_24,0.00524926104823012
28,47,25_TO_34,0.0037201997837392514
28,47,35_TO_44,0.002469241835398192
28,47,45_TO_54,0.001320480321560944
28,47,55_TO_59,0.0005293940982738698
28,47,5_TO_17,0.0020836457573766773
28,47,60_TO_64,0.0008604200942973914
28,47,65_TO_74,0.0004582359581922175
28,47,75_AND_OVER,0.00031467771280795505
28,48,0_TO_4,0.0006675668704768552
28,48,18_TO_19,0.0013724597763711693
28,48,20_TO_24,0.0010994160478696561
28,48,25_TO_34,0.00222954533752124
28,48,35_TO_44,0.0006575698366006055
28,48,45_TO_54,0.00028025490572325965
28,48,55_TO_59,0.0005293940982738698
28,48,5_TO_17,0.00046241828921445266
28,48,60_TO_64,3.488189571475911e-05
28,48,65_TO_74,0.0001291392245814431
28,48,75_AND_OVER,0.00017736380176448376
28,49,18_TO_19,0.000199417232464187
28,49,20_TO_24,0.00014418571119602047
28,49,25_TO_34,1.5447196333865404e-05
28,51,0_TO_4,0.00025286623881699057
28,51,18_TO_19,0.0009501644605646556
28,51,20_TO_24,0.00016671472857039866
28,51,25_TO_34,0.0006616549096339014
28,51,35_TO_44,2.1471668133897324e-05
28,51,45_TO_54,2.0198551763838533e-05
28,51,5_TO_17,6.263833399717686e-05
28,53,18_TO_19,0.000398834464928374
28,55,55_TO_59,0.00015270983604053937
29,01,18_TO_19,0.0006333484012299377
29,01,20_TO_24,8.388206182107957e-05
29,01,25_TO_34,1.2544517355966988e-05
29,01,35_TO_44,2.729097501101873e-05
29,02,0_TO_4,3.4503625534806196e-05
29,02,18_TO_19,0.00018627894153821697
29,02,20_TO_24,0.00014446355091408147
29,02,25_TO_34,0.00022329240893621238
29,02,35_TO_44,1.228093875495843e-05
29,02,45_TO_54,1.5512774770023114e-05
29,02,55_TO_59,2.4040079620743704e-06
29,02,5_TO_17,5.847080143588696e-05
29,04,0_TO_4,0.00045650950707589735
29,04,18_TO_19,0.000676813487588855
29,04,20_TO_24,0.00048465191274401525
29,04,25_TO_34,0.00046289269043518186
29,04,35_TO_44,0.00034932448014103975
29,04,45_TO_54,0.00035321394860975705
29,04,55_TO_59,0.0002764609156385526
29,04,5_TO_17,0.00036349348225976397
29,04,60_TO_64,0.00020071266744385545
29,04,65_TO_74,0.0005911912503694946
29,04,75_AND_OVER,6.241667374055635e-05
29,05,0_TO_4,0.0004989755077341204
29,05,18_TO_19,0.0019559288861512782
29,05,20_TO_24,0.0010345454291266478
29,05,25_TO_34,0.0005783022501100781
29,05,35_TO_44,0.00025926426260467796
29,05,45_TO_54,0.000221952008248023
29,05,55_TO_59,0.00034377313857663494
29,05,5_TO_17,0.0002943030338939644
29,05,60_TO_64,0.00012647647537558014
29,05,65_TO_74,0.00010117702606994705
29,05,75_AND_OVER,0.00016727668562469103
29,06,0_TO_4,0.0004113893813765354
29,06,18_TO_19,0.0023781611536379033
29,06,20_TO_24,0.0019222972500664067
29,06,25_TO_34,0.0013673523918004016
29,06,35_TO_44,0.00045166563643236
29,06,45_TO_54,0.00027445678439271665
29,06,55_TO_59,0.0003173290509938169
29,06,5_TO_17,0.00042586233712471003
29,06,60_TO_64,0.00019796317884873414
29,06,65_TO_74,0.00020830564190871452
29,06,75_AND_OVER,0.00010985334578337919
29,08,0_TO_4,0.00022029237841453186
29,08,18_TO_19,0.0014219292537417229
29,08,20_TO_24,0.0010252252000354169
29,08,25_TO_34,0.0009182586704567835
29,08,35_TO_44,0.00047213386769062406
29,08,45_TO_54,0.0003257682701704854
29,08,55_TO_59,7.452424682430548e-05
29,08,5_TO_17,0.0002562970129606379
29,08,60_TO_64,6.323823768779007e-05
29,08,65_TO_74,3.967726512546943e-05
29,08,75_AND_OVER,8.73833432367789e-05
29,09,0_TO_4,2.919537545252832e-05
29,09,18_TO_19,6.209298051273898e-05
29,09,20_TO_24,2.3300572728077655e-05
29,09,25_TO_34,6.021368330864154e-05
29,09,35_TO_44,1.3645487505509366e-05
29,09,45_TO_54,1.5512774770023114e-05
29,09,55_TO_59,3.6060119431115554e-05
29,10,20_TO_24,1.3980343636846593e-05
29,10,25_TO_34,1.6307872562757083e-05
29,10,45_TO_54,5.011819541084391e-05
29,10,5_TO_17,4.580212779144479e-05
29,10,60_TO_64,1.6496931570727845e-05
29,11,18_TO_19,0.00028562771035859936
29,11,20_TO_24,0.0001281531500044271
29,11,25_TO_34,9.78472353765425e-05
29,12,0_TO_4,0.0003928105060885628
29,12,18_TO_19,0.0012170224180496842
29,12,20_TO_24,0.00033086813273870274
29,12,25_TO_34,0.0006937118097849744
29,12,35_TO_44,0.0007791573365645847
29,12,45_TO_54,0.0006372170559378725
29,12,55_TO_59,0.00043272143317338665
29,12,5_TO_17,0.0004921292454187153
29,12,60_TO_64,0.0003464355629852847
29,12,65_TO_74,0.0005951589768820414
29,12,75_AND_OVER,0.0007190400814912093
29,13,0_TO_4,4.5120125699361945e-05
29,13,18_TO_19,0.0008755110252296198
29,13,20_TO_24,0.00012349303545881158
29,13,25_TO_34,0.00021576569852263218
29,13,35_TO_44,3.684281626487529e-05
29,13,45_TO_54,2.147922660464739e-05
29,13,5_TO_17,4.872566786323914e-05
29,13,75_AND_OVER,3.245667034508931e-05
29,15,0_TO_4,1.5924750246833628e-05
29,15,18_TO_19,5.588368246146509e-05
29,15,20_TO_24,2.563063000088542e-05
29,15,25_TO_34,0.00026218041273971007
29,15,35_TO_44,3.2749170013222475e-05
29,15,45_TO_54,3.460542064082079e-05
29,15,5_TO_17,8.283363536750653e-05
29,17,0_TO_4,0.0012049727686770778
29,17,18_TO_19,0.004185066886558608
29,17,20_TO_24,0.0025560728282701187
29,17,25_TO_34,0.0027924095634382514
29,17,35_TO_44,0.0011230236217034209
29,17,45_TO_54,0.0008174039013435256
29,17,55_TO_59,0.0004976296481493947
29,17,5_TO_17,0.000870240428037451
29,17,60_TO_64,0.000563645161999868
29,17,65_TO_74,0.0002499667702904574
29,17,75_AND_OVER,0.000137316682229224
29,18,0_TO_4,7.431550115189027e-05
29,18,18_TO_19,0.0008879296213321675
29,18,20_TO_24,0.00044504093910628325
29,18,25_TO_34,0.0002446180884413563
29,18,35_TO_44,6.686288877699589e-05
29,18,45_TO_54,6.443767981394217e-05
29,18,55_TO_59,6.010019905185926e-05
29,18,5_TO_17,6.8215935008534795e-06
29,18,60_TO_64,5.773926049754745e-05
29,18,65_TO_74,7.935453025093887e-06
29,18,75_AND_OVER,3.9946671193956066e-05
29,19,0_TO_4,0.0002733748792373106
29,19,18_TO_19,0.0007078599778452245
29,19,20_TO_24,0.0006454258645677511
29,19,25_TO_34,0.00028476054398045064
29,19,35_TO_44,0.0002469833238497195
29,19,45_TO_54,0.00011574916559171092
29,19,55_TO_59,3.125210350696682e-05
29,19,5_TO_17,0.0001422789501606583
29,19,65_TO_74,0.00019045087260225328
29,19,75_AND_OVER,5.99200067909341e-05
29,20,0_TO_4,0.003389317677534424
29,20,18_TO_19,0.00530274053578791
29,20,20_TO_24,0.005797182494745721
29,20,25_TO_34,0.005493244150177944
29,20,35_TO_44,0.003053860103732996
29,20,45_TO_54,0.0015488908962684616
29,20,55_TO_59,0.0010938236227438385
29,20,5_TO_17,0.0021449038993397868
29,20,60_TO_64,0.0009540725425070936
29,20,65_TO_74,0.0008014807555344826
29,20,75_AND_OVER,0.0016053568486071096
29,21,0_TO_4,5.57366258639177e-05
29,21,18_TO_19,0.0005588368246146509
29,21,20_TO_24,0.00028659704455535515
29,21,25_TO_34,6.523149025102833e-05
29,21,35_TO_44,0.00011325754629572773
29,21,45_TO_54,4.176516284236992e-05
