ORIGIN_FIPS,DESTINATION_FIPS,SEX,MIGRATION_PROPORTION
12,36,MALE,0.4780493324281512
12,37,FEMALE,0.4531784005468216
12,37,MALE,0.5468215994531784
12,38,FEMALE,0.13076923076923078
12,38,MALE,0.8692307692307693
12,39,FEMALE,0.4604759527375603
12,39,MALE,0.5395240472624396
12,40,FEMALE,0.34889058913542464
12,40,MALE,0.6511094108645754
12,41,FEMALE,0.31004366812227074
12,41,MALE,0.6899563318777293
12,42,FEMALE,0.4956469165659008
12,42,MALE,0.5043530834340991
12,44,FEMALE,0.41374837872892345
12,44,MALE,0.5862516212710766
12,45,FEMALE,0.4634984254222731
12,45,MALE,0.5365015745777268
12,47,FEMALE,0.5033344448149383
12,47,MALE,0.49666555518506167
12,48,FEMALE,0.45204853530994565
12,48,MALE,0.5479514646900543
12,49,FEMALE,0.4186046511627907
12,49,MALE,0.5813953488372093
12,50,FEMALE,0.09210526315789473
12,50,MALE,0.9078947368421053
12,51,FEMALE,0.515372873964239
12,51,MALE,0.484627126035761
12,53,FEMALE,0.41862264637606394
12,53,MALE,0.581377353623936
12,54,FEMALE,0.391304347826087
12,54,MALE,0.6086956521739131
12,55,FEMALE,0.5024813895781638
12,55,MALE,0.4975186104218362
13,01,FEMALE,0.5010219249349684
13,01,MALE,0.4989780750650316
13,02,FEMALE,0.3691460055096419
13,02,MALE,0.6308539944903582
13,04,FEMALE,0.40735221063089916
13,04,MALE,0.5926477893691009
13,05,FEMALE,0.4326647564469914
13,05,MALE,0.5673352435530086
13,06,FEMALE,0.5290303566165635
13,06,MALE,0.4709696433834365
13,08,FEMALE,0.42687319884726227
13,08,MALE,0.5731268011527377
13,09,FEMALE,0.4486404833836858
13,09,MALE,0.5513595166163142
13,10,FEMALE,0.38461538461538464
13,10,MALE,0.6153846153846154
13,11,FEMALE,0.6631455399061033
13,11,MALE,0.3368544600938967
13,12,FEMALE,0.48945926298719455
13,12,MALE,0.5105407370128054
13,15,FEMALE,0.3524804177545692
13,15,MALE,0.6475195822454308
13,17,FEMALE,0.40302940302940304
13,17,MALE,0.596970596970597
13,18,FEMALE,0.4575971731448763
13,18,MALE,0.5424028268551236
13,19,FEMALE,0.2972972972972973
13,19,MALE,0.7027027027027027
13,20,FEMALE,0.34234234234234234
13,20,MALE,0.6576576576576577
13,21,FEMALE,0.427158273381295
13,21,MALE,0.572841726618705
13,22,FEMALE,0.48626231207879733
13,22,MALE,0.5137376879212027
13,23,FEMALE,0.6666666666666666
13,23,MALE,0.3333333333333333
13,24,FEMALE,0.45090180360721444
13,24,MALE,0.5490981963927856
13,25,FEMALE,0.5629496402877698
13,25,MALE,0.4370503597122302
13,26,FEMALE,0.5708661417322834
13,26,MALE,0.42913385826771655
13,27,FEMALE,0.4857142857142857
13,27,MALE,0.5142857142857142
13,28,FEMALE,0.36863966770508827
13,28,MALE,0.6313603322949117
13,29,FEMALE,0.6055456171735242
13,29,MALE,0.3944543828264758
13,30,FEMALE,0.5510204081632653
13,30,MALE,0.4489795918367347
13,31,FEMALE,0.1917808219178082
13,31,MALE,0.8082191780821918
13,32,FEMALE,0.4218077474892396
13,32,MALE,0.5781922525107605
13,33,FEMALE,0.25
13,33,MALE,0.75
13,34,FEMALE,0.4874675885911841
13,34,MALE,0.5125324114088159
13,35,FEMALE,0.3
13,35,MALE,0.7
13,36,FEMALE,0.43729903536977494
13,36,MALE,0.5627009646302251
13,37,FEMALE,0.4409182137481184
13,37,MALE,0.5590817862518815
13,39,FEMALE,0.47750865051903113
13,39,MALE,0.5224913494809689
13,40,FEMALE,0.4341279799247177
13,40,MALE,0.5658720200752823
13,41,FEMALE,0.35
13,41,MALE,0.65
13,42,FEMALE,0.49469214437367304
13,42,MALE,0.505307855626327
13,44,FEMALE,0.35587188612099646
13,44,MALE,0.6441281138790036
13,45,FEMALE,0.5056595789696393
13,45,MALE,0.49434042103036074
13,46,FEMALE,0.3
13,46,MALE,0.7
13,47,FEMALE,0.48717948717948717
13,47,MALE,0.5128205128205128
13,48,FEMALE,0.4684065934065934
13,48,MALE,0.5315934065934066
13,49,FEMALE,0.5631768953068592
13,49,MALE,0.4368231046931408
13,50,FEMALE,0.43333333333333335
13,50,MALE,0.5666666666666667
13,51,FEMALE,0.4302840761011207
13,51,MALE,0.5697159238988794
13,53,FEMALE,0.4286150091519219
13,53,MALE,0.5713849908480781
13,54,FEMALE,0.5476190476190477
13,54,MALE,0.4523809523809524
13,55,FEMALE,0.40756302521008403
13,55,MALE,0.592436974789916
15,01,FEMALE,0.3413173652694611
15,01,MALE,0.6586826347305389
15,02,FEMALE,0.5452865064695009
15,02,MALE,0.45471349353049906
15,04,FEMALE,0.464385866517106
15,04,MALE,0.535614133482894
15,06,FEMALE,0.5165212275713306
15,06,MALE,0.4834787724286695
15,08,FEMALE,0.4139275766016713
15,08,MALE,0.5860724233983287
15,09,FEMALE,0.4895397489539749
15,09,MALE,0.5104602510460251
15,10,FEMALE,0.5476190476190477
15,10,MALE,0.4523809523809524
15,11,FEMALE,0.6218905472636815
15,11,MALE,0.3781094527363184
15,12,FEMALE,0.3480845442536328
15,12,MALE,0.6519154557463672
15,13,FEMALE,0.4224318658280922
15,13,MALE,0.5775681341719078
15,16,FEMALE,0.5157894736842106
15,16,MALE,0.4842105263157895
15,17,FEMALE,0.4724137931034483
15,17,MALE,0.5275862068965518
15,18,FEMALE,0.5135746606334841
15,18,MALE,0.48642533936651583
15,19,MALE,1.0
15,20,FEMALE,0.4930875576036866
15,20,MALE,0.5069124423963134
15,21,FEMALE,0.6396103896103896
15,21,MALE,0.36038961038961037
15,22,FEMALE,0.5958549222797928
15,22,MALE,0.40414507772020725
15,24,FEMALE,0.5304659498207885
15,24,MALE,0.46953405017921146
15,25,FEMALE,0.7137330754352031
15,25,MALE,0.2862669245647969
15,26,FEMALE,0.273224043715847
15,26,MALE,0.726775956284153
15,27,FEMALE,0.56
15,27,MALE,0.44
15,28,FEMALE,0.32098765432098764
15,28,MALE,0.6790123456790124
15,29,FEMALE,0.553072625698324
15,29,MALE,0.44692737430167595
15,30,FEMALE,1.0
15,31,FEMALE,0.2765957446808511
15,31,MALE,0.723404255319149
15,32,FEMALE,0.6028160750953359
15,32,MALE,0.39718392490466414
15,34,FEMALE,0.3591549295774648
15,34,MALE,0.6408450704225352
15,35,FEMALE,0.48484848484848486
15,35,MALE,0.5151515151515151
15,36,FEMALE,0.5402635431918009
15,36,MALE,0.45973645680819913
15,37,FEMALE,0.4603921568627451
15,37,MALE,0.5396078431372549
15,38,FEMALE,0.6111111111111112
15,38,MALE,0.3888888888888889
15,39,FEMALE,0.641860465116279
15,39,MALE,0.3581395348837209
15,40,FEMALE,0.4682080924855491
15,40,MALE,0.5317919075144508
15,41,FEMALE,0.4610546686018384
15,41,MALE,0.5389453313981616
15,42,FEMALE,0.22764227642276422
15,42,MALE,0.7723577235772358
15,44,FEMALE,0.17142857142857143
15,44,MALE,0.8285714285714286
15,45,FEMALE,0.47596153846153844
15,45,MALE,0.5240384615384616
15,47,FEMALE,0.579746835443038
15,47,MALE,0.42025316455696204
15,48,FEMALE,0.5128066864383931
15,48,MALE,0.4871933135616069
15,49,FEMALE,0.5317972350230414
15,49,MALE,0.4682027649769585
15,50,FEMALE,0.49122807017543857
15,50,MALE,0.5087719298245614
15,51,FEMALE,0.46044370029300963
15,51,MALE,0.5395562997069904
15,53,FEMALE,0.5244394618834081
15,53,MALE,0.47556053811659194
15,55,FEMALE,0.3472222222222222
15,55,MALE,0.6527777777777778
15,56,FEMALE,0.6372549019607843
15,56,MALE,0.3627450980392157
16,02,FEMALE,0.3446601941747573
16,02,MALE,0.6553398058252428
16,04,FEMALE,0.5114583333333333
16,04,MALE,0.48854166666666665
16,06,FEMALE,0.5160216396171452
16,06,MALE,0.48397836038285474
16,08,FEMALE,0.5508905852417303
16,08,MALE,0.4491094147582697
16,11,FEMALE,0.8793103448275862
16,11,MALE,0.1206896551724138
16,12,FEMALE,0.5475113122171946
16,12,MALE,0.45248868778280543
16,13,MALE,1.0
16,15,FEMALE,0.26108374384236455
16,15,MALE,0.7389162561576355
16,17,MALE,1.0
16,19,FEMALE,1.0
16,23,MALE,1.0
16,24,FEMALE,1.0
16,25,FEMALE,0.09090909090909091
16,25,MALE,0.9090909090909091
16,26,FEMALE,0.9310344827586207
16,26,MALE,0.06896551724137931
16,28,FEMALE,0.4180327868852459
16,28,MALE,0.5819672131147541
16,29,FEMALE,0.39473684210526316
16,29,MALE,0.6052631578947368
16,30,FEMALE,0.5214446952595937
16,30,MALE,0.4785553047404063
16,31,MALE,1.0
16,32,FEMALE,0.5379939209726444
16,32,MALE,0.46200607902735563
16,39,MALE,1.0
16,41,FEMALE,0.47025293908086924
16,41,MALE,0.5297470609191307
16,45,MALE,1.0
16,47,FEMALE,0.16666666666666666
16,47,MALE,0.8333333333333334
16,48,FEMALE,0.2857142857142857
16,48,MALE,0.7142857142857143
16,49,FEMALE,0.4774573517465475
16,49,MALE,0.5225426482534524
16,50,FEMALE,1.0
16,51,FEMALE,0.4158415841584158
16,51,MALE,0.5841584158415841
16,53,FEMALE,0.43566415388614504
16,53,MALE,0.5643358461138549
16,55,FEMALE,0.9148936170212766
16,55,MALE,0.0851063829787234
16,56,FEMALE,0.8
16,56,MALE,0.2
17,01,FEMALE,0.5718782791185729
17,01,MALE,0.4281217208814271
17,02,FEMALE,0.3699731903485255
17,02,MALE,0.6300268096514745
17,04,FEMALE,0.5324131131377865
17,04,MALE,0.46758688686221345
17,05,FEMALE,0.40372670807453415
17,05,MALE,0.5962732919254659
17,06,FEMALE,0.45742508691573314
17,06,MALE,0.5425749130842669
17,08,FEMALE,0.4797809604043808
17,08,MALE,0.5202190395956192
17,09,FEMALE,0.44969040247678016
17,09,MALE,0.5503095975232198
17,10,FEMALE,0.5714285714285714
17,10,MALE,0.42857142857142855
17,11,FEMALE,0.5319926873857403
17,11,MALE,0.4680073126142596
17,12,FEMALE,0.5142086179273125
17,12,MALE,0.4857913820726874
17,13,FEMALE,0.4706851895455616
17,13,MALE,0.5293148104544384
17,15,FEMALE,0.4025423728813559
17,15,MALE,0.597457627118644
17,16,FEMALE,0.575091575091575
17,16,MALE,0.4249084249084249
17,18,FEMALE,0.4824939634356675
17,18,MALE,0.5175060365643326
17,19,FEMALE,0.49421539755994953
17,19,MALE,0.5057846024400505
17,20,FEMALE,0.5722411831626849
17,20,MALE,0.42775881683731515
17,21,FEMALE,0.47747220596840256
17,21,MALE,0.5225277940315974
17,22,FEMALE,0.5217391304347826
17,22,MALE,0.4782608695652174
17,23,FEMALE,0.41836734693877553
17,23,MALE,0.5816326530612245
17,24,FEMALE,0.5373048004626952
17,24,MALE,0.4626951995373048
17,25,FEMALE,0.5121136173767753
17,25,MALE,0.4878863826232247
17,26,FEMALE,0.5096716149347729
17,26,MALE,0.4903283850652272
17,27,FEMALE,0.4707070707070707
17,27,MALE,0.5292929292929293
17,28,FEMALE,0.43811610076670315
17,28,MALE,0.5618838992332968
17,29,FEMALE,0.5107574793125398
17,29,MALE,0.4892425206874602
17,30,FEMALE,0.7216494845360825
17,30,MALE,0.27835051546391754
17,31,FEMALE,0.49510763209393344
17,31,MALE,0.5048923679060665
17,32,FEMALE,0.491517207949588
17,32,MALE,0.508482792050412
17,33,FEMALE,0.40509915014164305
17,33,MALE,0.5949008498583569
17,34,FEMALE,0.433931484502447
17,34,MALE,0.566068515497553
17,35,FEMALE,0.3013698630136986
17,35,MALE,0.6986301369863014
17,36,FEMALE,0.5265344664778092
17,36,MALE,0.47346553352219073
17,37,FEMALE,0.4740765842087428
17,37,MALE,0.5259234157912572
17,38,FEMALE,0.375
17,38,MALE,0.625
17,39,FEMALE,0.5100926538716082
17,39,MALE,0.4899073461283918
17,40,FEMALE,0.5167548500881834
17,40,MALE,0.48324514991181655
17,41,FEMALE,0.5643086816720257
17,41,MALE,0.43569131832797425
17,42,FEMALE,0.4901277584204414
17,42,MALE,0.5098722415795587
17,44,FEMALE,0.5443786982248521
17,44,MALE,0.4556213017751479
17,45,FEMALE,0.45610687022900764
17,45,MALE,0.5438931297709924
17,46,MALE,1.0
17,47,FEMALE,0.5079080871381677
17,47,MALE,0.4920919128618323
17,48,FEMALE,0.5205367481779171
17,48,MALE,0.479463251822083
17,49,FEMALE,0.45703125
17,49,MALE,0.54296875
17,50,FEMALE,0.6807228915662651
17,50,MALE,0.3192771084337349
17,51,FEMALE,0.40436746987951805
17,51,MALE,0.5956325301204819
17,53,FEMALE,0.44807121661721067
17,53,MALE,0.5519287833827893
17,54,FEMALE,1.0
17,55,FEMALE,0.5040591823990008
17,55,MALE,0.4959408176009992
18,01,FEMALE,0.5339578454332553
18,01,MALE,0.46604215456674475
18,04,FEMALE,0.42753346080305926
18,04,MALE,0.5724665391969407
18,05,FEMALE,0.5555555555555556
18,05,MALE,0.4444444444444444
18,06,FEMALE,0.45737855178735104
18,06,MALE,0.5426214482126489
18,08,FEMALE,0.48220973782771537
18,08,MALE,0.5177902621722846
18,11,FEMALE,0.41479099678456594
18,11,MALE,0.5852090032154341
18,12,FEMALE,0.46898002103049424
18,12,MALE,0.5310199789695058
18,13,FEMALE,0.5901033973412112
18,13,MALE,0.4098966026587888
18,15,FEMALE,0.5209580838323353
18,15,MALE,0.47904191616766467
18,16,MALE,1.0
18,17,FEMALE,0.5325699112106879
18,17,MALE,0.4674300887893121
18,19,FEMALE,0.5290178571428571
18,19,MALE,0.47098214285714285
18,20,FEMALE,0.625
18,20,MALE,0.375
18,21,FEMALE,0.5288621262458472
18,21,MALE,0.47113787375415284
18,22,FEMALE,0.2
18,22,MALE,0.8
18,24,FEMALE,0.4362244897959184
18,24,MALE,0.5637755102040817
18,25,FEMALE,0.5988372093023255
18,25,MALE,0.4011627906976744
18,26,FEMALE,0.4695509534549928
18,26,MALE,0.5304490465450071
18,27,FEMALE,0.47019867549668876
18,27,MALE,0.5298013245033113
18,29,FEMALE,0.3961397058823529
18,29,MALE,0.6038602941176471
18,31,FEMALE,0.44360902255639095
18,31,MALE,0.556390977443609
18,32,FEMALE,0.5831739961759083
18,32,MALE,0.4168260038240918
18,33,FEMALE,0.6
18,33,MALE,0.4
18,34,FEMALE,0.4819277108433735
18,34,MALE,0.5180722891566265
18,36,FEMALE,0.578875171467764
18,36,MALE,0.42112482853223593
18,37,FEMALE,0.5424107142857143
18,37,MALE,0.4575892857142857
18,39,FEMALE,0.5095816033216225
18,39,MALE,0.4904183966783775
18,40,FEMALE,0.32867132867132864
18,40,MALE,0.6713286713286714
18,41,FEMALE,0.42105263157894735
18,41,MALE,0.5789473684210527
18,42,FEMALE,0.28185328185328185
18,42,MALE,0.7181467181467182
18,44,FEMALE,0.11764705882352941
18,44,MALE,0.8823529411764706
18,45,FEMALE,0.30966952264381886
18,45,MALE,0.6903304773561811
18,47,FEMALE,0.45092592592592595
18,47,MALE,0.549074074074074
18,48,FEMALE,0.5032430370087753
18,48,MALE,0.49675696299122474
18,49,FEMALE,0.5895522388059702
18,49,MALE,0.41044776119402987
18,51,FEMALE,0.25103734439834025
18,51,MALE,0.7489626556016598
18,53,FEMALE,0.38799414348462663
18,53,MALE,0.6120058565153733
18,54,MALE,1.0
18,55,FEMALE,0.4914361001317523
18,55,MALE,0.5085638998682477
19,01,FEMALE,0.3333333333333333
19,01,MALE,0.6666666666666666
19,04,FEMALE,0.45944005743000715
19,04,MALE,0.5405599425699928
19,06,FEMALE,0.5315682281059063
19,06,MALE,0.4684317718940937
19,08,FEMALE,0.4641350210970464
19,08,MALE,0.5358649789029536
19,11,FEMALE,0.07407407407407407
19,11,MALE,0.9259259259259259
19,12,FEMALE,0.538135593220339
19,12,MALE,0.461864406779661
19,13,FEMALE,0.13440860215053763
19,13,MALE,0.8655913978494624
19,15,MALE,1.0
19,17,FEMALE,0.4881487535758071
19,17,MALE,0.5118512464241929
19,18,FEMALE,0.41830065359477125
19,18,MALE,0.5816993464052288
19,20,FEMALE,0.43333333333333335
19,20,MALE,0.5666666666666667
19,21,MALE,1.0
19,22,FEMALE,0.2842809364548495
19,22,MALE,0.7157190635451505
19,24,FEMALE,0.6111111111111112
19,24,MALE,0.3888888888888889
19,25,FEMALE,0.13333333333333333
19,25,MALE,0.8666666666666667
19,26,FEMALE,0.4195121951219512
19,26,MALE,0.5804878048780487
19,27,FEMALE,0.5404580152671755
19,27,MALE,0.4595419847328244
19,29,FEMALE,0.40903054448871184
19,29,MALE,0.5909694555112882
19,31,FEMALE,0.5187403400309119
19,31,MALE,0.4812596599690881
19,32,FEMALE,0.42857142857142855
19,32,MALE,0.5714285714285714
19,35,FEMALE,1.0
19,37,FEMALE,0.5009487666034156
19,37,MALE,0.4990512333965844
19,38,FEMALE,0.3170731707317073
19,38,MALE,0.6829268292682927
19,39,FEMALE,1.0
19,40,MALE,1.0
19,41,FEMALE,0.5568181818181818
19,41,MALE,0.4431818181818182
19,42,FEMALE,0.7623762376237624
19,42,MALE,0.2376237623762376
19,44,MALE,1.0
19,45,FEMALE,0.26011560693641617
19,45,MALE,0.7398843930635838
19,46,FEMALE,0.5610119047619048
19,46,MALE,0.43898809523809523
19,47,FEMALE,0.45901639344262296
19,47,MALE,0.5409836065573771
19,48,FEMALE,0.4637904468412943
19,48,MALE,0.5362095531587057
19,49,FEMALE,0.6568364611260054
19,49,MALE,0.34316353887399464
19,51,FEMALE,0.3425925925925926
19,51,MALE,0.6574074074074074
19,53,FEMALE,0.5093457943925234
19,53,MALE,0.49065420560747663
19,55,FEMALE,0.495906432748538
19,55,MALE,0.504093567251462
20,01,FEMALE,0.524822695035461
20,01,MALE,0.475177304964539
20,02,FEMALE,0.6283924843423799
20,02,MALE,0.37160751565762007
20,04,FEMALE,0.5742397137745975
20,04,MALE,0.4257602862254025
20,05,FEMALE,0.5318559556786704
20,05,MALE,0.46814404432132967
20,06,FEMALE,0.4370179948586118
20,06,MALE,0.5629820051413882
20,08,FEMALE,0.45134575569358176
20,08,MALE,0.5486542443064182
20,12,FEMALE,0.505011565150347
20,12,MALE,0.49498843484965305
20,13,FEMALE,0.3787878787878788
20,13,MALE,0.6212121212121212
20,15,FEMALE,0.43529411764705883
20,15,MALE,0.5647058823529412
20,17,FEMALE,0.41517857142857145
20,17,MALE,0.5848214285714286
20,18,FEMALE,0.7159090909090909
20,18,MALE,0.2840909090909091
20,19,FEMALE,0.4149377593360996
20,19,MALE,0.5850622406639004
20,21,FEMALE,0.5905707196029777
20,21,MALE,0.4094292803970223
20,22,FEMALE,0.48823529411764705
20,22,MALE,0.5117647058823529
20,23,FEMALE,0.45217391304347826
20,23,MALE,0.5478260869565217
20,24,FEMALE,0.30526315789473685
20,24,MALE,0.6947368421052632
20,25,FEMALE,0.3805970149253731
20,25,MALE,0.6194029850746269
20,26,FEMALE,0.5660377358490566
20,26,MALE,0.4339622641509434
20,27,FEMALE,0.6666666666666666
20,27,MALE,0.3333333333333333
20,28,MALE,1.0
20,29,FEMALE,0.5019850309144159
20,29,MALE,0.4980149690855841
20,31,FEMALE,0.5555555555555556
20,31,MALE,0.4444444444444444
20,32,FEMALE,0.5636856368563685
20,32,MALE,0.4363143631436314
20,35,FEMALE,1.0
20,36,FEMALE,0.3400447427293065
20,36,MALE,0.6599552572706935
20,37,FEMALE,0.5751121076233184
20,37,MALE,0.4248878923766816
20,39,FEMALE,0.5050505050505051
20,39,MALE,0.494949494949495
20,40,FEMALE,0.4551406401551891
20,40,MALE,0.5448593598448108
20,41,FEMALE,0.5555555555555556
20,41,MALE,0.4444444444444444
20,42,FEMALE,0.5878594249201278
20,42,MALE,0.41214057507987223
20,45,FEMALE,0.26535626535626533
20,45,MALE,0.7346437346437347
20,46,MALE,1.0
20,47,FEMALE,0.5517774343122102
20,47,MALE,0.4482225656877898
20,48,FEMALE,0.48527968596663396
20,48,MALE,0.514720314033366
20,49,FEMALE,0.583011583011583
20,49,MALE,0.416988416988417
20,51,FEMALE,0.592948717948718
20,51,MALE,0.40705128205128205
20,53,FEMALE,0.4982738780207135
20,53,MALE,0.5017261219792866
20,55,FEMALE,0.7450980392156863
20,55,MALE,0.2549019607843137
21,01,FEMALE,0.5099099099099099
21,01,MALE,0.4900900900900901
21,04,FEMALE,0.4380704041720991
21,04,MALE,0.5619295958279009
21,06,FEMALE,0.4430479183032207
21,06,MALE,0.5569520816967792
21,08,FEMALE,0.4183796856106409
21,08,MALE,0.5816203143893591
21,11,FEMALE,0.3300970873786408
21,11,MALE,0.6699029126213593
21,12,FEMALE,0.4892405063291139
21,12,MALE,0.510759493670886
21,13,FEMALE,0.4823529411764706
21,13,MALE,0.5176470588235295
21,15,FEMALE,0.32679738562091504
21,15,MALE,0.673202614379085
21,17,FEMALE,0.530638852672751
21,17,MALE,0.46936114732724904
21,18,FEMALE,0.49445324881141045
21,18,MALE,0.5055467511885895
21,19,FEMALE,0.5172413793103449
21,19,MALE,0.4827586206896552
21,20,FEMALE,0.4186851211072664
21,20,MALE,0.5813148788927336
21,22,FEMALE,0.44061302681992337
21,22,MALE,0.5593869731800766
21,23,MALE,1.0
21,24,FEMALE,0.573170731707317
21,24,MALE,0.4268292682926829
21,25,FEMALE,0.7254901960784313
21,25,MALE,0.27450980392156865
21,26,FEMALE,0.4481012658227848
21,26,MALE,0.5518987341772152
21,28,FEMALE,0.30434782608695654
21,28,MALE,0.6956521739130435
21,29,FEMALE,0.5694117647058824
21,29,MALE,0.43058823529411766
21,32,FEMALE,0.5906976744186047
21,32,MALE,0.40930232558139534
21,33,FEMALE,0.8461538461538461
21,33,MALE,0.15384615384615385
21,34,FEMALE,0.6462585034013606
21,34,MALE,0.35374149659863946
21,35,MALE,1.0
21,36,FEMALE,0.3993993993993994
21,36,MALE,0.6006006006006006
21,37,FEMALE,0.542203147353362
21,37,MALE,0.45779685264663805
21,39,FEMALE,0.49090020764626846
21,39,MALE,0.5090997923537315
21,40,FEMALE,0.27586206896551724
21,40,MALE,0.7241379310344828
21,42,FEMALE,0.7560137457044673
21,42,MALE,0.24398625429553264
21,45,FEMALE,0.37333333333333335
21,45,MALE,0.6266666666666667
21,46,MALE,1.0
21,47,FEMALE,0.468075737560546
21,47,MALE,0.531924262439454
21,48,FEMALE,0.428927680798005
21,48,MALE,0.571072319201995
21,49,FEMALE,0.7619047619047619
21,49,MALE,0.23809523809523808
21,50,MALE,1.0
21,51,FEMALE,0.3248847926267281
21,51,MALE,0.6751152073732719
21,53,FEMALE,0.384
21,53,MALE,0.616
21,54,FEMALE,0.32263513513513514
21,54,MALE,0.6773648648648649
21,55,FEMALE,0.58
21,55,MALE,0.42
21,56,FEMALE,1.0
22,01,FEMALE,0.4110032362459547
22,01,MALE,0.5889967637540453
22,02,FEMALE,1.0
22,04,FEMALE,0.42907801418439717
22,04,MALE,0.5709219858156028
22,05,FEMALE,0.23137254901960785
22,05,MALE,0.7686274509803922
22,06,FEMALE,0.509229098805646
22,06,MALE,0.49077090119435396
22,08,FEMALE,0.49096385542168675
22,08,MALE,0.5090361445783133
22,09,FEMALE,0.55
22,09,MALE,0.45
22,11,FEMALE,0.8376623376623377
22,11,MALE,0.16233766233766234
22,12,FEMALE,0.4106145251396648
22,12,MALE,0.5893854748603352
22,13,FEMALE,0.4620723847297967
22,13,MALE,0.5379276152702033
22,15,FEMALE,0.4771084337349398
22,15,MALE,0.5228915662650603
22,17,FEMALE,0.4406392694063927
22,17,MALE,0.5593607305936074
22,18,FEMALE,0.5
22,18,MALE,0.5
22,19,FEMALE,0.6875
22,19,MALE,0.3125
22,20,FEMALE,0.6206896551724138
22,20,MALE,0.3793103448275862
22,21,FEMALE,0.5402298850574713
22,21,MALE,0.45977011494252873
22,23,FEMALE,0.42718446601941745
22,23,MALE,0.5728155339805825
22,24,FEMALE,0.8108108108108109
22,24,MALE,0.1891891891891892
22,25,FEMALE,0.4369565217391304
22,25,MALE,0.5630434782608695
22,26,FEMALE,0.2112676056338028
22,26,MALE,0.7887323943661971
22,27,FEMALE,0.5510204081632653
22,27,MALE,0.4489795918367347
22,28,FEMALE,0.4783249778826305
22,28,MALE,0.5216750221173695
22,29,FEMALE,0.36363636363636365
22,29,MALE,0.6363636363636364
22,32,FEMALE,0.11764705882352941
22,32,MALE,0.8823529411764706
22,33,FEMALE,0.4636363636363636
22,33,MALE,0.5363636363636364
22,34,FEMALE,1.0
22,36,FEMALE,0.6490384615384616
22,36,MALE,0.35096153846153844
22,37,FEMALE,0.32891246684350134
22,37,MALE,0.6710875331564987
22,38,FEMALE,0.36538461538461536
22,38,MALE,0.6346153846153846
22,39,FEMALE,0.5
22,39,MALE,0.5
22,40,FEMALE,0.5278396436525612
22,40,MALE,0.47216035634743875
22,41,FEMALE,0.4888888888888889
22,41,MALE,0.5111111111111111
22,42,FEMALE,0.515625
22,42,MALE,0.484375
22,45,FEMALE,0.5040916530278232
22,45,MALE,0.4959083469721768
22,47,FEMALE,0.4332855093256815
22,47,MALE,0.5667144906743186
22,48,FEMALE,0.48167114219696494
22,48,MALE,0.5183288578030351
22,51,FEMALE,0.021739130434782608
22,51,MALE,0.9782608695652174
22,53,FEMALE,0.5400696864111498
22,53,MALE,0.45993031358885017
22,55,MALE,1.0
22,56,FEMALE,0.4
22,56,MALE,0.6
23,04,FEMALE,0.3983739837398374
23,04,MALE,0.6016260162601627
23,06,FEMALE,0.34236453201970446
23,06,MALE,0.6576354679802956
23,08,FEMALE,0.47692307692307695
23,08,MALE,0.5230769230769231
23,09,FEMALE,0.5371900826446281
23,09,MALE,0.4628099173553719
23,11,FEMALE,0.4230769230769231
23,11,MALE,0.5769230769230769
23,12,FEMALE,0.42420382165605097
23,12,MALE,0.575796178343949
23,13,FEMALE,0.03296703296703297
23,13,MALE,0.967032967032967
23,15,FEMALE,0.3264094955489614
23,15,MALE,0.6735905044510386
23,17,FEMALE,0.5145118733509235
23,17,MALE,0.48548812664907653
23,18,FEMALE,0.78125
23,18,MALE,0.21875
23,21,MALE,1.0
23,22,FEMALE,0.8125
23,22,MALE,0.1875
23,24,FEMALE,0.5384615384615384
23,24,MALE,0.46153846153846156
23,25,FEMALE,0.5066710055320534
23,25,MALE,0.49332899446794665
23,26,FEMALE,0.45454545454545453
23,26,MALE,0.5454545454545454
23,27,FEMALE,1.0
23,33,FEMALE,0.5354663447026864
23,33,MALE,0.4645336552973136
23,36,FEMALE,0.5186991869918699
23,36,MALE,0.4813008130081301
23,37,FEMALE,0.47547169811320755
23,37,MALE,0.5245283018867924
23,39,FEMALE,0.33695652173913043
23,39,MALE,0.6630434782608695
23,40,FEMALE,0.19696969696969696
23,40,MALE,0.803030303030303
23,41,FEMALE,0.6557377049180327
23,41,MALE,0.3442622950819672
23,42,FEMALE,0.601123595505618
23,42,MALE,0.398876404494382
23,44,FEMALE,0.5906976744186047
23,44,MALE,0.40930232558139534
23,45,FEMALE,0.5459770114942529
23,45,MALE,0.4540229885057471
23,47,FEMALE,0.5092592592592593
23,47,MALE,0.49074074074074076
23,48,FEMALE,0.3475609756097561
23,48,MALE,0.6524390243902439
23,49,FEMALE,0.30097087378640774
23,49,MALE,0.6990291262135923
23,50,FEMALE,0.5870307167235495
23,50,MALE,0.4129692832764505
23,51,FEMALE,0.44966442953020136
23,51,MALE,0.5503355704697986
23,53,FEMALE,0.3273809523809524
23,53,MALE,0.6726190476190477
24,01,FEMALE,0.3050847457627119
24,01,MALE,0.6949152542372882
24,02,FEMALE,0.3651685393258427
24,02,MALE,0.6348314606741573
24,04,FEMALE,0.5054413542926239
24,04,MALE,0.49455864570737607
24,06,FEMALE,0.46786324786324784
24,06,MALE,0.5321367521367522
24,08,FEMALE,0.4703389830508475
24,08,MALE,0.5296610169491526
24,09,FEMALE,0.41839080459770117
24,09,MALE,0.5816091954022988
