GEOID,AGE_GROUP,SEX,INMIG2029,OUTMIG2029,NETMIG2029,INMIG2034,OUTMIG2034,NETMIG2034,INMIG2039,OUTMIG2039,NETMIG2039,INMIG2044,OUTMIG2044,NETMIG2044,INMIG2049,OUTMIG2049,NETMIG2049,INMIG2054,OUTMIG2054,NETMIG2054,INMIG2059,OUTMIG2059,NETMIG2059,INMIG2064,OUTMIG2064,NETMIG2064,INMIG2069,OUTMIG2069,NETMIG2069,INMIG2074,OUTMIG2074,NETMIG2074,INMIG2079,OUTMIG2079,NETMIG2079,INMIG2084,OUTMIG2084,NETMIG2084,INMIG2089,OUTMIG2089,NETMIG2089,INMIG2094,OUTMIG2094,NETMIG2094
01,30-34,FEMALE,5679.157620833979,6946.18399885397,-1267.0263780199903,5318.110423232663,6383.476741988019,-1065.3663187553557,5309.970023675759,6653.7684803585435,-1343.7984566827845,5452.713227267778,6944.000464207903,-1491.2872369401248,5229.891246604897,6354.333248571004,-1124.4420019661075,5110.56624864761,6223.316972545144,-1112.750723897534,4849.002496653426,5855.2853428248845,-1006.2828461714589,4829.1005796939135,5654.753860645354,-825.6532809514401,4770.788219675913,5539.096858509265,-768.3086388333522,4726.237946707174,5448.293647664832,-722.0557009576578,4675.270189426793,5313.806788120757,-638.5365986939642,4572.68504207176,5098.704727873727,-526.0196858019672,4455.78078572972,4886.818037773063,-431.03725204334296,4359.693814645152,4716.276036531772,-356.58222188661966
01,30-34,MALE,6087.182345805618,6801.81270826642,-714.6303624608017,5870.172443998016,6367.3762866810275,-497.2038426830113,5983.0938864966765,6726.730485916722,-743.6365994200451,6229.5111148941605,7110.687266417913,-881.1761515237522,6004.603772615772,6595.5757956687985,-590.9720230530265,5888.154600927359,6432.9746448716105,-544.8200439442517,5623.740398789483,6057.405191684139,-433.6647928946559,5647.984103783859,5912.651713434227,-264.6676096503679,5602.481282737625,5801.649236953556,-199.16795421593088,5569.145975699194,5714.653174608926,-145.50719890973141,5527.264770138167,5582.212351348993,-54.947581210826684,5427.408950754855,5365.812550936827,61.59639981802775,5309.37766208831,5151.672785221408,157.70487686690194,5212.629780455745,4979.8865539921035,232.7432264636418
01,35-39,FEMALE,3281.891660144794,2904.18207082343,377.7095893213641,3420.2508617617964,3007.1292182576603,413.12164350413605,3200.6087338264606,2767.127392520177,433.4813413062834,3191.781112165865,2881.6960067023197,310.08510546354546,3253.9848474535747,3007.1219608863635,246.86288656721126,3115.146462618517,2757.382634375028,357.7638282434891,3040.172334288284,2701.5179454487943,338.6543888394899,2872.069548714206,2543.8094234423274,328.2601252718787,2853.905410962004,2460.242693667448,393.6627172945564,2816.24520188107,2411.5349011155017,404.71030076556826,2786.692142824392,2373.4072112825916,413.28493154180023,2752.247689575209,2316.774390883441,435.4732986917679,2686.5376054275357,2225.3319341895944,461.20567123794126,2612.6313554607127,2134.931387698275,477.6999677624376
01,35-39,MALE,3250.8039670412095,2903.745212480638,347.0587545605713,3429.7228321884586,3071.1732732717496,358.549558916709,3305.8624875944292,2881.3854426091925,424.4770449852367,3366.4463124126296,3042.5861947178296,323.8601176948,3478.002316403775,3216.772404447749,261.2299119560257,3342.078546389231,2990.6180342376856,351.4605121515456,3273.448526747106,2919.8033712881415,353.6451554589644,3114.833220072579,2753.317764443472,361.51545562910724,3120.7568364837375,2692.350616147522,428.4062203362155,3092.7837140437823,2644.7085784388587,448.0751356049236,3071.315383667629,2607.636558899466,463.67882476816294,3043.5625671325233,2550.409665105796,493.15290202672713,2982.644620502503,2455.2818502909686,527.3627702115346,2912.1298850952903,2360.635283525318,551.4946015699725
01,40-44,FEMALE,3186.9753144032657,2859.479422224579,327.4958921786865,3273.569209969661,2877.4953825928687,396.07382737679245,3419.887021034673,2982.1029798154786,437.7840412191945,3207.2770806011267,2746.9599021458257,460.317178455301,3205.5507688736425,2860.083145149564,345.4676237240783,3272.60769851714,2984.899628549524,287.70806996761576,3136.65197939044,2741.0230970825914,395.62888230784847,3065.147140943748,2686.7794387219888,378.3677022217594,2902.4874334733863,2531.650019718316,370.83741375507043,2886.913412351316,2451.050552392717,435.8628599585991,2852.0485983993576,2403.972854309682,448.0757440896755,2824.7681894293155,2367.2591163758425,457.509073053473,2792.182945270698,2312.296447396691,479.8864978740071,2728.1787128903457,2222.738023597486,505.4406892928596
01,40-44,MALE,3141.087564624263,2860.1806759381925,280.9068886860705,3274.919768616284,2852.714474391361,422.2052942249229,3461.428632232539,3020.6121955688877,440.8164366636511,3344.936474414424,2839.135301225669,505.801173188755,3413.9121769250187,2998.898861548079,415.0133153769398,3530.8676806260405,3172.0109524343466,358.85672819169395,3400.6258834508217,2954.2756347096047,446.350248741217,3337.026570528024,2887.383321058595,449.64324946942907,3185.786173019201,2726.1709462119197,459.6152268072815,3195.3273565287077,2669.512428564945,525.8149279637628,3171.2709607541015,2624.939056469269,546.3319042848325,3153.0671289620764,2590.530698654593,562.5364303074834,3128.0508041564344,2536.2991404968993,591.7516636595351,3069.663214772545,2444.5073137500494,625.1559010224955
01,45-49,FEMALE,1731.805760459343,1756.339469865165,-24.533709405822037,1882.0084727015671,1842.720973402924,39.28749929864307,1948.0667389917971,1856.695581780916,91.37115721088117,2043.6267672506676,1926.0972304280099,117.52953682265775,1918.8309969071086,1776.1929337724655,142.63806313464306,1927.837130165946,1849.5276119181528,78.30951824779322,1985.6516485276725,1930.9386085450453,54.71303998262715,1911.8540023495027,1775.873725021391,135.9802773281117,1875.3153992097036,1741.856557232348,133.45884197735563,1792.28119393363,1642.571734366207,149.70945956742298,1791.2205696090123,1592.10868801946,199.11188158955224,1774.4881595645822,1562.6554518029418,211.83270776164045,1762.1654315104302,1539.816014320229,222.34941719020117,1747.5977842858372,1505.2006044131992,242.39717987263793
01,45-49,MALE,1860.2480908829446,1656.2689701884767,203.97912069446784,2071.688214147445,1742.7975163017925,328.8906978456523,2185.2997532302506,1742.1618131055186,443.13794012473204,2312.7376972159414,1847.0318800264326,465.7058171895087,2239.9517005201387,1739.424744486443,500.5269560336958,2294.6304958839573,1838.4698782893693,456.1606175945881,2392.527383559345,1945.9488983820477,446.5784851772971,2318.5878304125517,1815.8043307535106,502.7834996590411,2287.7433901030736,1776.8903017249686,510.853088378105,2206.567453892465,1680.0004983276167,526.5669555648483,2223.3608305038074,1647.5741215609437,575.7867089428637,2214.0167935817626,1621.915763242676,592.1010303390867,2208.0884734206243,1602.3121026611618,605.7763707594625,2198.3189728600114,1570.5353877799525,627.7835850800589
01,5-9,FEMALE,2246.9058532783747,2408.094695956799,-161.1888426784244,2088.8529725641974,2263.557266235032,-174.70429367083443,2059.883284179745,2172.4406629210584,-112.55737874131364,2014.7493341817017,2124.053915644068,-109.30458146236651,1980.5083476576865,2085.6526493655983,-105.14430170791184,1946.7349117133228,2027.913217128168,-81.17830541484523,1891.4134767535902,1938.1162230891568,-46.702746335566644,1830.449966989115,1851.277306676105,-20.827339686989944,1779.201942740148,1781.6268449866639,-2.424902246515785,1747.7877201930742,1730.9162714090908,16.871448783983396,1726.779421861838,1692.3855346358637,34.39388722597437,1705.4589427628994,1652.5171139058007,52.9418288570987,1677.0824109937812,1602.3342139811577,74.74819701262345,1641.924710860102,1545.4585290466562,96.46618181344593
01,5-9,MALE,2335.51651857511,2535.0132743617596,-199.49675578664983,2177.954244466661,2379.4903551633624,-201.5361106967016,2170.47843070047,2305.8776539172036,-135.3992232167334,2133.7085056631868,2255.177779805878,-121.46927414269112,2105.202274822567,2214.973257888036,-109.77098306546941,2075.293613451278,2154.1803354173667,-78.88672196608877,2021.2985719500712,2059.31695057664,-38.01837862656885,1960.8412702768367,1967.4595922516307,-6.618321974794071,1910.789071009524,1893.834347716576,16.954723292947847,1881.3792603923039,1840.273552925692,41.105707466611875,1862.2917351879091,1799.6179185858455,62.67381660206365,1842.3190193255587,1757.4792888146887,84.83973051086991,1814.515198300653,1704.3906027285461,110.12459557210695,1779.2331733995165,1644.1358489170884,135.09732448242812
01,50-54,FEMALE,1790.2616927419465,1843.7033071269318,-53.441614384985314,1694.1425926778004,1714.387659154564,-20.245066476763668,1843.8298599206096,1801.8712472168413,41.95861270376827,1905.3522399656604,1818.0636676646734,87.28857230098697,1999.1632768461754,1888.4727070154604,110.69056983071505,1876.8980058578113,1743.778055908532,133.11994994927932,1888.5571995847336,1817.0767067151419,71.48049286959167,1947.5396097541081,1898.6616665586266,48.87794319548152,1875.3596417214278,1748.682007280693,126.67763444073489,1840.6071076229896,1716.789564898014,123.81754272497551,1760.5467804869136,1620.5607382686703,139.98604221824326,1760.7962246856746,1572.6124615217843,188.18376316389026,1745.7401472429199,1544.8687569345936,200.87139030832623,1734.9432960465851,1523.5196887868033,211.42360725978187
01,50-54,MALE,1911.7064256038607,1763.8893931843902,147.81703241947048,1834.3466039556067,1600.2497847210673,234.09681923453945,2041.2871891694692,1688.4385616704012,352.848627499068,2147.8961492938,1691.9959661303244,455.90018316347573,2273.2666170623497,1797.0000727178285,476.2665443445212,2204.169361694683,1695.996373977087,508.17298771759624,2262.8585158432243,1794.8466239314066,468.01189191181766,2362.2168854119027,1902.219065561967,459.9978198499357,2291.9421805225543,1778.5438715113492,513.3983090112051,2264.571431812991,1743.1899075660604,521.3815242469304,2188.4648596720704,1650.858551234824,537.6063084372463,2207.6380098030213,1621.6936187400438,585.9443910629775,2201.2393450029767,1598.6111530271396,602.6281919758371,2197.964671435083,1581.2641979829452,616.7004734521377
01,55-59,FEMALE,1668.6192126589153,1134.780178200191,533.8390344587244,1658.2585886375632,1116.9038347050491,541.3547539325141,1576.8252080674479,1040.8341380581535,535.9910700092944,1730.952174677826,1096.4878558956677,634.4643187821582,1798.796552116857,1108.5249574520572,690.2715946647997,1906.1014385890417,1153.617762677441,752.4836759116006,1812.5380873770982,1067.1699069198144,745.3681804572839,1834.6437627564683,1113.3642118178677,721.2795509386006,1897.6083122064583,1164.8297606682588,732.7785515381995,1842.3633155570724,1074.7908723007404,767.572443256332,1815.6916106727365,1056.6222455352997,759.0693651374368,1749.3153825747029,998.7864455756117,750.5289369990912,1761.7501137892482,970.7266977047262,791.023416084522,1758.4171496996648,954.7679671692182,803.6491825304466
01,55-59,MALE,1764.4750010508562,1051.8813534384003,712.5936476124559,1798.4553266195526,1035.119800636893,763.3355259826596,1748.8051344204266,942.8481704588298,805.9569639615968,1966.8249929888825,998.5668040585479,968.2581889303347,2082.7906880982864,1004.1724833570682,1078.618204741218,2229.214426517082,1069.4183238869339,1159.796102630148,2190.8526915163725,1012.4346341358306,1178.418057380542,2265.29160483801,1073.727164214595,1191.5644406234148,2372.7666513609265,1140.2975433924487,1232.4691079684778,2327.4858501250997,1069.0845690570134,1258.4012810680863,2312.2420342224787,1050.267488072741,1261.9745461497378,2255.741042223105,996.951087665328,1258.789954557777,2290.080814455699,981.5977621843195,1308.4830522713796,2298.918021937701,969.5325883621066,1329.385433575594
01,60-64,FEMALE,2017.3657316698923,1022.9698927079937,994.3958389618986,1879.8840656921436,924.680576340134,955.2034893520096,1876.5236344516163,913.2620916251132,963.2615428265032,1780.7143660364497,853.6183403911184,927.0960256453313,1940.8594284949527,902.0984379408143,1038.7609905541385,2000.846986643391,914.4976670409746,1086.3493196024162,2115.8223478351692,954.2122509316578,1161.6100969035115,1998.6861034440205,884.9936222512393,1113.692481192781,2023.1902211819229,925.02169826673,1098.1685229151929,2082.008877710569,969.5709420381664,1112.4379356724025,2007.4620303843794,896.7991690840079,1110.6628613003716,1972.1952111477165,883.3127984968162,1088.8824126509003,1884.2341460866764,836.5707118599541,1047.6634342267223,1885.0596351455624,814.7384325336036,1070.3212026119588
