year,age,sex,deaths_per_1000_people
2030,46,male,3.186
2030,47,female,2.123
2030,47,male,3.424
2030,48,female,2.306
2030,48,male,3.686
2030,49,female,2.502
2030,49,male,3.992
2030,50,female,2.706
2030,50,male,4.338
2030,51,female,2.933
2030,51,male,4.73
2030,52,female,3.194
2030,52,male,5.153
2030,53,female,3.491
2030,53,male,5.628
2030,54,female,3.813
2030,54,male,6.198
2030,55,female,4.426
2030,55,male,7.229
2030,56,female,4.823
2030,56,male,7.861
2030,57,female,5.256
2030,57,male,8.522
2030,58,female,5.714
2030,58,male,9.227
2030,59,female,6.193
2030,59,male,9.98
2030,60,female,6.833
2030,60,male,10.965
2030,61,female,7.353
2030,61,male,11.858
2030,62,female,7.882
2030,62,male,12.81
2030,63,female,8.418
2030,63,male,13.798
2030,64,female,8.968
2030,64,male,14.8
2030,65,female,8.777
2030,65,male,14.615
2030,66,female,9.407
2030,66,male,15.62
2030,67,female,10.155
2030,67,male,16.625
2030,68,female,11.052
2030,68,male,17.663
2030,69,female,12.101
2030,69,male,18.851
2030,70,female,12.997
2030,70,male,19.802
2030,71,female,14.335
2030,71,male,21.386
2030,72,female,15.85
2030,72,male,23.266
2030,73,female,17.69
2030,73,male,25.722
2030,74,female,19.542
2030,74,male,28.241
2030,75,female,21.755
2030,75,male,31.207
2030,76,female,24.0
2030,76,male,34.168
2030,77,female,26.638
2030,77,male,37.624
2030,78,female,29.607
2030,78,male,41.481
2030,79,female,32.984
2030,79,male,45.773
2030,80,female,37.714
2030,80,male,51.75
2030,81,female,42.233
2030,81,male,57.252
2030,82,female,47.492
2030,82,male,63.5
2030,83,female,53.314
2030,83,male,70.543
2030,84,female,59.662
2030,84,male,78.5
2030,85,female,68.377
2030,85,male,89.302
2030,86,female,76.625
2030,86,male,99.312
2030,87,female,85.791
2030,87,male,110.536
2030,88,female,96.074
2030,88,male,122.721
2030,89,female,107.852
2030,89,male,136.154
2030,90,female,123.21
2030,90,male,154.37
2030,91,female,137.173
2030,91,male,170.861
2030,92,female,152.506
2030,92,male,188.864
2030,93,female,169.459
2030,93,male,208.613
2030,94,female,187.965
2030,94,male,229.769
2030,95,female,213.167
2030,95,male,258.824
2030,96,female,234.286
2030,96,male,281.74
2030,97,female,255.042
2030,97,male,304.917
2030,98,female,274.275
2030,98,male,326.458
2030,99,female,292.236
2030,99,male,344.184
2030,100,female,302.278
2030,100,male,352.347
2030,101,female,321.41
2030,101,male,370.873
2030,102,female,341.401
2030,102,male,390.053
2030,103,female,362.259
2030,103,male,409.892
2030,104,female,383.995
2030,104,male,430.386
2030,105,female,405.312
2030,105,male,449.993
2030,106,female,429.631
2030,106,male,472.492
2030,107,female,455.408
2030,107,male,496.116
2030,108,female,482.733
2030,108,male,520.923
2030,109,female,511.697
2030,109,male,546.969
2030,110,female,542.957
2030,110,male,574.908
2030,111,female,575.535
2030,111,male,603.653
2030,112,female,610.067
2030,112,male,633.836
2030,113,female,646.672
2030,113,male,665.529
2030,114,female,685.471
2030,114,male,698.805
2030,115,female,732.796
2030,115,male,740.003
2030,116,female,776.765
2030,116,male,777.003
2030,117,female,815.853
2030,117,male,815.853
2030,118,female,856.646
2030,118,male,856.646
2030,119,female,1000.0
2030,119,male,1000.0
2031,0,female,4.2
2031,0,male,5.062
2031,1,female,0.289
2031,1,male,0.351
2031,2,female,0.167
2031,2,male,0.203
2031,3,female,0.138
2031,3,male,0.163
2031,4,female,0.116
2031,4,male,0.132
2031,5,female,0.11
2031,5,male,0.126
2031,6,female,0.099
2031,6,male,0.114
2031,7,female,0.091
2031,7,male,0.108
2031,8,female,0.086
2031,8,male,0.105
2031,9,female,0.083
2031,9,male,0.107
2031,10,female,0.087
2031,10,male,0.117
2031,11,female,0.094
2031,11,male,0.128
2031,12,female,0.107
2031,12,male,0.142
2031,13,female,0.125
2031,13,male,0.173
2031,14,female,0.144
2031,14,male,0.232
2031,15,female,0.17
2031,15,male,0.324
2031,16,female,0.205
2031,16,male,0.451
2031,17,female,0.252
2031,17,male,0.609
2031,18,female,0.306
2031,18,male,0.786
2031,19,female,0.347
2031,19,male,0.939
2031,20,female,0.423
2031,20,male,1.177
2031,21,female,0.461
2031,21,male,1.296
2031,22,female,0.498
2031,22,male,1.366
2031,23,female,0.538
2031,23,male,1.415
2031,24,female,0.568
2031,24,male,1.474
2031,25,female,0.673
2031,25,male,1.74
2031,26,female,0.713
2031,26,male,1.82
2031,27,female,0.757
2031,27,male,1.895
2031,28,female,0.804
2031,28,male,1.973
2031,29,female,0.861
2031,29,male,2.042
2031,30,female,0.989
2031,30,male,2.231
2031,31,female,1.059
2031,31,male,2.275
2031,32,female,1.128
2031,32,male,2.318
2031,33,female,1.196
2031,33,male,2.383
2031,34,female,1.244
2031,34,male,2.468
2031,35,female,1.256
2031,35,male,2.462
2031,36,female,1.329
2031,36,male,2.55
2031,37,female,1.425
2031,37,male,2.658
2031,38,female,1.536
2031,38,male,2.781
2031,39,female,1.63
2031,39,male,2.904
2031,40,female,1.487
2031,40,male,2.657
2031,41,female,1.548
2031,41,male,2.736
2031,42,female,1.627
2031,42,male,2.832
2031,43,female,1.741
2031,43,male,2.947
2031,44,female,1.872
2031,44,male,3.113
2031,45,female,1.781
2031,45,male,2.925
2031,46,female,1.934
2031,46,male,3.148
2031,47,female,2.098
2031,47,male,3.384
2031,48,female,2.278
2031,48,male,3.642
2031,49,female,2.472
2031,49,male,3.945
2031,50,female,2.674
2031,50,male,4.287
2031,51,female,2.899
2031,51,male,4.674
2031,52,female,3.157
2031,52,male,5.093
2031,53,female,3.45
2031,53,male,5.562
2031,54,female,3.769
2031,54,male,6.126
2031,55,female,4.376
2031,55,male,7.148
2031,56,female,4.769
2031,56,male,7.773
2031,57,female,5.197
2031,57,male,8.426
2031,58,female,5.65
2031,58,male,9.124
2031,59,female,6.123
2031,59,male,9.868
2031,60,female,6.756
2031,60,male,10.842
2031,61,female,7.27
2031,61,male,11.724
2031,62,female,7.793
2031,62,male,12.666
2031,63,female,8.323
2031,63,male,13.643
2031,64,female,8.867
2031,64,male,14.634
2031,65,female,8.675
2031,65,male,14.445
2031,66,female,9.298
2031,66,male,15.439
2031,67,female,10.037
2031,67,male,16.432
2031,68,female,10.924
2031,68,male,17.458
2031,69,female,11.961
2031,69,male,18.632
2031,70,female,12.843
2031,70,male,19.567
2031,71,female,14.165
2031,71,male,21.133
2031,72,female,15.663
2031,72,male,22.99
2031,73,female,17.481
2031,73,male,25.417
2031,74,female,19.311
2031,74,male,27.906
2031,75,female,21.51
2031,75,male,30.855
2031,76,female,23.73
2031,76,male,33.783
2031,77,female,26.338
2031,77,male,37.199
2031,78,female,29.274
2031,78,male,41.013
2031,79,female,32.612
2031,79,male,45.257
2031,80,female,37.376
2031,80,male,51.287
2031,81,female,41.854
2031,81,male,56.739
2031,82,female,47.066
2031,82,male,62.932
2031,83,female,52.836
2031,83,male,69.911
2031,84,female,59.128
2031,84,male,77.797
2031,85,female,67.894
2031,85,male,88.671
2031,86,female,76.084
2031,86,male,98.61
2031,87,female,85.184
2031,87,male,109.755
2031,88,female,95.395
2031,88,male,121.854
2031,89,female,107.09
2031,89,male,135.192
2031,90,female,122.646
2031,90,male,153.663
2031,91,female,136.545
2031,91,male,170.079
2031,92,female,151.807
2031,92,male,187.998
2031,93,female,168.683
2031,93,male,207.657
2031,94,female,187.104
2031,94,male,228.717
2031,95,female,212.617
2031,95,male,258.156
2031,96,female,233.682
2031,96,male,281.013
2031,97,female,254.384
2031,97,male,304.13
2031,98,female,273.567
2031,98,male,325.616
2031,99,female,291.482
2031,99,male,343.296
2031,100,female,301.722
2031,100,male,351.699
2031,101,female,320.819
2031,101,male,370.19
2031,102,female,340.773
2031,102,male,389.336
2031,103,female,361.593
2031,103,male,409.138
2031,104,female,383.289
2031,104,male,429.594
2031,105,female,404.714
2031,105,male,449.329
2031,106,female,428.997
2031,106,male,471.795
2031,107,female,454.736
2031,107,male,495.384
2031,108,female,482.021
2031,108,male,520.154
2031,109,female,510.942
2031,109,male,546.162
2031,110,female,542.34
2031,110,male,574.254
2031,111,female,574.88
2031,111,male,602.967
2031,112,female,609.373
2031,112,male,633.115
2031,113,female,645.936
2031,113,male,664.771
2031,114,female,684.691
2031,114,male,698.01
2031,115,female,732.152
2031,115,male,739.352
2031,116,female,776.082
2031,116,male,776.32
2031,117,female,815.136
2031,117,male,815.136
2031,118,female,855.893
2031,118,male,855.893
2031,119,female,1000.0
2031,119,male,1000.0
2032,0,female,4.098
2032,0,male,4.939
2032,1,female,0.281
2032,1,male,0.342
2032,2,female,0.163
2032,2,male,0.197
2032,3,female,0.135
2032,3,male,0.159
2032,4,female,0.113
2032,4,male,0.129
2032,5,female,0.108
2032,5,male,0.123
2032,6,female,0.097
2032,6,male,0.111
2032,7,female,0.089
2032,7,male,0.105
2032,8,female,0.084
2032,8,male,0.102
2032,9,female,0.081
2032,9,male,0.104
2032,10,female,0.086
2032,10,male,0.115
2032,11,female,0.092
2032,11,male,0.125
2032,12,female,0.105
2032,12,male,0.139
2032,13,female,0.122
2032,13,male,0.17
2032,14,female,0.141
2032,14,male,0.227
2032,15,female,0.167
2032,15,male,0.319
2032,16,female,0.202
2032,16,male,0.445
2032,17,female,0.249
2032,17,male,0.6
2032,18,female,0.302
2032,18,male,0.775
2032,19,female,0.342
2032,19,male,0.926
2032,20,female,0.419
2032,20,male,1.167
2032,21,female,0.457
2032,21,male,1.285
2032,22,female,0.493
2032,22,male,1.354
2032,23,female,0.534
2032,23,male,1.403
2032,24,female,0.563
2032,24,male,1.462
2032,25,female,0.669
2032,25,male,1.729
2032,26,female,0.709
2032,26,male,1.809
2032,27,female,0.752
2032,27,male,1.883
2032,28,female,0.799
2032,28,male,1.961
2032,29,female,0.856
2032,29,male,2.029
2032,30,female,0.983
2032,30,male,2.218
2032,31,female,1.053
2032,31,male,2.261
2032,32,female,1.121
2032,32,male,2.304
2032,33,female,1.189
2032,33,male,2.368
2032,34,female,1.236
2032,34,male,2.453
2032,35,female,1.245
2032,35,male,2.442
2032,36,female,1.318
2032,36,male,2.529
2032,37,female,1.413
2032,37,male,2.637
2032,38,female,1.523
2032,38,male,2.758
2032,39,female,1.617
2032,39,male,2.881
2032,40,female,1.471
2032,40,male,2.629
2032,41,female,1.531
2032,41,male,2.708
2032,42,female,1.61
2032,42,male,2.803
2032,43,female,1.723
2032,43,male,2.916
2032,44,female,1.853
2032,44,male,3.08
2032,45,female,1.76
2032,45,male,2.89
2032,46,female,1.911
2032,46,male,3.11
2032,47,female,2.073
2032,47,male,3.343
2032,48,female,2.251
2032,48,male,3.599
2032,49,female,2.442
2032,49,male,3.898
2032,50,female,2.643
2032,50,male,4.238
2032,51,female,2.865
2032,51,male,4.62
2032,52,female,3.12
2032,52,male,5.034
2032,53,female,3.41
2032,53,male,5.498
2032,54,female,3.725
2032,54,male,6.055
2032,55,female,4.327
2032,55,male,7.068
2032,56,female,4.715
2032,56,male,7.686
2032,57,female,5.139
2032,57,male,8.332
2032,58,female,5.586
2032,58,male,9.021
2032,59,female,6.054
2032,59,male,9.757
2032,60,female,6.68
2032,60,male,10.719
2032,61,female,7.189
2032,61,male,11.592
2032,62,female,7.705
2032,62,male,12.524
2032,63,female,8.229
2032,63,male,13.489
2032,64,female,8.767
2032,64,male,14.469
2032,65,female,8.574
2032,65,male,14.277
2032,66,female,9.19
2032,66,male,15.259
2032,67,female,9.92
2032,67,male,16.241
2032,68,female,10.797
2032,68,male,17.255
2032,69,female,11.822
2032,69,male,18.415
2032,70,female,12.691
2032,70,male,19.335
2032,71,female,13.997
2032,71,male,20.882
2032,72,female,15.477
2032,72,male,22.718
2032,73,female,17.273
2032,73,male,25.116
2032,74,female,19.082
2032,74,male,27.576
2032,75,female,21.267
2032,75,male,30.507
2032,76,female,23.462
2032,76,male,33.402
2032,77,female,26.041
2032,77,male,36.78
2032,78,female,28.944
2032,78,male,40.551
2032,79,female,32.245
2032,79,male,44.747
2032,80,female,37.042
2032,80,male,50.827
2032,81,female,41.479
2032,81,male,56.231
2032,82,female,46.644
2032,82,male,62.368
2032,83,female,52.363
2032,83,male,69.285
2032,84,female,58.598
2032,84,male,77.1
2032,85,female,67.414
2032,85,male,88.045
2032,86,female,75.546
2032,86,male,97.913
2032,87,female,84.583
2032,87,male,108.979
2032,88,female,94.721
2032,88,male,120.993
2032,89,female,106.333
2032,89,male,134.236
2032,90,female,122.084
2032,90,male,152.959
2032,91,female,135.919
2032,91,male,169.3
2032,92,female,151.112
2032,92,male,187.137
2032,93,female,167.91
2032,93,male,206.706
2032,94,female,186.247
2032,94,male,227.669
2032,95,female,212.069
2032,95,male,257.49
2032,96,female,233.079
2032,96,male,280.288
2032,97,female,253.728
2032,97,male,303.346
2032,98,female,272.861
2032,98,male,324.776
2032,99,female,290.73
2032,99,male,342.41
2032,100,female,301.167
2032,100,male,351.052
2032,101,female,320.229
2032,101,male,369.509
2032,102,female,340.146
2032,102,male,388.619
2032,103,female,360.928
2032,103,male,408.385
2032,104,female,382.583
2032,104,male,428.804
2032,105,female,404.117
2032,105,male,448.666
2032,106,female,428.364
2032,106,male,471.099
2032,107,female,454.065
2032,107,male,494.653
2032,108,female,481.31
2032,108,male,519.387
2032,109,female,510.188
2032,109,male,545.356
2032,110,female,541.723
2032,110,male,573.601
2032,111,female,574.226
2032,111,male,602.281
2032,112,female,608.68
2032,112,male,632.395
2032,113,female,645.201
2032,113,male,664.015
2032,114,female,683.912
2032,114,male,697.216
2032,115,female,731.508
2032,115,male,738.702
2032,116,female,775.399
2032,116,male,775.637
2032,117,female,814.419
2032,117,male,814.419
2032,118,female,855.14
2032,118,male,855.14
2032,119,female,1000.0
2032,119,male,1000.0
2033,0,female,3.999
2033,0,male,4.819
2033,1,female,0.274
2033,1,male,0.334
2033,2,female,0.159
2033,2,male,0.192
2033,3,female,0.131
2033,3,male,0.155
2033,4,female,0.11
2033,4,male,0.126
2033,5,female,0.105
2033,5,male,0.119
2033,6,female,0.095
2033,6,male,0.108
2033,7,female,0.087
2033,7,male,0.102
2033,8,female,0.082
2033,8,male,0.1
2033,9,female,0.079
2033,9,male,0.101
2033,10,female,0.084
2033,10,male,0.112
2033,11,female,0.09
2033,11,male,0.122
2033,12,female,0.103
2033,12,male,0.137
2033,13,female,0.12
2033,13,male,0.166
2033,14,female,0.138
2033,14,male,0.222
2033,15,female,0.165
2033,15,male,0.315
2033,16,female,0.2
2033,16,male,0.439
2033,17,female,0.246
2033,17,male,0.592
2033,18,female,0.298
2033,18,male,0.765
2033,19,female,0.338
2033,19,male,0.914
2033,20,female,0.416
2033,20,male,1.157
2033,21,female,0.453
2033,21,male,1.274
2033,22,female,0.489
2033,22,male,1.343
2033,23,female,0.529
2033,23,male,1.391
2033,24,female,0.558
2033,24,male,1.449
2033,25,female,0.665
2033,25,male,1.719
2033,26,female,0.704
2033,26,male,1.798
2033,27,female,0.748
2033,27,male,1.872
2033,28,female,0.794
2033,28,male,1.949
2033,29,female,0.851
2033,29,male,2.017
2033,30,female,0.977
2033,30,male,2.204
2033,31,female,1.047
2033,31,male,2.248
2033,32,female,1.114
2033,32,male,2.29
2033,33,female,1.182
2033,33,male,2.354
2033,34,female,1.229
2033,34,male,2.438
2033,35,female,1.235
2033,35,male,2.422
2033,36,female,1.307
2033,36,male,2.509
2033,37,female,1.402
2033,37,male,2.615
2033,38,female,1.511
2033,38,male,2.736
2033,39,female,1.603
2033,39,male,2.857
2033,40,female,1.456
2033,40,male,2.602
2033,41,female,1.515
2033,41,male,2.68
2033,42,female,1.593
2033,42,male,2.773
2033,43,female,1.705
2033,43,male,2.885
2033,44,female,1.833
2033,44,male,3.048
2033,45,female,1.739
2033,45,male,2.855
2033,46,female,1.888
2033,46,male,3.073
2033,47,female,2.048
2033,47,male,3.304
2033,48,female,2.225
2033,48,male,3.556
2033,49,female,2.413
2033,49,male,3.852
2033,50,female,2.612
2033,50,male,4.188
2033,51,female,2.832
2033,51,male,4.566
2033,52,female,3.084
2033,52,male,4.975
2033,53,female,3.37
2033,53,male,5.434
2033,54,female,3.681
2033,54,male,5.984
2033,55,female,4.278
2033,55,male,6.988
2033,56,female,4.662
2033,56,male,7.6
2033,57,female,5.081
2033,57,male,8.238
2033,58,female,5.523
2033,58,male,8.92
2033,59,female,5.986
2033,59,male,9.648
2033,60,female,6.605
2033,60,male,10.599
2033,61,female,7.108
2033,61,male,11.462
2033,62,female,7.618
2033,62,male,12.383
2033,63,female,8.137
2033,63,male,13.337
2033,64,female,8.669
2033,64,male,14.306
2033,65,female,8.475
2033,65,male,14.111
2033,66,female,9.083
2033,66,male,15.082
2033,67,female,9.805
2033,67,male,16.052
2033,68,female,10.671
2033,68,male,17.055
2033,69,female,11.685
2033,69,male,18.202
2033,70,female,12.54
2033,70,male,19.106
2033,71,female,13.832
2033,71,male,20.635
2033,72,female,15.294
2033,72,male,22.449
2033,73,female,17.069
2033,73,male,24.818
2033,74,female,18.856
2033,74,male,27.249
2033,75,female,21.028
2033,75,male,30.163
2033,76,female,23.198
2033,76,male,33.025
2033,77,female,25.747
2033,77,male,36.365
2033,78,female,28.617
2033,78,male,40.094
2033,79,female,31.881
2033,79,male,44.243
2033,80,female,36.71
2033,80,male,50.372
2033,81,female,41.108
2033,81,male,55.727
2033,82,female,46.227
2033,82,male,61.809
2033,83,female,51.894
2033,83,male,68.664
2033,84,female,58.073
2033,84,male,76.409
2033,85,female,66.938
2033,85,male,87.423
2033,86,female,75.013
2033,86,male,97.221
2033,87,female,83.985
2033,87,male,108.209
2033,88,female,94.052
2033,88,male,120.139
2033,89,female,105.582
2033,89,male,133.288
2033,90,female,121.525
2033,90,male,152.259
2033,91,female,135.297
2033,91,male,168.524
2033,92,female,150.42
2033,92,male,186.28
2033,93,female,167.141
2033,93,male,205.759
2033,94,female,185.394
2033,94,male,226.626
2033,95,female,211.521
2033,95,male,256.826
2033,96,female,232.477
2033,96,male,279.564
2033,97,female,253.073
2033,97,male,302.563
2033,98,female,272.157
2033,98,male,323.937
2033,99,female,289.98
2033,99,male,341.526
2033,100,female,300.613
2033,100,male,350.406
2033,101,female,319.64
2033,101,male,368.829
2033,102,female,339.52
2033,102,male,387.904
2033,103,female,360.264
2033,103,male,407.634
2033,104,female,381.88
2033,104,male,428.015
2033,105,female,403.52
2033,105,male,448.004
2033,106,female,427.732
2033,106,male,470.404
2033,107,female,453.395
2033,107,male,493.923
2033,108,female,480.599
2033,108,male,518.62
2033,109,female,509.435
2033,109,male,544.551
2033,110,female,541.106
2033,110,male,572.948
2033,111,female,573.573
2033,111,male,601.596
2033,112,female,607.987
2033,112,male,631.675
2033,113,female,644.467
2033,113,male,663.26
2033,114,female,683.134
2033,114,male,696.423
2033,115,female,730.865
2033,115,male,738.052
2033,116,female,774.718
2033,116,male,774.955
2033,117,female,813.703
2033,117,male,813.703
2033,118,female,854.388
2033,118,male,854.388
2033,119,female,1000.0
2033,119,male,1000.0
2034,0,female,3.901
2034,0,male,4.702
2034,1,female,0.267
2034,1,male,0.325
2034,2,female,0.154
2034,2,male,0.187
2034,3,female,0.128
2034,3,male,0.151
2034,4,female,0.107
2034,4,male,0.122
2034,5,female,0.102
2034,5,male,0.116
2034,6,female,0.092
2034,6,male,0.106
2034,7,female,0.085
2034,7,male,0.1
2034,8,female,0.08
2034,8,male,0.097
2034,9,female,0.077
2034,9,male,0.099
2034,10,female,0.082
2034,10,male,0.11
2034,11,female,0.088
2034,11,male,0.12
2034,12,female,0.1
2034,12,male,0.134
2034,13,female,0.117
2034,13,male,0.162
2034,14,female,0.135
2034,14,male,0.217
2034,15,female,0.163
2034,15,male,0.311
2034,16,female,0.197
2034,16,male,0.433
2034,17,female,0.242
2034,17,male,0.584
2034,18,female,0.294
2034,18,male,0.754
2034,19,female,0.333
2034,19,male,0.901
2034,20,female,0.412
2034,20,male,1.147
2034,21,female,0.449
2034,21,male,1.263
2034,22,female,0.485
2034,22,male,1.331
2034,23,female,0.525
2034,23,male,1.379
2034,24,female,0.553
2034,24,male,1.436
2034,25,female,0.661
2034,25,male,1.708
2034,26,female,0.7
2034,26,male,1.787
2034,27,female,0.743
2034,27,male,1.86
2034,28,female,0.789
2034,28,male,1.937
2034,29,female,0.846
2034,29,male,2.005
2034,30,female,0.971
2034,30,male,2.191
2034,31,female,1.04
2034,31,male,2.234
2034,32,female,1.108
2034,32,male,2.276
2034,33,female,1.175
2034,33,male,2.34
2034,34,female,1.221
2034,34,male,2.424
2034,35,female,1.225
2034,35,male,2.402
2034,36,female,1.296
2034,36,male,2.488
2034,37,female,1.391
2034,37,male,2.594
2034,38,female,1.499
2034,38,male,2.713
2034,39,female,1.59
2034,39,male,2.834
2034,40,female,1.441
2034,40,male,2.575
2034,41,female,1.5
2034,41,male,2.652
2034,42,female,1.576
2034,42,male,2.744
2034,43,female,1.687
2034,43,male,2.855
2034,44,female,1.814
2034,44,male,3.016
2034,45,female,1.719
2034,45,male,2.822
2034,46,female,1.866
2034,46,male,3.037
2034,47,female,2.024
2034,47,male,3.264
2034,48,female,2.198
2034,48,male,3.514
2034,49,female,2.385
2034,49,male,3.806
2034,50,female,2.582
2034,50,male,4.139
2034,51,female,2.799
2034,51,male,4.513
2034,52,female,3.048
2034,52,male,4.917
2034,53,female,3.331
2034,53,male,5.37
2034,54,female,3.639
2034,54,male,5.915
2034,55,female,4.23
2034,55,male,6.91
2034,56,female,4.61
2034,56,male,7.514
2034,57,female,5.024
2034,57,male,8.146
2034,58,female,5.461
2034,58,male,8.82
2034,59,female,5.919
2034,59,male,9.54
2034,60,female,6.53
2034,60,male,10.48
2034,61,female,7.028
2034,61,male,11.333
2034,62,female,7.533
2034,62,male,12.243
2034,63,female,8.045
2034,63,male,13.187
2034,64,female,8.571
2034,64,male,14.145
2034,65,female,8.376
2034,65,male,13.947
2034,66,female,8.978
2034,66,male,14.907
2034,67,female,9.691
2034,67,male,15.866
2034,68,female,10.547
2034,68,male,16.857
2034,69,female,11.549
2034,69,male,17.99
2034,70,female,12.392
2034,70,male,18.88
2034,71,female,13.668
2034,71,male,20.39
2034,72,female,15.112
2034,72,male,22.183
2034,73,female,16.866
2034,73,male,24.524
2034,74,female,18.632
2034,74,male,26.926
2034,75,female,20.79
2034,75,male,29.823
2034,76,female,22.936
2034,76,male,32.653
2034,77,female,25.457
2034,77,male,35.955
2034,78,female,28.295
2034,78,male,39.642
2034,79,female,31.522
2034,79,male,43.744
2034,80,female,36.381
2034,80,male,49.92
2034,81,female,40.739
2034,81,male,55.228
2034,82,female,45.812
2034,82,male,61.255
2034,83,female,51.429
2034,83,male,68.049
2034,84,female,57.553
2034,84,male,75.724
2034,85,female,66.465
2034,85,male,86.805
2034,86,female,74.483
2034,86,male,96.535
2034,87,female,83.392
2034,87,male,107.445
2034,88,female,93.387
2034,88,male,119.29
2034,89,female,104.836
2034,89,male,132.346
2034,90,female,120.968
2034,90,male,151.561
2034,91,female,134.677
2034,91,male,167.752
2034,92,female,149.731
2034,92,male,185.427
2034,93,female,166.376
2034,93,male,204.817
2034,94,female,184.545
2034,94,male,225.588
2034,95,female,210.975
2034,95,male,256.163
2034,96,female,231.877
2034,96,male,278.843
2034,97,female,252.42
2034,97,male,301.782
2034,98,female,271.455
2034,98,male,323.102
2034,99,female,289.232
2034,99,male,340.645
2034,100,female,300.06
2034,100,male,349.761
2034,101,female,319.051
2034,101,male,368.151
2034,102,female,338.895
2034,102,male,387.191
2034,103,female,359.601
2034,103,male,406.884
2034,104,female,381.177
2034,104,male,427.228
2034,105,female,402.925
2034,105,male,447.343
2034,106,female,427.101
2034,106,male,469.71
2034,107,female,452.726
2034,107,male,493.194
2034,108,female,479.89
2034,108,male,517.855
2034,109,female,508.683
2034,109,male,543.748
2034,110,female,540.491
2034,110,male,572.296
2034,111,female,572.921
2034,111,male,600.911
2034,112,female,607.295
2034,112,male,630.957
2034,113,female,643.734
2034,113,male,662.505
2034,114,female,682.357
2034,114,male,695.631
2034,115,female,730.222
2034,115,male,737.403
2034,116,female,774.036
2034,116,male,774.274
2034,117,female,812.987
2034,117,male,812.987
2034,118,female,853.637
2034,118,male,853.637
2034,119,female,1000.0
2034,119,male,1000.0
2035,0,female,3.807
2035,0,male,4.587
2035,1,female,0.26
2035,1,male,0.317
2035,2,female,0.151
2035,2,male,0.183
2035,3,female,0.124
2035,3,male,0.147
2035,4,female,0.104
2035,4,male,0.119
2035,5,female,0.1
2035,5,male,0.114
2035,6,female,0.09
2035,6,male,0.103
2035,7,female,0.083
2035,7,male,0.097
2035,8,female,0.078
2035,8,male,0.095
2035,9,female,0.075
2035,9,male,0.096
2035,10,female,0.08
2035,10,male,0.108
2035,11,female,0.086
2035,11,male,0.117
2035,12,female,0.098
2035,12,male,0.131
2035,13,female,0.115
2035,13,male,0.159
2035,14,female,0.133
2035,14,male,0.213
2035,15,female,0.161
2035,15,male,0.307
2035,16,female,0.194
2035,16,male,0.427
2035,17,female,0.239
2035,17,male,0.576
2035,18,female,0.29
2035,18,male,0.744
2035,19,female,0.329
2035,19,male,0.889
2035,20,female,0.409
2035,20,male,1.137
2035,21,female,0.445
2035,21,male,1.252
2035,22,female,0.481
2035,22,male,1.32
2035,23,female,0.52
2035,23,male,1.367
2035,24,female,0.549
2035,24,male,1.424
2035,25,female,0.657
2035,25,male,1.698
2035,26,female,0.696
2035,26,male,1.776
2035,27,female,0.738
2035,27,male,1.849
2035,28,female,0.784
2035,28,male,1.925
2035,29,female,0.84
2035,29,male,1.992
2035,30,female,0.965
2035,30,male,2.178
2035,31,female,1.034
2035,31,male,2.221
2035,32,female,1.101
2035,32,male,2.262
2035,33,female,1.168
2035,33,male,2.326
2035,34,female,1.214
2035,34,male,2.409
2035,35,female,1.215
2035,35,male,2.383
2035,36,female,1.286
2035,36,male,2.468
2035,37,female,1.379
2035,37,male,2.573
2035,38,female,1.486
2035,38,male,2.691
2035,39,female,1.578
2035,39,male,2.811
2035,40,female,1.426
2035,40,male,2.548
2035,41,female,1.484
2035,41,male,2.624
2035,42,female,1.56
2035,42,male,2.716
2035,43,female,1.67
2035,43,male,2.825
2035,44,female,1.795
2035,44,male,2.985
2035,45,female,1.698
2035,45,male,2.788
2035,46,female,1.844
2035,46,male,3.001
2035,47,female,2.0
2035,47,male,3.226
2035,48,female,2.172
2035,48,male,3.472
2035,49,female,2.356
2035,49,male,3.761
2035,50,female,2.552
2035,50,male,4.091
2035,51,female,2.766
2035,51,male,4.461
2035,52,female,3.012
2035,52,male,4.86
2035,53,female,3.292
2035,53,male,5.308
2035,54,female,3.596
2035,54,male,5.846
2035,55,female,4.183
2035,55,male,6.832
2035,56,female,4.558
2035,56,male,7.43
2035,57,female,4.968
2035,57,male,8.054
2035,58,female,5.4
2035,58,male,8.721
2035,59,female,5.853
2035,59,male,9.432
2035,60,female,6.457
2035,60,male,10.362
2035,61,female,6.949
2035,61,male,11.205
2035,62,female,7.448
2035,62,male,12.105
2035,63,female,7.955
2035,63,male,13.039
2035,64,female,8.475
2035,64,male,13.986
2035,65,female,8.279
2035,65,male,13.785
2035,66,female,8.873
2035,66,male,14.734
2035,67,female,9.578
2035,67,male,15.682
2035,68,female,10.425
2035,68,male,16.661
2035,69,female,11.415
2035,69,male,17.781
2035,70,female,12.245
2035,70,male,18.656
2035,71,female,13.506
2035,71,male,20.149
2035,72,female,14.933
2035,72,male,21.92
2035,73,female,16.666
2035,73,male,24.233
2035,74,female,18.411
2035,74,male,26.607
2035,75,female,20.556
2035,75,male,29.487
2035,76,female,22.678
2035,76,male,32.285
2035,77,female,25.17
2035,77,male,35.55
2035,78,female,27.976
2035,78,male,39.195
2035,79,female,31.166
2035,79,male,43.251
2035,80,female,36.055
2035,80,male,49.473
2035,81,female,40.374
