year,age,sex,immigration_status,migration_flow,number_of_people
2075,82,female,LPR+,emigration,483.0
2075,82,female,LPR+,immigration,139.0
2075,82,female,OFN,emigration,1271.0
2075,82,female,OFN,immigration,296.0
2075,82,male,INA Nonimmigrant,emigration,447.0
2075,82,male,INA Nonimmigrant,immigration,50.0
2075,82,male,LPR+,emigration,1793.0
2075,82,male,LPR+,immigration,117.0
2075,82,male,OFN,emigration,732.0
2075,82,male,OFN,immigration,197.0
2075,83,female,INA Nonimmigrant,emigration,463.0
2075,83,female,INA Nonimmigrant,immigration,18.0
2075,83,female,LPR+,emigration,485.0
2075,83,female,LPR+,immigration,139.0
2075,83,female,OFN,emigration,1900.0
2075,83,female,OFN,immigration,261.0
2075,83,male,INA Nonimmigrant,emigration,813.0
2075,83,male,INA Nonimmigrant,immigration,45.0
2075,83,male,LPR+,emigration,1666.0
2075,83,male,LPR+,immigration,60.0
2075,83,male,OFN,emigration,2119.0
2075,83,male,OFN,immigration,194.0
2075,84,female,INA Nonimmigrant,emigration,306.0
2075,84,female,INA Nonimmigrant,immigration,16.0
2075,84,female,LPR+,emigration,385.0
2075,84,female,LPR+,immigration,139.0
2075,84,female,OFN,emigration,1558.0
2075,84,female,OFN,immigration,229.0
2075,84,male,INA Nonimmigrant,emigration,492.0
2075,84,male,INA Nonimmigrant,immigration,40.0
2075,84,male,LPR+,emigration,1448.0
2075,84,male,LPR+,immigration,29.0
2075,84,male,OFN,emigration,1267.0
2075,84,male,OFN,immigration,187.0
2075,85,female,INA Nonimmigrant,emigration,426.0
2075,85,female,INA Nonimmigrant,immigration,15.0
2075,85,female,LPR+,emigration,332.0
2075,85,female,LPR+,immigration,139.0
2075,85,female,OFN,emigration,1341.0
2075,85,female,OFN,immigration,208.0
2075,85,male,INA Nonimmigrant,emigration,653.0
2075,85,male,INA Nonimmigrant,immigration,35.0
2075,85,male,LPR+,emigration,1277.0
2075,85,male,LPR+,immigration,430.0
2075,85,male,OFN,emigration,1333.0
2075,85,male,OFN,immigration,177.0
2075,86,female,INA Nonimmigrant,emigration,0.0
2075,86,female,INA Nonimmigrant,immigration,13.0
2075,86,female,LPR+,emigration,0.0
2075,86,female,LPR+,immigration,139.0
2075,86,female,OFN,emigration,0.0
2075,86,female,OFN,immigration,189.0
2075,86,male,INA Nonimmigrant,emigration,0.0
2075,86,male,INA Nonimmigrant,immigration,31.0
2075,86,male,LPR+,emigration,0.0
2075,86,male,LPR+,immigration,378.0
2075,86,male,OFN,emigration,0.0
2075,86,male,OFN,immigration,161.0
2075,87,female,INA Nonimmigrant,emigration,0.0
2075,87,female,INA Nonimmigrant,immigration,12.0
2075,87,female,LPR+,emigration,0.0
2075,87,female,LPR+,immigration,139.0
2075,87,female,OFN,emigration,0.0
2075,87,female,OFN,immigration,166.0
2075,87,male,INA Nonimmigrant,emigration,0.0
2075,87,male,INA Nonimmigrant,immigration,27.0
2075,87,male,LPR+,emigration,0.0
2075,87,male,LPR+,immigration,327.0
2075,87,male,OFN,emigration,0.0
2075,87,male,OFN,immigration,139.0
2075,88,female,INA Nonimmigrant,emigration,0.0
2075,88,female,INA Nonimmigrant,immigration,10.0
2075,88,female,LPR+,emigration,0.0
2075,88,female,LPR+,immigration,139.0
2075,88,female,OFN,emigration,0.0
2075,88,female,OFN,immigration,145.0
2075,88,male,INA Nonimmigrant,emigration,0.0
2075,88,male,INA Nonimmigrant,immigration,23.0
2075,88,male,LPR+,emigration,0.0
2075,88,male,LPR+,immigration,279.0
2075,88,male,OFN,emigration,0.0
2075,88,male,OFN,immigration,113.0
2075,89,female,INA Nonimmigrant,emigration,0.0
2075,89,female,INA Nonimmigrant,immigration,9.0
2075,89,female,LPR+,emigration,0.0
2075,89,female,LPR+,immigration,139.0
2075,89,female,OFN,emigration,0.0
2075,89,female,OFN,immigration,127.0
2075,89,male,INA Nonimmigrant,emigration,0.0
2075,89,male,INA Nonimmigrant,immigration,19.0
2075,89,male,LPR+,emigration,0.0
2075,89,male,LPR+,immigration,236.0
2075,89,male,OFN,emigration,0.0
2075,89,male,OFN,immigration,107.0
2075,90,female,INA Nonimmigrant,emigration,0.0
2075,90,female,INA Nonimmigrant,immigration,8.0
2075,90,female,LPR+,emigration,0.0
2075,90,female,LPR+,immigration,139.0
2075,90,female,OFN,emigration,0.0
2075,90,female,OFN,immigration,116.0
2075,90,male,INA Nonimmigrant,emigration,0.0
2075,90,male,INA Nonimmigrant,immigration,16.0
2075,90,male,LPR+,emigration,0.0
2075,90,male,LPR+,immigration,198.0
2075,90,male,OFN,emigration,0.0
2075,90,male,OFN,immigration,104.0
2075,91,female,INA Nonimmigrant,emigration,0.0
2075,91,female,INA Nonimmigrant,immigration,7.0
2075,91,female,LPR+,emigration,0.0
2075,91,female,LPR+,immigration,139.0
2075,91,female,OFN,emigration,0.0
2075,91,female,OFN,immigration,108.0
2075,91,male,INA Nonimmigrant,emigration,0.0
2075,91,male,INA Nonimmigrant,immigration,14.0
2075,91,male,LPR+,emigration,0.0
2075,91,male,LPR+,immigration,166.0
2075,91,male,OFN,emigration,0.0
2075,91,male,OFN,immigration,103.0
2075,92,female,INA Nonimmigrant,emigration,0.0
2075,92,female,INA Nonimmigrant,immigration,6.0
2075,92,female,LPR+,emigration,0.0
2075,92,female,LPR+,immigration,238.0
2075,92,female,OFN,emigration,0.0
2075,92,female,OFN,immigration,99.0
2075,92,male,INA Nonimmigrant,emigration,0.0
2075,92,male,INA Nonimmigrant,immigration,11.0
2075,92,male,LPR+,emigration,0.0
2075,92,male,LPR+,immigration,136.0
2075,92,male,OFN,emigration,0.0
2075,92,male,OFN,immigration,101.0
2075,93,female,INA Nonimmigrant,emigration,0.0
2075,93,female,INA Nonimmigrant,immigration,6.0
2075,93,female,LPR+,emigration,0.0
2075,93,female,LPR+,immigration,206.0
2075,93,female,OFN,emigration,0.0
2075,93,female,OFN,immigration,88.0
2075,93,male,INA Nonimmigrant,emigration,0.0
2075,93,male,INA Nonimmigrant,immigration,9.0
2075,93,male,LPR+,emigration,0.0
2075,93,male,LPR+,immigration,112.0
2075,93,male,OFN,emigration,0.0
2075,93,male,OFN,immigration,98.0
2075,94,female,INA Nonimmigrant,emigration,0.0
2075,94,female,INA Nonimmigrant,immigration,7.0
2075,94,female,LPR+,emigration,0.0
2075,94,female,LPR+,immigration,186.0
2075,94,female,OFN,emigration,0.0
2075,94,female,OFN,immigration,76.0
2075,94,male,INA Nonimmigrant,emigration,0.0
2075,94,male,INA Nonimmigrant,immigration,7.0
2075,94,male,LPR+,emigration,0.0
2075,94,male,LPR+,immigration,89.0
2075,94,male,OFN,emigration,0.0
2075,94,male,OFN,immigration,92.0
2075,95,female,INA Nonimmigrant,emigration,0.0
2075,95,female,INA Nonimmigrant,immigration,11.0
2075,95,female,LPR+,emigration,0.0
2075,95,female,LPR+,immigration,183.0
2075,95,female,OFN,emigration,0.0
2075,95,female,OFN,immigration,3.0
2075,95,male,INA Nonimmigrant,emigration,0.0
2075,95,male,INA Nonimmigrant,immigration,6.0
2075,95,male,LPR+,emigration,0.0
2075,95,male,LPR+,immigration,69.0
2075,95,male,OFN,emigration,0.0
2075,95,male,OFN,immigration,3.0
2075,96,female,INA Nonimmigrant,emigration,0.0
2075,96,female,INA Nonimmigrant,immigration,18.0
2075,96,female,LPR+,emigration,0.0
2075,96,female,LPR+,immigration,214.0
2075,96,female,OFN,emigration,0.0
2075,96,female,OFN,immigration,3.0
2075,96,male,INA Nonimmigrant,emigration,0.0
2075,96,male,INA Nonimmigrant,immigration,4.0
2075,96,male,LPR+,emigration,0.0
2075,96,male,LPR+,immigration,51.0
2075,96,male,OFN,emigration,0.0
2075,96,male,OFN,immigration,3.0
2075,97,female,INA Nonimmigrant,emigration,0.0
2075,97,female,INA Nonimmigrant,immigration,33.0
2075,97,female,LPR+,emigration,0.0
2075,97,female,LPR+,immigration,297.0
2075,97,female,OFN,emigration,0.0
2075,97,female,OFN,immigration,3.0
2075,97,male,INA Nonimmigrant,emigration,0.0
2075,97,male,INA Nonimmigrant,immigration,3.0
2075,97,male,LPR+,emigration,0.0
2075,97,male,LPR+,immigration,36.0
2075,97,male,OFN,emigration,0.0
2075,97,male,OFN,immigration,3.0
2075,98,female,INA Nonimmigrant,emigration,0.0
2075,98,female,INA Nonimmigrant,immigration,56.0
2075,98,female,LPR+,emigration,0.0
2075,98,female,LPR+,immigration,297.0
2075,98,female,OFN,emigration,0.0
2075,98,female,OFN,immigration,3.0
2075,98,male,INA Nonimmigrant,emigration,0.0
2075,98,male,INA Nonimmigrant,immigration,2.0
2075,98,male,LPR+,emigration,0.0
2075,98,male,LPR+,immigration,24.0
2075,98,male,OFN,emigration,0.0
2075,98,male,OFN,immigration,3.0
2075,99,female,INA Nonimmigrant,emigration,0.0
2075,99,female,INA Nonimmigrant,immigration,90.0
2075,99,female,LPR+,emigration,0.0
2075,99,female,LPR+,immigration,297.0
2075,99,female,OFN,emigration,0.0
2075,99,female,OFN,immigration,3.0
2075,99,male,INA Nonimmigrant,emigration,0.0
2075,99,male,INA Nonimmigrant,immigration,1.0
2075,99,male,LPR+,emigration,0.0
2075,99,male,LPR+,immigration,17.0
2075,99,male,OFN,emigration,0.0
2075,99,male,OFN,immigration,3.0
2075,100+,female,INA Nonimmigrant,emigration,0.0
2075,100+,female,INA Nonimmigrant,immigration,134.0
2075,100+,female,LPR+,emigration,0.0
2075,100+,female,LPR+,immigration,297.0
2075,100+,female,OFN,emigration,0.0
2075,100+,female,OFN,immigration,3.0
2075,100+,male,INA Nonimmigrant,emigration,0.0
2075,100+,male,INA Nonimmigrant,immigration,1.0
2075,100+,male,LPR+,emigration,0.0
2075,100+,male,LPR+,immigration,14.0
2075,100+,male,OFN,emigration,0.0
2075,100+,male,OFN,immigration,3.0
2076,-1,female,INA Nonimmigrant,emigration,0.0
2076,-1,female,INA Nonimmigrant,immigration,157.0
2076,-1,female,LPR+,emigration,0.0
2076,-1,female,LPR+,immigration,496.0
2076,-1,female,OFN,emigration,0.0
2076,-1,female,OFN,immigration,3140.0
2076,-1,male,INA Nonimmigrant,emigration,0.0
2076,-1,male,INA Nonimmigrant,immigration,94.0
2076,-1,male,LPR+,emigration,0.0
2076,-1,male,LPR+,immigration,510.0
2076,-1,male,OFN,emigration,0.0
2076,-1,male,OFN,immigration,3416.0
2076,0,female,INA Nonimmigrant,emigration,0.0
2076,0,female,INA Nonimmigrant,immigration,157.0
2076,0,female,LPR+,emigration,0.0
2076,0,female,LPR+,immigration,496.0
2076,0,female,OFN,emigration,0.0
2076,0,female,OFN,immigration,3140.0
2076,0,male,INA Nonimmigrant,emigration,0.0
2076,0,male,INA Nonimmigrant,immigration,94.0
2076,0,male,LPR+,emigration,0.0
2076,0,male,LPR+,immigration,510.0
2076,0,male,OFN,emigration,0.0
2076,0,male,OFN,immigration,3416.0
2076,1,female,INA Nonimmigrant,emigration,6.0
2076,1,female,INA Nonimmigrant,immigration,328.0
2076,1,female,LPR+,emigration,11.0
2076,1,female,LPR+,immigration,1081.0
2076,1,female,OFN,emigration,190.0
2076,1,female,OFN,immigration,3140.0
2076,1,male,INA Nonimmigrant,emigration,4.0
2076,1,male,INA Nonimmigrant,immigration,250.0
2076,1,male,LPR+,emigration,12.0
2076,1,male,LPR+,immigration,1390.0
2076,1,male,OFN,emigration,207.0
2076,1,male,OFN,immigration,3416.0
2076,2,female,INA Nonimmigrant,emigration,13.0
2076,2,female,INA Nonimmigrant,immigration,354.0
2076,2,female,LPR+,emigration,24.0
2076,2,female,LPR+,immigration,1252.0
2076,2,female,OFN,emigration,258.0
2076,2,female,OFN,immigration,3147.0
2076,2,male,INA Nonimmigrant,emigration,9.0
2076,2,male,INA Nonimmigrant,immigration,313.0
2076,2,male,LPR+,emigration,28.0
2076,2,male,LPR+,immigration,1806.0
2076,2,male,OFN,emigration,281.0
2076,2,male,OFN,immigration,3423.0
2076,3,female,INA Nonimmigrant,emigration,20.0
2076,3,female,INA Nonimmigrant,immigration,389.0
2076,3,female,LPR+,emigration,38.0
2076,3,female,LPR+,immigration,1492.0
2076,3,female,OFN,emigration,316.0
2076,3,female,OFN,immigration,3136.0
2076,3,male,INA Nonimmigrant,emigration,15.0
2076,3,male,INA Nonimmigrant,immigration,374.0
2076,3,male,LPR+,emigration,48.0
2076,3,male,LPR+,immigration,2251.0
2076,3,male,OFN,emigration,344.0
2076,3,male,OFN,immigration,3368.0
2076,4,female,INA Nonimmigrant,emigration,27.0
2076,4,female,INA Nonimmigrant,immigration,427.0
2076,4,female,LPR+,emigration,54.0
2076,4,female,LPR+,immigration,1782.0
2076,4,female,OFN,emigration,365.0
2076,4,female,OFN,immigration,3125.0
2076,4,male,INA Nonimmigrant,emigration,22.0
2076,4,male,INA Nonimmigrant,immigration,430.0
2076,4,male,LPR+,emigration,73.0
2076,4,male,LPR+,immigration,2705.0
2076,4,male,OFN,emigration,396.0
2076,4,male,OFN,immigration,3348.0
2076,5,female,INA Nonimmigrant,emigration,36.0
2076,5,female,INA Nonimmigrant,immigration,464.0
2076,5,female,LPR+,emigration,74.0
2076,5,female,LPR+,immigration,2099.0
2076,5,female,OFN,emigration,407.0
2076,5,female,OFN,immigration,3120.0
2076,5,male,INA Nonimmigrant,emigration,31.0
2076,5,male,INA Nonimmigrant,immigration,478.0
2076,5,male,LPR+,emigration,103.0
2076,5,male,LPR+,immigration,3151.0
2076,5,male,OFN,emigration,440.0
2076,5,male,OFN,immigration,3352.0
2076,6,female,INA Nonimmigrant,emigration,44.0
2076,6,female,INA Nonimmigrant,immigration,497.0
2076,6,female,LPR+,emigration,97.0
2076,6,female,LPR+,immigration,2420.0
2076,6,female,OFN,emigration,443.0
2076,6,female,OFN,immigration,3117.0
2076,6,male,INA Nonimmigrant,emigration,40.0
2076,6,male,INA Nonimmigrant,immigration,518.0
2076,6,male,LPR+,emigration,138.0
2076,6,male,LPR+,immigration,3574.0
2076,6,male,OFN,emigration,478.0
2076,6,male,OFN,immigration,3366.0
2076,7,female,INA Nonimmigrant,emigration,54.0
2076,7,female,INA Nonimmigrant,immigration,525.0
2076,7,female,LPR+,emigration,124.0
2076,7,female,LPR+,immigration,2721.0
2076,7,female,OFN,emigration,550.0
2076,7,female,OFN,immigration,3093.0
2076,7,male,INA Nonimmigrant,emigration,50.0
2076,7,male,INA Nonimmigrant,immigration,549.0
2076,7,male,LPR+,emigration,178.0
2076,7,male,LPR+,immigration,3961.0
2076,7,male,OFN,emigration,594.0
2076,7,male,OFN,immigration,3380.0
2076,8,female,INA Nonimmigrant,emigration,63.0
2076,8,female,INA Nonimmigrant,immigration,549.0
2076,8,female,LPR+,emigration,154.0
2076,8,female,LPR+,immigration,2986.0
2076,8,female,OFN,emigration,649.0
2076,8,female,OFN,immigration,3046.0
2076,8,male,INA Nonimmigrant,emigration,60.0
2076,8,male,INA Nonimmigrant,immigration,576.0
2076,8,male,LPR+,emigration,221.0
2076,8,male,LPR+,immigration,4303.0
2076,8,male,OFN,emigration,703.0
2076,8,male,OFN,immigration,3426.0
2076,9,female,INA Nonimmigrant,emigration,73.0
2076,9,female,INA Nonimmigrant,immigration,574.0
2076,9,female,LPR+,emigration,186.0
2076,9,female,LPR+,immigration,3199.0
2076,9,female,OFN,emigration,740.0
2076,9,female,OFN,immigration,3021.0
2076,9,male,INA Nonimmigrant,emigration,70.0
2076,9,male,INA Nonimmigrant,immigration,606.0
2076,9,male,LPR+,emigration,268.0
2076,9,male,LPR+,immigration,4595.0
2076,9,male,OFN,emigration,806.0
2076,9,male,OFN,immigration,3456.0
2076,10,female,INA Nonimmigrant,emigration,83.0
2076,10,female,INA Nonimmigrant,immigration,611.0
2076,10,female,LPR+,emigration,220.0
2076,10,female,LPR+,immigration,3347.0
2076,10,female,OFN,emigration,826.0
2076,10,female,OFN,immigration,3037.0
2076,10,male,INA Nonimmigrant,emigration,81.0
2076,10,male,INA Nonimmigrant,immigration,648.0
2076,10,male,LPR+,emigration,317.0
2076,10,male,LPR+,immigration,4835.0
2076,10,male,OFN,emigration,902.0
2076,10,male,OFN,immigration,3475.0
2076,11,female,INA Nonimmigrant,emigration,94.0
2076,11,female,INA Nonimmigrant,immigration,670.0
2076,11,female,LPR+,emigration,256.0
2076,11,female,LPR+,immigration,3422.0
2076,11,female,OFN,emigration,908.0
2076,11,female,OFN,immigration,3093.0
2076,11,male,INA Nonimmigrant,emigration,93.0
2076,11,male,INA Nonimmigrant,immigration,717.0
2076,11,male,LPR+,emigration,368.0
2076,11,male,LPR+,immigration,5025.0
2076,11,male,OFN,emigration,994.0
2076,11,male,OFN,immigration,3529.0
2076,12,female,INA Nonimmigrant,emigration,106.0
2076,12,female,INA Nonimmigrant,immigration,764.0
2076,12,female,LPR+,emigration,292.0
2076,12,female,LPR+,immigration,3422.0
2076,12,female,OFN,emigration,987.0
2076,12,female,OFN,immigration,3208.0
2076,12,male,INA Nonimmigrant,emigration,105.0
2076,12,male,INA Nonimmigrant,immigration,825.0
2076,12,male,LPR+,emigration,421.0
2076,12,male,LPR+,immigration,5178.0
2076,12,male,OFN,emigration,1083.0
2076,12,male,OFN,immigration,3661.0
2076,13,female,INA Nonimmigrant,emigration,119.0
2076,13,female,INA Nonimmigrant,immigration,904.0
2076,13,female,LPR+,emigration,328.0
2076,13,female,LPR+,immigration,3362.0
2076,13,female,OFN,emigration,1064.0
2076,13,female,OFN,immigration,3370.0
2076,13,male,INA Nonimmigrant,emigration,120.0
2076,13,male,INA Nonimmigrant,immigration,985.0
2076,13,male,LPR+,emigration,476.0
2076,13,male,LPR+,immigration,5323.0
2076,13,male,OFN,emigration,1171.0
2076,13,male,OFN,immigration,3868.0
2076,14,female,INA Nonimmigrant,emigration,135.0
2076,14,female,INA Nonimmigrant,immigration,1097.0
2076,14,female,LPR+,emigration,362.0
2076,14,female,LPR+,immigration,3272.0
2076,14,female,OFN,emigration,1142.0
2076,14,female,OFN,immigration,3576.0
2076,14,male,INA Nonimmigrant,emigration,138.0
2076,14,male,INA Nonimmigrant,immigration,1210.0
2076,14,male,LPR+,emigration,530.0
2076,14,male,LPR+,immigration,5503.0
2076,14,male,OFN,emigration,1262.0
2076,14,male,OFN,immigration,4110.0
2076,15,female,INA Nonimmigrant,emigration,154.0
2076,15,female,INA Nonimmigrant,immigration,1348.0
2076,15,female,LPR+,emigration,395.0
2076,15,female,LPR+,immigration,3199.0
2076,15,female,OFN,emigration,1221.0
2076,15,female,OFN,immigration,3818.0
2076,15,male,INA Nonimmigrant,emigration,159.0
2076,15,male,INA Nonimmigrant,immigration,1507.0
2076,15,male,LPR+,emigration,587.0
2076,15,male,LPR+,immigration,5773.0
2076,15,male,OFN,emigration,1356.0
2076,15,male,OFN,immigration,4384.0
2076,16,female,INA Nonimmigrant,emigration,179.0
2076,16,female,INA Nonimmigrant,immigration,1658.0
2076,16,female,LPR+,emigration,426.0
2076,16,female,LPR+,immigration,3191.0
2076,16,female,OFN,emigration,1302.0
2076,16,female,OFN,immigration,4069.0
2076,16,male,INA Nonimmigrant,emigration,187.0
2076,16,male,INA Nonimmigrant,immigration,1884.0
2076,16,male,LPR+,emigration,645.0
2076,16,male,LPR+,immigration,6178.0
2076,16,male,OFN,emigration,1451.0
2076,16,male,OFN,immigration,4757.0
2076,17,female,INA Nonimmigrant,emigration,209.0
2076,17,female,INA Nonimmigrant,immigration,2024.0
2076,17,female,LPR+,emigration,457.0
2076,17,female,LPR+,immigration,3282.0
2076,17,female,OFN,emigration,1387.0
2076,17,female,OFN,immigration,4361.0
2076,17,male,INA Nonimmigrant,emigration,221.0
2076,17,male,INA Nonimmigrant,immigration,2339.0
2076,17,male,LPR+,emigration,707.0
2076,17,male,LPR+,immigration,6739.0
2076,17,male,OFN,emigration,1554.0
2076,17,male,OFN,immigration,5211.0
2076,18,female,INA Nonimmigrant,emigration,246.0
2076,18,female,INA Nonimmigrant,immigration,2435.0
2076,18,female,LPR+,emigration,489.0
2076,18,female,LPR+,immigration,3493.0
2076,18,female,OFN,emigration,1477.0
2076,18,female,OFN,immigration,4686.0
2076,18,male,INA Nonimmigrant,emigration,264.0
2076,18,male,INA Nonimmigrant,immigration,2863.0
2076,18,male,LPR+,emigration,775.0
2076,18,male,LPR+,immigration,7450.0
2076,18,male,OFN,emigration,1664.0
2076,18,male,OFN,immigration,5613.0
2076,19,female,INA Nonimmigrant,emigration,290.0
2076,19,female,INA Nonimmigrant,immigration,2868.0
2076,19,female,LPR+,emigration,522.0
2076,19,female,LPR+,immigration,3828.0
2076,19,female,OFN,emigration,1575.0
2076,19,female,OFN,immigration,5010.0
2076,19,male,INA Nonimmigrant,emigration,317.0
2076,19,male,INA Nonimmigrant,immigration,3431.0
2076,19,male,LPR+,emigration,850.0
2076,19,male,LPR+,immigration,8286.0
2076,19,male,OFN,emigration,1784.0
2076,19,male,OFN,immigration,5954.0
2076,20,female,INA Nonimmigrant,emigration,342.0
2076,20,female,INA Nonimmigrant,immigration,3288.0
2076,20,female,LPR+,emigration,559.0
2076,20,female,LPR+,immigration,4290.0
2076,20,female,OFN,emigration,1680.0
2076,20,female,OFN,immigration,5325.0
2076,20,male,INA Nonimmigrant,emigration,380.0
2076,20,male,INA Nonimmigrant,immigration,4003.0
2076,20,male,LPR+,emigration,933.0
2076,20,male,LPR+,immigration,9225.0
2076,20,male,OFN,emigration,1910.0
2076,20,male,OFN,immigration,6329.0
2076,21,female,INA Nonimmigrant,emigration,402.0
2076,21,female,INA Nonimmigrant,immigration,3657.0
2076,21,female,LPR+,emigration,600.0
2076,21,female,LPR+,immigration,4889.0
2076,21,female,OFN,emigration,1792.0
2076,21,female,OFN,immigration,5660.0
2076,21,male,INA Nonimmigrant,emigration,453.0
2076,21,male,INA Nonimmigrant,immigration,4534.0
2076,21,male,LPR+,emigration,1025.0
2076,21,male,LPR+,immigration,10257.0
2076,21,male,OFN,emigration,2044.0
2076,21,male,OFN,immigration,6689.0
2076,22,female,INA Nonimmigrant,emigration,468.0
2076,22,female,INA Nonimmigrant,immigration,3942.0
2076,22,female,LPR+,emigration,648.0
2076,22,female,LPR+,immigration,5638.0
2076,22,female,OFN,emigration,1911.0
2076,22,female,OFN,immigration,6008.0
2076,22,male,INA Nonimmigrant,emigration,536.0
2076,22,male,INA Nonimmigrant,immigration,4987.0
2076,22,male,LPR+,emigration,1128.0
2076,22,male,LPR+,immigration,11388.0
2076,22,male,OFN,emigration,2186.0
2076,22,male,OFN,immigration,7114.0
2076,23,female,INA Nonimmigrant,emigration,538.0
2076,23,female,INA Nonimmigrant,immigration,4125.0
2076,23,female,LPR+,emigration,703.0
2076,23,female,LPR+,immigration,6539.0
2076,23,female,OFN,emigration,2040.0
2076,23,female,OFN,immigration,6321.0
2076,23,male,INA Nonimmigrant,emigration,626.0
2076,23,male,INA Nonimmigrant,immigration,5341.0
2076,23,male,LPR+,emigration,1242.0
2076,23,male,LPR+,immigration,12626.0
2076,23,male,OFN,emigration,2340.0
2076,23,male,OFN,immigration,7537.0
2076,24,female,INA Nonimmigrant,emigration,611.0
2076,24,female,INA Nonimmigrant,immigration,4211.0
2076,24,female,LPR+,emigration,768.0
2076,24,female,LPR+,immigration,7573.0
2076,24,female,OFN,emigration,2175.0
2076,24,female,OFN,immigration,6572.0
2076,24,male,INA Nonimmigrant,emigration,721.0
2076,24,male,INA Nonimmigrant,immigration,5595.0
2076,24,male,LPR+,emigration,1368.0
2076,24,male,LPR+,immigration,13961.0
2076,24,male,OFN,emigration,2506.0
2076,24,male,OFN,immigration,7945.0
2076,25,female,INA Nonimmigrant,emigration,683.0
2076,25,female,INA Nonimmigrant,immigration,4217.0
2076,25,female,LPR+,emigration,843.0
2076,25,female,LPR+,immigration,8691.0
2076,25,female,OFN,emigration,2314.0
2076,25,female,OFN,immigration,6804.0
2076,25,male,INA Nonimmigrant,emigration,819.0
2076,25,male,INA Nonimmigrant,immigration,5765.0
2076,25,male,LPR+,emigration,1508.0
2076,25,male,LPR+,immigration,15359.0
2076,25,male,OFN,emigration,2678.0
2076,25,male,OFN,immigration,8292.0
2076,26,female,INA Nonimmigrant,emigration,754.0
2076,26,female,INA Nonimmigrant,immigration,4170.0
2076,26,female,LPR+,emigration,930.0
2076,26,female,LPR+,immigration,9828.0
2076,26,female,OFN,emigration,2459.0
2076,26,female,OFN,immigration,6995.0
2076,26,male,INA Nonimmigrant,emigration,918.0
2076,26,male,INA Nonimmigrant,immigration,5874.0
2076,26,male,LPR+,emigration,1661.0
2076,26,male,LPR+,immigration,16768.0
2076,26,male,OFN,emigration,2856.0
2076,26,male,OFN,immigration,8538.0
2076,27,female,INA Nonimmigrant,emigration,823.0
2076,27,female,INA Nonimmigrant,immigration,4092.0
2076,27,female,LPR+,emigration,1029.0
2076,27,female,LPR+,immigration,10920.0
2076,27,female,OFN,emigration,2606.0
2076,27,female,OFN,immigration,7140.0
2076,27,male,INA Nonimmigrant,emigration,1017.0
2076,27,male,INA Nonimmigrant,immigration,5939.0
2076,27,male,LPR+,emigration,1827.0
2076,27,male,LPR+,immigration,18132.0
2076,27,male,OFN,emigration,3037.0
2076,27,male,OFN,immigration,8680.0
2076,28,female,INA Nonimmigrant,emigration,888.0
2076,28,female,INA Nonimmigrant,immigration,3994.0
2076,28,female,LPR+,emigration,1139.0
2076,28,female,LPR+,immigration,11920.0
2076,28,female,OFN,emigration,2755.0
2076,28,female,OFN,immigration,7258.0
2076,28,male,INA Nonimmigrant,emigration,1115.0
2076,28,male,INA Nonimmigrant,immigration,5970.0
2076,28,male,LPR+,emigration,2007.0
2076,28,male,LPR+,immigration,19410.0
2076,28,male,OFN,emigration,3218.0
2076,28,male,OFN,immigration,8765.0
2076,29,female,INA Nonimmigrant,emigration,950.0
2076,29,female,INA Nonimmigrant,immigration,3880.0
2076,29,female,LPR+,emigration,1259.0
2076,29,female,LPR+,immigration,12809.0
2076,29,female,OFN,emigration,2906.0
2076,29,female,OFN,immigration,7318.0
2076,29,male,INA Nonimmigrant,emigration,1211.0
2076,29,male,INA Nonimmigrant,immigration,5972.0
2076,29,male,LPR+,emigration,2198.0
2076,29,male,LPR+,immigration,20580.0
2076,29,male,OFN,emigration,3399.0
2076,29,male,OFN,immigration,8798.0
2076,30,female,INA Nonimmigrant,emigration,1008.0
2076,30,female,INA Nonimmigrant,immigration,3750.0
2076,30,female,LPR+,emigration,1387.0
2076,30,female,LPR+,immigration,13589.0
2076,30,female,OFN,emigration,3054.0
2076,30,female,OFN,immigration,7294.0
2076,30,male,INA Nonimmigrant,emigration,1304.0
2076,30,male,INA Nonimmigrant,immigration,5944.0
2076,30,male,LPR+,emigration,2399.0
2076,30,male,LPR+,immigration,21637.0
2076,30,male,OFN,emigration,3579.0
2076,30,male,OFN,immigration,8807.0
2076,31,female,INA Nonimmigrant,emigration,1061.0
2076,31,female,INA Nonimmigrant,immigration,3601.0
2076,31,female,LPR+,emigration,1521.0
2076,31,female,LPR+,immigration,14277.0
2076,31,female,OFN,emigration,3198.0
2076,31,female,OFN,immigration,7192.0
2076,31,male,INA Nonimmigrant,emigration,1395.0
2076,31,male,INA Nonimmigrant,immigration,5885.0
2076,31,male,LPR+,emigration,2609.0
2076,31,male,LPR+,immigration,22585.0
2076,31,male,OFN,emigration,3755.0
2076,31,male,OFN,immigration,8775.0
2076,32,female,INA Nonimmigrant,emigration,1110.0
2076,32,female,INA Nonimmigrant,immigration,3433.0
2076,32,female,LPR+,emigration,1661.0
2076,32,female,LPR+,immigration,14892.0
2076,32,female,OFN,emigration,3334.0
2076,32,female,OFN,immigration,7030.0
2076,32,male,INA Nonimmigrant,emigration,1482.0
2076,32,male,INA Nonimmigrant,immigration,5793.0
2076,32,male,LPR+,emigration,2825.0
2076,32,male,LPR+,immigration,23430.0
