year,age,sex,number_of_people
2056,72,female,1838532.0
2056,72,male,1859042.0
2056,73,female,1998033.0
2056,73,male,2023783.0
2056,74,female,1649046.0
2056,74,male,1625252.0
2056,75,female,1738201.0
2056,75,male,1713363.0
2056,76,female,1649184.0
2056,76,male,1610870.0
2056,77,female,1620142.0
2056,77,male,1570150.0
2056,78,female,1467763.0
2056,78,male,1399643.0
2056,79,female,1413859.0
2056,79,male,1329172.0
2056,80,female,1355925.0
2056,80,male,1256994.0
2056,81,female,1287562.0
2056,81,male,1190097.0
2056,82,female,1240858.0
2056,82,male,1117938.0
2056,83,female,1182646.0
2056,83,male,1039386.0
2056,84,female,1162116.0
2056,84,male,1006435.0
2056,85,female,1138361.0
2056,85,male,973877.0
2056,86,female,1019512.0
2056,86,male,868038.0
2056,87,female,932026.0
2056,87,male,781048.0
2056,88,female,832886.0
2056,88,male,681229.0
2056,89,female,759018.0
2056,89,male,603482.0
2056,90,female,707505.0
2056,90,male,545376.0
2056,91,female,632563.0
2056,91,male,472034.0
2056,92,female,560356.0
2056,92,male,400704.0
2056,93,female,482928.0
2056,93,male,332594.0
2056,94,female,393625.0
2056,94,male,263820.0
2056,95,female,319452.0
2056,95,male,201955.0
2056,96,female,244612.0
2056,96,male,145490.0
2056,97,female,180972.0
2056,97,male,104476.0
2056,98,female,132713.0
2056,98,male,68539.0
2056,99,female,95326.0
2056,99,male,47898.0
2056,100+,female,186350.0
2056,100+,male,78478.0
2057,16,female,1785245.0
2057,16,male,1877918.0
2057,17,female,1783719.0
2057,17,male,1873978.0
2057,18,female,1785318.0
2057,18,male,1862105.0
2057,19,female,1801304.0
2057,19,male,1850035.0
2057,20,female,1809446.0
2057,20,male,1847828.0
2057,21,female,1805688.0
2057,21,male,1840141.0
2057,22,female,1818908.0
2057,22,male,1854474.0
2057,23,female,1838264.0
2057,23,male,1878387.0
2057,24,female,1844920.0
2057,24,male,1897822.0
2057,25,female,1872360.0
2057,25,male,1931661.0
2057,26,female,1898184.0
2057,26,male,1968552.0
2057,27,female,1909842.0
2057,27,male,1985384.0
2057,28,female,1940080.0
2057,28,male,2023566.0
2057,29,female,1959294.0
2057,29,male,2051504.0
2057,30,female,1996728.0
2057,30,male,2091955.0
2057,31,female,2002742.0
2057,31,male,2109603.0
2057,32,female,2028585.0
2057,32,male,2140533.0
2057,33,female,2052220.0
2057,33,male,2175815.0
2057,34,female,2086090.0
2057,34,male,2219105.0
2057,35,female,2111150.0
2057,35,male,2250412.0
2057,36,female,2088250.0
2057,36,male,2228893.0
2057,37,female,2143577.0
2057,37,male,2291649.0
2057,38,female,2195361.0
2057,38,male,2351028.0
2057,39,female,2217409.0
2057,39,male,2376417.0
2057,40,female,2297267.0
2057,40,male,2466938.0
2057,41,female,2338225.0
2057,41,male,2506314.0
2057,42,female,2349279.0
2057,42,male,2529296.0
2057,43,female,2371226.0
2057,43,male,2555186.0
2057,44,female,2337331.0
2057,44,male,2529036.0
2057,45,female,2378380.0
2057,45,male,2578966.0
2057,46,female,2363793.0
2057,46,male,2568460.0
2057,47,female,2396231.0
2057,47,male,2605087.0
2057,48,female,2443757.0
2057,48,male,2664219.0
2057,49,female,2501528.0
2057,49,male,2734297.0
2057,50,female,2454950.0
2057,50,male,2689415.0
2057,51,female,2405413.0
2057,51,male,2638461.0
2057,52,female,2363096.0
2057,52,male,2595984.0
2057,53,female,2349533.0
2057,53,male,2574942.0
2057,54,female,2299902.0
2057,54,male,2528936.0
2057,55,female,2289375.0
2057,55,male,2514050.0
2057,56,female,2286733.0
2057,56,male,2516587.0
2057,57,female,2263521.0
2057,57,male,2479303.0
2057,58,female,2242810.0
2057,58,male,2452583.0
2057,59,female,2212635.0
2057,59,male,2417445.0
2057,60,female,2184987.0
2057,60,male,2386741.0
2057,61,female,2193978.0
2057,61,male,2380891.0
2057,62,female,2195252.0
2057,62,male,2372712.0
2057,63,female,2202573.0
2057,63,male,2366539.0
2057,64,female,2193555.0
2057,64,male,2338257.0
2057,65,female,2209282.0
2057,65,male,2323592.0
2057,66,female,2203157.0
2057,66,male,2290804.0
2057,67,female,2153915.0
2057,67,male,2236941.0
2057,68,female,2083652.0
2057,68,male,2160467.0
2057,69,female,2025732.0
2057,69,male,2085890.0
2057,70,female,1969789.0
2057,70,male,2024386.0
2057,71,female,1946597.0
2057,71,male,1985824.0
2057,72,female,1868471.0
2057,72,male,1894413.0
2057,73,female,2006218.0
2057,73,male,2040966.0
2057,74,female,1667771.0
2057,74,male,1654512.0
2057,75,female,1763796.0
2057,75,male,1745292.0
2057,76,female,1679776.0
2057,76,male,1642274.0
2057,77,female,1678527.0
2057,77,male,1631081.0
2057,78,female,1503628.0
2057,78,male,1442157.0
2057,79,female,1437860.0
2057,79,male,1362123.0
2057,80,female,1372383.0
2057,80,male,1276966.0
2057,81,female,1295439.0
2057,81,male,1199284.0
2057,82,female,1250643.0
2057,82,male,1133300.0
2057,83,female,1168482.0
2057,83,male,1033912.0
2057,84,female,1121177.0
2057,84,male,977242.0
2057,85,female,1101279.0
2057,85,male,946125.0
2057,86,female,1024531.0
2057,86,male,874167.0
2057,87,female,961870.0
2057,87,male,809158.0
2057,88,female,849852.0
2057,88,male,699378.0
2057,89,female,755500.0
2057,89,male,606719.0
2057,90,female,688255.0
2057,90,male,535883.0
2057,91,female,612923.0
2057,91,male,462487.0
2057,92,female,551096.0
2057,92,male,397565.0
2057,93,female,482375.0
2057,93,male,334302.0
2057,94,female,394936.0
2057,94,male,266684.0
2057,95,female,321559.0
2057,95,male,204715.0
2057,96,female,248786.0
2057,96,male,149070.0
2057,97,female,184968.0
2057,97,male,107717.0
2057,98,female,134741.0
2057,98,male,70225.0
2057,99,female,97297.0
2057,99,male,49370.0
2057,100+,female,193026.0
2057,100+,male,82111.0
2058,16,female,1779278.0
2058,16,male,1871822.0
2058,17,female,1778762.0
2058,17,male,1868974.0
2058,18,female,1781551.0
2058,18,male,1858405.0
2058,19,female,1798810.0
2058,19,male,1847725.0
2058,20,female,1808090.0
2058,20,male,1846717.0
2058,21,female,1804830.0
2058,21,male,1839574.0
2058,22,female,1817783.0
2058,22,male,1853690.0
2058,23,female,1836470.0
2058,23,male,1876984.0
2058,24,female,1842401.0
2058,24,male,1895738.0
2058,25,female,1869272.0
2058,25,male,1929066.0
2058,26,female,1894693.0
2058,26,male,1965612.0
2058,27,female,1905720.0
2058,27,male,1981852.0
2058,28,female,1935020.0
2058,28,male,2019109.0
2058,29,female,1953437.0
2058,29,male,2046266.0
2058,30,female,1989987.0
2058,30,male,2085881.0
2058,31,female,1996437.0
2058,31,male,2103994.0
2058,32,female,2025830.0
2058,32,male,2138544.0
2058,33,female,2048800.0
2058,33,male,2173362.0
2058,34,female,2072259.0
2058,34,male,2206627.0
2058,35,female,2111556.0
2058,35,male,2253298.0
2058,36,female,2106424.0
2058,36,male,2249817.0
2058,37,female,2125111.0
2058,37,male,2273487.0
2058,38,female,2158365.0
2058,38,male,2314038.0
2058,39,female,2191194.0
2058,39,male,2352067.0
2058,40,female,2250660.0
2058,40,male,2421328.0
2058,41,female,2295442.0
2058,41,male,2466305.0
2058,42,female,2337341.0
2058,42,male,2520783.0
2058,43,female,2380856.0
2058,43,male,2564060.0
2058,44,female,2344172.0
2058,44,male,2536676.0
2058,45,female,2374876.0
2058,45,male,2575479.0
2058,46,female,2348333.0
2058,46,male,2551326.0
2058,47,female,2367027.0
2058,47,male,2579087.0
2058,48,female,2400581.0
2058,48,male,2625001.0
2058,49,female,2465536.0
2058,49,male,2701138.0
2058,50,female,2460881.0
2058,50,male,2699068.0
2058,51,female,2442206.0
2058,51,male,2678225.0
2058,52,female,2392477.0
2058,52,male,2630616.0
2058,53,female,2368030.0
2058,53,male,2603967.0
2058,54,female,2325063.0
2058,54,male,2559508.0
2058,55,female,2300415.0
2058,55,male,2528262.0
2058,56,female,2277530.0
2058,56,male,2513802.0
2058,57,female,2268710.0
2058,57,male,2493746.0
2058,58,female,2256876.0
2058,58,male,2477381.0
2058,59,female,2225731.0
2058,59,male,2434076.0
2058,60,female,2185804.0
2058,60,male,2394152.0
2058,61,female,2176673.0
2058,61,male,2371312.0
2058,62,female,2177254.0
2058,62,male,2364188.0
2058,63,female,2179900.0
2058,63,male,2353989.0
2058,64,female,2163458.0
2058,64,male,2316392.0
2058,65,female,2183791.0
2058,65,male,2325344.0
2058,66,female,2189685.0
2058,66,male,2292721.0
2058,67,female,2167886.0
2058,67,male,2248647.0
2058,68,female,2130732.0
2058,68,male,2209259.0
2058,69,female,2071788.0
2058,69,male,2131889.0
2058,70,female,1993705.0
2058,70,male,2049520.0
2058,71,female,1946346.0
2058,71,male,1987421.0
2058,72,female,1883911.0
2058,72,male,1913893.0
2058,73,female,2039369.0
2058,73,male,2080332.0
2058,74,female,1674809.0
2058,74,male,1668851.0
2058,75,female,1784245.0
2058,75,male,1777341.0
2058,76,female,1705024.0
2058,76,male,1673564.0
2058,77,female,1709816.0
2058,77,male,1663093.0
2058,78,female,1558262.0
2058,78,male,1498613.0
2058,79,female,1473517.0
2058,79,male,1404094.0
2058,80,female,1395944.0
2058,80,male,1309082.0
2058,81,female,1311260.0
2058,81,male,1218539.0
2058,82,female,1258613.0
2058,82,male,1142348.0
2058,83,female,1178165.0
2058,83,male,1048650.0
2058,84,female,1108182.0
2058,84,male,972563.0
2058,85,female,1062953.0
2058,85,male,919206.0
2058,86,female,991596.0
2058,86,male,849769.0
2058,87,female,967094.0
2058,87,male,815411.0
2058,88,female,877559.0
2058,88,male,725077.0
2058,89,female,771386.0
2058,89,male,623400.0
2058,90,female,685497.0
2058,90,male,539194.0
2058,91,female,596607.0
2058,91,male,454789.0
2058,92,female,534350.0
2058,92,male,389864.0
2058,93,female,474767.0
2058,93,male,332006.0
2058,94,female,394820.0
2058,94,male,268344.0
2058,95,female,322882.0
2058,95,male,207143.0
2058,96,female,250594.0
2058,96,male,151235.0
2058,97,female,188262.0
2058,97,male,110471.0
2058,98,female,137825.0
2058,98,male,72479.0
2058,99,female,98870.0
2058,99,male,50642.0
2058,100+,female,199032.0
2058,100+,male,85484.0
2059,16,female,1772492.0
2059,16,male,1864861.0
2059,17,female,1772858.0
2059,17,male,1862973.0
2059,18,female,1776640.0
2059,18,male,1853509.0
2059,19,female,1795054.0
2059,19,male,1844118.0
2059,20,female,1805622.0
2059,20,male,1844470.0
2059,21,female,1803508.0
2059,21,male,1838521.0
2059,22,female,1816950.0
2059,22,male,1853173.0
2059,23,female,1835370.0
2059,23,male,1876251.0
2059,24,female,1840646.0
2059,24,male,1894394.0
2059,25,female,1866771.0
2059,25,male,1927031.0
2059,26,female,1891625.0
2059,26,male,1963066.0
2059,27,female,1902281.0
2059,27,male,1978998.0
2059,28,female,1930918.0
2059,28,male,2015635.0
2059,29,female,1948416.0
2059,29,male,2041879.0
2059,30,female,1984115.0
2059,30,male,2080682.0
2059,31,female,1989786.0
2059,31,male,2098028.0
2059,32,female,2019531.0
2059,32,male,2132990.0
2059,33,female,2046040.0
2059,33,male,2171403.0
2059,34,female,2068925.0
2059,34,male,2204304.0
2059,35,female,2097832.0
2059,35,male,2240975.0
2059,36,female,2107038.0
2059,36,male,2252936.0
2059,37,female,2143706.0
2059,37,male,2294932.0
2059,38,female,2140040.0
2059,38,male,2296070.0
2059,39,female,2154651.0
2059,39,male,2315552.0
2059,40,female,2224463.0
2059,40,male,2397076.0
2059,41,female,2249195.0
2059,41,male,2421218.0
2059,42,female,2294697.0
2059,42,male,2480800.0
2059,43,female,2368835.0
2059,43,male,2555603.0
2059,44,female,2353728.0
2059,44,male,2545546.0
2059,45,female,2381878.0
2059,45,male,2583312.0
2059,46,female,2344945.0
2059,46,male,2548017.0
2059,47,female,2351611.0
2059,47,male,2562054.0
2059,48,female,2371376.0
2059,48,male,2598952.0
2059,49,female,2422012.0
2059,49,male,2661578.0
2059,50,female,2425507.0
2059,50,male,2666524.0
2059,51,female,2448075.0
2059,51,male,2687866.0
2059,52,female,2429296.0
2059,52,male,2670410.0
2059,53,female,2397655.0
2059,53,male,2638809.0
2059,54,female,2343486.0
2059,54,male,2588603.0
2059,55,female,2325919.0
2059,55,male,2559187.0
2059,56,female,2288735.0
2059,56,male,2528260.0
2059,57,female,2259718.0
2059,57,male,2491260.0
2059,58,female,2262070.0
2059,58,male,2491934.0
2059,59,female,2239622.0
2059,59,male,2458763.0
2059,60,female,2198888.0
2059,60,male,2410736.0
2059,61,female,2177556.0
2059,61,male,2378813.0
2059,62,female,2160033.0
2059,62,male,2354760.0
2059,63,female,2162058.0
2059,63,male,2345716.0
2059,64,female,2141317.0
2059,64,male,2304461.0
2059,65,female,2153860.0
2059,65,male,2303635.0
2059,66,female,2164592.0
2059,66,male,2295007.0
2059,67,female,2154927.0
2059,67,male,2251100.0
2059,68,female,2144575.0
2059,68,male,2220811.0
2059,69,female,2118797.0
2059,69,male,2180286.0
2059,70,female,2039285.0
2059,70,male,2095024.0
2059,71,female,1970137.0
2059,71,male,2012407.0
2059,72,female,1883620.0
2059,72,male,1915472.0
2059,73,female,2056281.0
2059,73,male,2101835.0
2059,74,female,1702914.0
2059,74,male,1701518.0
2059,75,female,1792018.0
2059,75,male,1793087.0
2059,76,female,1725220.0
2059,76,male,1704931.0
2059,77,female,1736066.0
2059,77,male,1695513.0
2059,78,female,1587483.0
2059,78,male,1528269.0
2059,79,female,1527530.0
2059,79,male,1459589.0
2059,80,female,1431084.0
2059,80,male,1350009.0
2059,81,female,1334047.0
2059,81,male,1249645.0
2059,82,female,1274126.0
2059,82,male,1160932.0
2059,83,female,1186018.0
2059,83,male,1057348.0
2059,84,female,1117858.0
2059,84,male,986980.0
2059,85,female,1051054.0
2059,85,male,915255.0
2059,86,female,957524.0
2059,86,male,826086.0
2059,87,female,936486.0
2059,87,male,793194.0
2059,88,female,882825.0
2059,88,male,731220.0
2059,89,female,797040.0
2059,89,male,646834.0
2059,90,female,700343.0
2059,90,male,554456.0
2059,91,female,594569.0
2059,91,male,457946.0
2059,92,female,520477.0
2059,92,male,383708.0
2059,93,female,460694.0
2059,93,male,325893.0
2059,94,female,388926.0
2059,94,male,266791.0
2059,95,female,323039.0
2059,95,male,208640.0
2059,96,female,251793.0
2059,96,male,153159.0
2059,97,female,189772.0
2059,97,male,112182.0
2059,98,female,140392.0
2059,98,male,74410.0
2059,99,female,101220.0
2059,99,male,52328.0
2059,100+,female,204297.0
2059,100+,male,88555.0
2060,16,female,1764873.0
2060,16,male,1857020.0
2060,17,female,1766141.0
2060,17,male,1856113.0
2060,18,female,1770787.0
2060,18,male,1847628.0
2060,19,female,1790149.0
2060,19,male,1839331.0
2060,20,female,1801892.0
2060,20,male,1840937.0
2060,21,female,1801082.0
2060,21,male,1836346.0
2060,22,female,1815652.0
2060,22,male,1852169.0
2060,23,female,1834561.0
2060,23,male,1875784.0
2060,24,female,1839581.0
2060,24,male,1893718.0
2060,25,female,1865038.0
2060,25,male,1925741.0
2060,26,female,1889148.0
2060,26,male,1961084.0
2060,27,female,1899263.0
2060,27,male,1976533.0
2060,28,female,1927505.0
2060,28,male,2012843.0
2060,29,female,1944364.0
2060,29,male,2038488.0
2060,30,female,1979094.0
2060,30,male,2076349.0
2060,31,female,1983995.0
2060,31,male,2092932.0
2060,32,female,2012895.0
2060,32,male,2127091.0
2060,33,female,2039762.0
2060,33,male,2165902.0
2060,34,female,2066161.0
2060,34,male,2202380.0
2060,35,female,2094570.0
2060,35,male,2238779.0
2060,36,female,2093607.0
2060,36,male,2240951.0
2060,37,female,2144538.0
2060,37,male,2298343.0
2060,38,female,2158873.0
2060,38,male,2317837.0
2060,39,female,2136622.0
2060,39,male,2297936.0
2060,40,female,2187735.0
2060,40,male,2360341.0
2060,41,female,2223404.0
2060,41,male,2397501.0
2060,42,female,2248756.0
2060,42,male,2435929.0
2060,43,female,2325710.0
2060,43,male,2515297.0
2060,44,female,2341909.0
2060,44,male,2537313.0
2060,45,female,2391635.0
2060,45,male,2592416.0
2060,46,female,2351914.0
2060,46,male,2555824.0
2060,47,female,2348283.0
2060,47,male,2558866.0
2060,48,female,2355982.0
2060,48,male,2581945.0
2060,49,female,2392578.0
2060,49,male,2635299.0
2060,50,female,2382706.0
2060,50,male,2627650.0
2060,51,female,2412912.0
2060,51,male,2655637.0
2060,52,female,2435102.0
2060,52,male,2680053.0
2060,53,female,2434777.0
2060,53,male,2678882.0
2060,54,female,2372985.0
2060,54,male,2623346.0
2060,55,female,2344464.0
2060,55,male,2588524.0
2060,56,female,2314443.0
2060,56,male,2559549.0
2060,57,female,2271056.0
2060,57,male,2505837.0
2060,58,female,2253247.0
2060,58,male,2489734.0
2060,59,female,2244807.0
2060,59,male,2473339.0
2060,60,female,2212554.0
2060,60,male,2435281.0
2060,61,female,2190747.0
2060,61,male,2395423.0
2060,62,female,2160990.0
2060,62,male,2362367.0
2060,63,female,2144919.0
2060,63,male,2336464.0
2060,64,female,2123826.0
2060,64,male,2296553.0
2060,65,female,2131950.0
2060,65,male,2292132.0
2060,66,female,2134958.0
2060,66,male,2273613.0
2060,67,female,2130408.0
2060,67,male,2253903.0
2060,68,female,2132066.0
2060,68,male,2223821.0
2060,69,female,2132600.0
2060,69,male,2191697.0
2060,70,female,2085767.0
2060,70,male,2142858.0
2060,71,female,2015445.0
2060,71,male,2057417.0
2060,72,female,1906827.0
2060,72,male,1939890.0
2060,73,female,2055946.0
2060,73,male,2103657.0
2060,74,female,1717107.0
2060,74,male,1719229.0
2060,75,female,1822577.0
2060,75,male,1828739.0
2060,76,female,1732993.0
2060,76,male,1720394.0
2060,77,female,1757098.0
2060,77,male,1727983.0
2060,78,female,1612409.0
2060,78,male,1558793.0
2060,79,female,1556382.0
2060,79,male,1488761.0
2060,80,female,1484009.0
2060,80,male,1403890.0
2060,81,female,1368146.0
2060,81,male,1289296.0
2060,82,female,1296585.0
2060,82,male,1191064.0
2060,83,female,1200817.0
2060,83,male,1074826.0
2060,84,female,1125683.0
2060,84,male,995524.0
2060,85,female,1060714.0
2060,85,male,929358.0
2060,86,female,947199.0
2060,86,male,822954.0
2060,87,female,904771.0
2060,87,male,771611.0
2060,88,female,855374.0
2060,88,male,711835.0
2060,89,female,802332.0
2060,89,male,652851.0
2060,90,female,724075.0
2060,90,male,575747.0
2060,91,female,607797.0
2060,91,male,471257.0
2060,92,female,519044.0
2060,92,male,386698.0
2060,93,female,449077.0
2060,93,male,321057.0
2060,94,female,377723.0
2060,94,male,262165.0
2060,95,female,318467.0
2060,95,male,207640.0
2060,96,female,252084.0
2060,96,male,154397.0
2060,97,female,190822.0
2060,97,male,113717.0
2060,98,female,141633.0
2060,98,male,75642.0
2060,99,female,103194.0
2060,99,male,53783.0
2060,100+,female,209606.0
2060,100+,male,91716.0
2061,16,female,1756336.0
2061,16,male,1848220.0
2061,17,female,1758596.0
2061,17,male,1848382.0
2061,18,female,1764125.0
2061,18,male,1840900.0
2061,19,female,1784300.0
2061,19,male,1833573.0
2061,20,female,1797015.0
2061,20,male,1836235.0
2061,21,female,1797404.0
2061,21,male,1832899.0
2061,22,female,1813248.0
2061,22,male,1850043.0
2061,23,female,1833284.0
2061,23,male,1874828.0
2061,24,female,1838804.0
2061,24,male,1893306.0
2061,25,female,1863997.0
2061,25,male,1925120.0
2061,26,female,1887442.0
2061,26,male,1959848.0
2061,27,female,1896832.0
2061,27,male,1974628.0
2061,28,female,1924510.0
2061,28,male,2010438.0
2061,29,female,1940999.0
2061,29,male,2035779.0
2061,30,female,1975060.0
2061,30,male,2073027.0
2061,31,female,1979056.0
2061,31,male,2088703.0
2061,32,female,2007121.0
2061,32,male,2122059.0
2061,33,female,2033155.0
2061,33,male,2160063.0
2061,34,female,2059910.0
2061,34,male,2196944.0
2061,35,female,2091798.0
2061,35,male,2236894.0
2061,36,female,2090458.0
2061,36,male,2238910.0
2061,37,female,2131121.0
2061,37,male,2286441.0
2061,38,female,2159912.0
2061,38,male,2321504.0
2061,39,female,2155537.0
2061,39,male,2319836.0
2061,40,female,2169691.0
2061,40,male,2342747.0
2061,41,female,2187039.0
2061,41,male,2361209.0
2061,42,female,2223334.0
2061,42,male,2412575.0
2061,43,female,2279404.0
2061,43,male,2470247.0
2061,44,female,2299330.0
2061,44,male,2497487.0
2061,45,female,2379677.0
2061,45,male,2584185.0
2061,46,female,2361602.0
2061,46,male,2564909.0
2061,47,female,2355323.0
2061,47,male,2566771.0
2061,48,female,2352708.0
2061,48,male,2578865.0
2061,49,female,2377083.0
2061,49,male,2618201.0
2061,50,female,2353764.0
2061,50,male,2601822.0
2061,51,female,2370335.0
2061,51,male,2617085.0
2061,52,female,2400149.0
2061,52,male,2648096.0
2061,53,female,2440560.0
2061,53,male,2688587.0
2061,54,female,2409943.0
2061,54,male,2663340.0
2061,55,female,2374157.0
2061,55,male,2623379.0
2061,56,female,2333007.0
2061,56,male,2589134.0
2061,57,female,2296893.0
2061,57,male,2537206.0
2061,58,female,2264773.0
2061,58,male,2504553.0
2061,59,female,2236200.0
2061,59,male,2471445.0
2061,60,female,2217717.0
2061,60,male,2449864.0
2061,61,female,2204315.0
2061,61,male,2419926.0
2061,62,female,2174243.0
2061,62,male,2379009.0
2061,63,female,2145958.0
2061,63,male,2344185.0
2061,64,female,2106963.0
2061,64,male,2287608.0
2061,65,female,2114572.0
2061,65,male,2284457.0
2061,66,female,2113377.0
2061,66,male,2262624.0
2061,67,female,2101285.0
2061,67,male,2232927.0
2061,68,female,2107991.0
2061,68,male,2227150.0
2061,69,female,2120488.0
2061,69,male,2195272.0
2061,70,female,2099408.0
2061,70,male,2154104.0
2061,71,female,2061610.0
2061,71,male,2104692.0
2061,72,female,1950957.0
2061,72,male,1983626.0
2061,73,female,2081509.0
2061,73,male,2130888.0
2061,74,female,1716845.0
2061,74,male,1720831.0
2061,75,female,1837861.0
2061,75,male,1847938.0
2061,76,female,1763043.0
2061,76,male,1755174.0
2061,77,female,1765297.0
2061,77,male,1744049.0
2061,78,female,1632408.0
2061,78,male,1589324.0
2061,79,female,1581405.0
2061,79,male,1519269.0
2061,80,female,1512252.0
2061,80,male,1432243.0
2061,81,female,1419202.0
2061,81,male,1341270.0
2061,82,female,1330276.0
2061,82,male,1229463.0
2061,83,female,1222337.0
2061,83,male,1103240.0
2061,84,female,1139951.0
2061,84,male,1012297.0
2061,85,female,1068506.0
2061,85,male,937753.0
2061,86,female,956353.0
2061,86,male,836125.0
2061,87,female,895463.0
2061,87,male,769191.0
2061,88,female,826879.0
2061,88,male,692988.0
2061,89,female,777884.0
2061,89,male,636077.0
2061,90,female,729327.0
2061,90,male,581561.0
2061,91,female,628752.0
2061,91,male,489709.0
2061,92,female,530938.0
2061,92,male,398268.0
2061,93,female,448175.0
2061,93,male,323867.0
2061,94,female,368514.0
2061,94,male,258555.0
2061,95,female,309539.0
2061,95,male,204244.0
2061,96,female,248683.0
2061,96,male,153788.0
2061,97,female,191184.0
2061,97,male,114744.0
2061,98,female,142533.0
2061,98,male,76757.0
2061,99,female,104198.0
2061,99,male,54736.0
2061,100+,female,214704.0
2061,100+,male,94790.0
2062,16,female,1746878.0
2062,16,male,1838455.0
2062,17,female,1750140.0
2062,17,male,1839700.0
2062,18,female,1756639.0
2062,18,male,1833313.0
2062,19,female,1777638.0
2062,19,male,1826979.0
2062,20,female,1791194.0
2062,20,male,1830568.0
2062,21,female,1792588.0
2062,21,male,1828297.0
2062,22,female,1809591.0
2062,22,male,1846647.0
2062,23,female,1830899.0
2062,23,male,1872745.0
2062,24,female,1837560.0
2062,24,male,1892404.0
2062,25,female,1863245.0
2062,25,male,1924762.0
2062,26,female,1886429.0
2062,26,male,1959284.0
2062,27,female,1895168.0
2062,27,male,1973464.0
2062,28,female,1922107.0
2062,28,male,2008594.0
2062,29,female,1938051.0
2062,29,male,2033451.0
2062,30,female,1971718.0
2062,30,male,2070388.0
2062,31,female,1975107.0
2062,31,male,2085490.0
2062,32,female,2002210.0
2062,32,male,2117906.0
2062,33,female,2027410.0
2062,33,male,2155092.0
2062,34,female,2053335.0
2062,34,male,2191175.0
2062,35,female,2085564.0
2062,35,male,2231523.0
2062,36,female,2087722.0
2062,36,male,2237098.0
2062,37,female,2128017.0
2062,37,male,2284510.0
2062,38,female,2146641.0
2062,38,male,2309794.0
2062,39,female,2156767.0
2062,39,male,2323719.0
2062,40,female,2189019.0
2062,40,male,2365199.0
2062,41,female,2169251.0
2062,41,male,2343959.0
2062,42,female,2187284.0
2062,42,male,2376473.0
2062,43,female,2253973.0
2062,43,male,2447045.0
2062,44,female,2253757.0
2062,44,male,2453149.0
2062,45,female,2336424.0
2062,45,male,2543776.0
2062,46,female,2349831.0
2062,46,male,2556905.0
2062,47,female,2365087.0
2062,47,male,2575980.0
2062,48,female,2359825.0
2062,48,male,2586901.0
2062,49,female,2373836.0
2062,49,male,2615208.0
2062,50,female,2338549.0
2062,50,male,2585078.0
2062,51,female,2341551.0
2062,51,male,2591467.0
2062,52,female,2357794.0
2062,52,male,2609811.0
2062,53,female,2405556.0
2062,53,male,2656710.0
2062,54,female,2415630.0
2062,54,male,2673025.0
2062,55,female,2411352.0
2062,55,male,2663537.0
2062,56,female,2362741.0
2062,56,male,2624116.0
2062,57,female,2315423.0
2062,57,male,2566774.0
2062,58,female,2290865.0
2062,58,male,2536264.0
2062,59,female,2247860.0
2062,59,male,2486412.0
2062,60,female,2209369.0
2062,60,male,2448289.0
2062,61,female,2209512.0
2062,61,male,2434580.0
2062,62,female,2187668.0
2062,62,male,2403477.0
2062,63,female,2159288.0
2062,63,male,2360862.0
2062,64,female,2108081.0
2062,64,male,2295355.0
2062,65,female,2097762.0
2062,65,male,2275678.0
2062,66,female,2096188.0
2062,66,male,2255237.0
2062,67,female,2080190.0
2062,67,male,2222512.0
2062,68,female,2079227.0
2062,68,male,2206464.0
2062,69,female,2096738.0
2062,69,male,2199122.0
2062,70,female,2087828.0
2062,70,male,2158235.0
2062,71,female,2075165.0
2062,71,male,2115791.0
2062,72,female,1995888.0
2062,72,male,2029529.0
2062,73,female,2130012.0
2062,73,male,2179354.0
2062,74,female,1738416.0
2062,74,male,1743487.0
2062,75,female,1837630.0
2062,75,male,1849817.0
2062,76,female,1777941.0
2062,76,male,1773787.0
2062,77,female,1796455.0
2062,77,male,1779943.0
2062,78,female,1640322.0
2062,78,male,1604507.0
2062,79,female,1601514.0
2062,79,male,1549737.0
2062,80,female,1537156.0
2062,80,male,1462360.0
2062,81,female,1446428.0
2062,81,male,1368654.0
2062,82,female,1380406.0
2062,82,male,1279567.0
2062,83,female,1254666.0
2062,83,male,1139425.0
2062,84,female,1160770.0
2062,84,male,1039606.0
2062,85,female,1082275.0
2062,85,male,953866.0
2062,86,female,963723.0
2062,86,male,843999.0
2062,87,female,904561.0
2062,87,male,782001.0
2062,88,female,818832.0
2062,88,male,691320.0
2062,89,female,752453.0
2062,89,male,619752.0
2062,90,female,707542.0
2062,90,male,567073.0
2062,91,female,633678.0
2062,91,male,495020.0
2062,92,female,549595.0
2062,92,male,414200.0
2062,93,female,458777.0
2062,93,male,333865.0
2062,94,female,368081.0
2062,94,male,261094.0
2062,95,female,302230.0
2062,95,male,201633.0
2062,96,female,241876.0
2062,96,male,151402.0
2062,97,female,188748.0
2062,97,male,114399.0
2062,98,female,142921.0
2062,98,male,77531.0
2062,99,female,104953.0
2062,99,male,55606.0
2062,100+,female,218985.0
2062,100+,male,97470.0
2063,16,female,1736580.0
2063,16,male,1827812.0
2063,17,female,1740768.0
2063,17,male,1830062.0
2063,18,female,1748246.0
2063,18,male,1824786.0
2063,19,female,1770148.0
2063,19,male,1819536.0
2063,20,female,1784560.0
2063,20,male,1824072.0
2063,21,female,1786834.0
2063,21,male,1822741.0
2063,22,female,1804794.0
