GEOID,AGE_GROUP,SEX,INMIG2029,OUTMIG2029,NETMIG2029,INMIG2034,OUTMIG2034,NETMIG2034,INMIG2039,OUTMIG2039,NETMIG2039,INMIG2044,OUTMIG2044,NETMIG2044,INMIG2049,OUTMIG2049,NETMIG2049,INMIG2054,OUTMIG2054,NETMIG2054,INMIG2059,OUTMIG2059,NETMIG2059,INMIG2064,OUTMIG2064,NETMIG2064,INMIG2069,OUTMIG2069,NETMIG2069,INMIG2074,OUTMIG2074,NETMIG2074,INMIG2079,OUTMIG2079,NETMIG2079,INMIG2084,OUTMIG2084,NETMIG2084,INMIG2089,OUTMIG2089,NETMIG2089,INMIG2094,OUTMIG2094,NETMIG2094
32,20-24,MALE,14398.551213199558,10232.179734666217,4166.371478533341,14997.297954437132,10536.33420117724,4460.963753259892,14578.043567775037,10520.668446373002,4057.375121402036,14242.68889602025,10091.078362696582,4151.610533323668,13620.9210962238,9128.11461854447,4492.806477679329,13606.701186579025,8715.342063765076,4891.3591228139485,13921.048376912557,8526.12758867504,5394.920788237516,14164.898875167595,8378.916136841734,5785.982738325862,14325.688070118671,8311.233103996747,6014.454966121924,14266.98814781761,8176.978465199163,6090.009682618447,14049.859578764946,7930.48727156734,6119.3723071976065,13856.41143083366,7664.124191671066,6192.287239162593,13810.02892641618,7494.060372147992,6315.968554268188,13893.049891724602,7436.18093018526,6456.868961539342
32,25-29,FEMALE,13067.991708692896,10817.92005877423,2250.0716499186656,13219.603404952188,9530.991273716714,3688.6121312354735,13801.99572911627,9911.26007163447,3890.7356574818004,13342.02652257558,9908.381411730323,3433.6451108452566,13023.700473211396,9617.474417783484,3406.226055427913,12452.02940951074,8764.544592652734,3687.4848168580065,12360.243726920164,8406.732052434489,3953.511674485675,12593.88370315135,8267.03825720325,4326.8454459481,12769.512659975971,8157.725340462082,4611.787319513889,12870.820231747222,8110.391293944081,4760.428937803142,12780.557895066251,7990.136199953269,4790.421695112982,12557.640550566026,7763.375829550392,4794.264721015634,12359.427043908983,7522.081134810853,4837.3459090981305,12293.748258172618,7374.130913636345,4919.617344536273
32,25-29,MALE,14453.100714140754,12288.785222057028,2164.315492083726,14915.6014457399,10789.894678236908,4125.706767502992,15537.087922271832,11136.529427459414,4400.558494812418,15141.50244581757,11084.622896181654,4056.879549635916,14837.722664349343,10667.4562043047,4170.266460044642,14245.049863968603,9738.275019832288,4506.774844136315,14201.167659085653,9367.683012758018,4833.484646327635,14483.00698056612,9233.29618511373,5249.710795452391,14696.416284260387,9129.037586658898,5567.378697601489,14820.08171309386,9087.776448032477,5732.305265061383,14732.24820482201,8962.869614133375,5769.378590688635,14499.53305350239,8719.522662887564,5780.010390614825,14291.494981029859,8460.361386935909,5831.13359409395,14224.642825651752,8303.526247834747,5921.116577817005
32,30-34,FEMALE,14140.624438005601,12097.226042380087,2043.3983956255142,13705.950367604933,11003.94455239713,2702.0058152078036,13968.1552309445,9873.794533790366,4094.360697154134,14614.679035599032,10277.087632434826,4337.591403164206,14186.613226595658,10233.17918900859,3953.434037587069,13885.63983062599,9943.885193348184,3941.754637277807,13348.950858266307,9126.805685200536,4222.145173065772,13259.639042218381,8798.983180609168,4460.655861609213,13492.931305582579,8698.304685821557,4794.626619761022,13669.258325304256,8619.190496622428,5050.067828681827,13769.915274900617,8588.144850667479,5181.770424233138,13678.6255783299,8472.785354862786,5205.840223467114,13455.180754551735,8248.722355536158,5206.458399015577,13254.898111496224,8013.805662386617,5241.0924491096075
32,30-34,MALE,15537.482152298584,13732.866281374365,1804.615870924219,15391.86234117288,12404.914761230064,2986.9475799428164,15978.469869624645,11144.959004502938,4833.510865121707,16689.28319848499,11525.479354840416,5163.803843644575,16345.05130257474,11445.40818228966,4899.64312028508,16069.745401437132,11051.020653865913,5018.724747571219,15527.64054743211,10174.938814812054,5352.701732620057,15495.240921028977,9847.549478233568,5647.691442795409,15781.858415437686,9762.691293962436,6019.16712147525,16000.721086705244,9696.938199490633,6303.782887214611,16127.950887790405,9677.010567897803,6450.940319892601,16043.252079222246,9560.601314875863,6482.650764346383,15813.912328333918,9323.956208172247,6489.956120161671,15606.457633110096,9075.47655478659,6530.981078323506
32,35-39,FEMALE,8889.86777657527,7620.800964750246,1269.066811825025,9647.28032619995,8116.367979591751,1530.9123466082,9365.096530332698,7443.257348366442,1921.8391819662556,9518.655178616391,6792.7579573066605,2725.8972213097304,9961.436782736086,7077.782079914072,2883.654702822014,9685.997825840359,7026.27172657673,2659.7260992636293,9499.109903933171,6837.031262109841,2662.07864182333,9161.593444890832,6318.795180847634,2842.7982640431983,9097.206313008453,6119.702606514503,2977.5037064939506,9225.082186041951,6076.551339967483,3148.530846074468,9321.218451739913,6042.469059905261,3278.7493918346518,9376.018972368385,6031.863661350398,3344.1553110179875,9311.53759170412,5958.546399751352,3352.9911919527685,9164.957416456451,5811.850066286489,3353.107350169962
32,35-39,MALE,9595.790464501506,8387.921157090623,1207.8693074108833,10530.946032687054,8737.070503450217,1793.8755292368369,10447.825051911468,7993.128177728647,2454.6968741828214,10833.553221946224,7335.00736628024,3498.545855665984,11323.442814069047,7601.9811220239335,3721.4616920451135,11105.568787740138,7539.441075147945,3566.1277125921924,10951.652999036729,7305.188102876734,3646.464896159995,10639.534682179843,6782.805727178248,3856.728955001595,10623.010892132466,6600.99835521089,4022.0125369215766,10787.434089780998,6576.32178332993,4211.1123064510675,10913.952077484735,6557.635499206413,4356.316578278322,10991.123072434519,6558.3241749887875,4432.798897445731,10938.603034280672,6490.316821557204,4448.2862127234675,10796.50768368109,6344.745622866874,4451.762060814215
32,40-44,FEMALE,8470.991772669513,7282.199402938362,1188.7923697311508,9015.332276462741,7637.422290340529,1377.909986122212,9803.218013407823,8151.1735945119735,1652.044418895849,9530.473995026918,7513.780442125556,2016.6935529013617,9710.23817828501,6925.8869687288925,2784.3512095561173,10171.310783644689,7222.869674188735,2948.4411094559537,9907.297919056384,7160.67609289894,2746.621826157444,9733.161442853943,6976.404762565123,2756.7566802888205,9416.429286746088,6477.058986601534,2939.3703001445538,9357.907683870548,6290.625687731723,3067.281996138825,9490.237714492687,6261.213855979309,3229.0238585133775,9590.62684145711,6237.9719850251995,3352.65485643191,9649.061817262304,6233.749850266279,3415.3119669960242,9588.421934358326,6163.374043666808,3425.0478906915187
32,40-44,MALE,9075.096744198963,7953.100283700996,1121.9964604979668,9878.7632096624,8347.777173733197,1530.9860359292034,10840.148788932329,8739.825126945654,2100.323661986675,10777.678148142548,8059.759256037589,2717.918892104959,11197.409521832122,7489.465891966499,3707.943629865623,11711.124497458179,7774.4987459794165,3936.625751478762,11512.780930852388,7708.598443036258,3804.1824878161306,11379.563779647311,7488.784086323708,3890.779693323603,11097.448024278852,6992.80098125275,4104.647043026102,11093.172674404681,6828.955378940621,4264.21729546406,11266.586234884084,6821.636199360031,4444.9500355240525,11401.154363531026,6816.992869858763,4584.1614936722635,11485.197788947778,6826.573180511655,4658.624608436124,11439.774193990615,6763.856751144564,4675.917442846051
32,45-49,FEMALE,6515.002978348011,4466.30216347461,2048.700814873401,7352.450533209771,5024.113420134307,2328.337113075464,7837.026788835727,5278.119460605696,2558.9073282300305,8528.981150013416,5644.276750353301,2884.704399660115,8289.091804239655,5227.224463902995,3061.86734033666,8440.893560555687,4863.070572070054,3577.822988485633,8846.609033331295,5076.956381292116,3769.652652039179,8633.228933121289,5028.077061455877,3605.151871665412,8490.202145324225,4904.946929856093,3585.2552154681316,8232.593139956462,4573.50573101678,3659.087408939681,8195.008606464631,4453.431737393948,3741.5768690706827,8319.889476729288,4442.510630894331,3877.3788458349563,8413.23911307252,4433.969615298306,3979.269497774213,8471.232629230133,4435.658078421324,4035.5745508088094
32,45-49,MALE,6891.1610793673735,4808.121957855422,2083.0391215119516,8058.0240288380755,5499.301385314701,2558.7226435233742,8765.124413471467,5793.287035550897,2971.8373779205704,9601.810907108342,6094.04084044308,3507.7700666652618,9538.620056069662,5661.953908344147,3876.6661477255147,9895.937586383445,5323.136952966335,4572.80063341711,10351.004475965634,5535.022253859922,4815.982222105712,10201.754565333415,5488.443494300762,4713.311071032653,10101.65144627568,5346.149775620366,4755.501670655314,9886.369401159514,5019.338823260564,4867.0305778989505,9900.993075066981,4917.733655482046,4983.259419584935,10065.98139960219,4924.711927170782,5141.269472431408,10192.646016059272,4931.395001424487,5261.251014634785,10276.644238948964,4944.642413911244,5332.00182503772
32,5-9,FEMALE,5987.759002040807,5556.547925027148,431.2110770136587,5559.776828063838,4973.395216344158,586.3816117196802,5516.076556858919,4685.052015431252,831.0245414276669,5631.272764789545,4519.123922397515,1112.14884239203,5715.525147143962,4390.693107546276,1324.8320395976862,5772.591771063472,4325.4723825217825,1447.1193885416897,5733.597275259974,4237.348247773063,1496.2490274869106,5621.3478578341355,4088.994024472124,1532.3538333620118,5522.635280326396,3924.0551438795183,1598.580136446878,5496.518573596124,3809.9723185274593,1686.5462550686648,5532.771835913228,3759.498344226913,1773.2734916863146,5581.458723991933,3739.0711972055033,1842.3875267864296,5596.551691423722,3709.7346824708866,1886.8170089528357,5567.172621796974,3655.7588933951206,1911.4137284018539
32,5-9,MALE,6308.214538489807,6095.68892211092,212.5256163788863,5862.372966975031,5448.89020322595,413.48276374908073,5827.772792915931,5136.3482404116085,691.4245525043225,5959.7559615789805,4957.325389923466,1002.4305716555145,6057.310873877908,4818.847890426754,1238.4629834511543,6122.358343784343,4748.999333141374,1373.3590106429683,6083.670430684731,4653.338747677884,1430.331683006847,5967.08550957097,4491.425318495986,1475.6601910749841,5865.608607350658,4311.4044717845445,1554.204135566113,5841.21460280744,4187.042320496824,1654.1722823106165,5882.557986446407,4132.5303507404315,1750.0276357059756,5936.474568087337,4110.757875565797,1825.7166925215397,5954.232466690266,4079.193134887807,1875.039331802459,5924.4442224579825,4020.313386827347,1904.1308356306354
32,50-54,FEMALE,6485.762584819733,4569.353340887914,1916.4092439318192,6325.71854637919,4475.158941361509,1850.559605017681,7151.925413270725,5040.555808157138,2111.3696051135867,7594.031412938261,5302.95916177444,2291.0722511638214,8263.766844621015,5681.892322639842,2581.8745219811735,8025.744861080587,5282.779558617244,2742.9653024633426,8188.64285098746,4950.992801656698,3237.650049330762,8597.15748809682,5174.5624529482175,3422.5950351486026,8388.761826896838,5122.326528066345,3266.4352988304927,8253.561102191365,5003.235896980714,3250.325205210651,8010.472320319263,4682.0471213638675,3328.425198955396,7977.415987292569,4569.61879166793,3407.7971956246392,8106.575282897879,4567.572612625104,3539.0026702727755,8204.82448423286,4566.175196082088,3638.649288150772
32,50-54,MALE,6756.467258692014,4901.223161705933,1855.2440969860809,6822.664074586231,4763.048562933612,2059.6155116526197,7951.094354001286,5463.304351220214,2487.790002781072,8604.962177544327,5774.28809330575,2830.674084238576,9416.416518172635,6100.080876255664,3316.3356419169704,9360.161249780907,5704.467828924306,3655.6934208566017,9732.64249066788,5414.564066348301,4318.078424319579,10194.770516971059,5640.328303203701,4554.442213767358,10057.655864547218,5596.912464162761,4460.743400384456,9972.537811020618,5466.453180374902,4506.084630645716,9779.373837861616,5157.528093576912,4621.845744284704,9803.7135633786,5068.7257920484135,4734.987771330187,9976.847750467927,5088.216962694446,4888.630787773481,10112.036379880912,5105.354376021208,5006.682003859704
32,55-59,FEMALE,5847.082309383234,4065.0606141944427,1782.0216951887915,5806.921662367423,4194.073183071164,1612.848479296259,5637.839677559338,4111.013404125994,1526.8262734333439,6387.246460646016,4638.077958597766,1749.16850204825,6790.638097596898,4886.853332813677,1903.7847647832205,7425.273278881572,5248.263663071319,2177.0096158102533,7207.222624055756,4898.38793693538,2308.8346871203757,7377.3015605076,4623.19453646157,2754.1070240460294,7784.531263463529,4838.9818048509,2945.5494586126297,7596.519677382368,4789.614196154706,2806.9054812276618,7487.717638145393,4685.232776850153,2802.48486129524,7291.554248027305,4400.135020419829,2891.4192276074764,7277.975025508537,4304.562909149155,2973.4121163593827,7414.184146823249,4311.807154086971,3102.3769927362773
