GEOID,AGE_GROUP,SEX,2029,2034,2039,2044,2049,2054,2059,2064,2069,2074,2079,2084,2089,2094
06,25-29,FEMALE,1308092.0,1412497.0,1374357.0,1346041.0,1308577.0,1327983.0,1381221.0,1423652.0,1460884.0,1475790.0,1469797.0,1464670.0,1473071.0,1493015.0
06,30-34,FEMALE,1421829.0,1444802.0,1565365.0,1533615.0,1510341.0,1478695.0,1497057.0,1548955.0,1590429.0,1626421.0,1640015.0,1632958.0,1626535.0,1633338.0
06,35-39,FEMALE,1577992.0,1552704.0,1595732.0,1725463.0,1699414.0,1678318.0,1651662.0,1669397.0,1720330.0,1761071.0,1795878.0,1808237.0,1800234.0,1792725.0
06,40-44,FEMALE,1491415.0,1684724.0,1672358.0,1726899.0,1864569.0,1841482.0,1823254.0,1802208.0,1820705.0,1872012.0,1913008.0,1947740.0,1959994.0,1952032.0
06,45-49,FEMALE,1391806.0,1544358.0,1745523.0,1733775.0,1794465.0,1935493.0,1914705.0,1899179.0,1882741.0,1901895.0,1953494.0,1994829.0,2029707.0,2042216.0
06,5-9,FEMALE,1051757.0,1059996.0,1115819.0,1159904.0,1200687.0,1218243.0,1213611.0,1210555.0,1222407.0,1246692.0,1273842.0,1293817.0,1303172.0,1304646.0
06,50-54,FEMALE,1193314.0,1369630.0,1516502.0,1709335.0,1692168.0,1757483.0,1899977.0,1880539.0,1866947.0,1854483.0,1874320.0,1926556.0,1968701.0,2004370.0
06,55-59,FEMALE,1191496.0,1147465.0,1320468.0,1450931.0,1634488.0,1615229.0,1682255.0,1823670.0,1804265.0,1791832.0,1782386.0,1802545.0,1855174.0,1898008.0
06,60-64,FEMALE,1151180.0,1146985.0,1097186.0,1262970.0,1380068.0,1557610.0,1535908.0,1603092.0,1741509.0,1721972.0,1710551.0,1703708.0,1724084.0,1776876.0
06,65-69,FEMALE,1147522.0,1094503.0,1090663.0,1035651.0,1194356.0,1301140.0,1471974.0,1448495.0,1515024.0,1649420.0,1630009.0,1619859.0,1615381.0,1636052.0
06,70-74,FEMALE,1024397.0,1082546.0,1028420.0,1023821.0,966408.0,1118343.0,1215902.0,1379875.0,1355487.0,1421252.0,1551208.0,1532484.0,1523926.0,1521844.0
06,75-79,FEMALE,839153.0,939378.0,996167.0,943224.0,940379.0,884742.0,1028332.0,1117492.0,1273529.0,1250160.0,1315170.0,1439963.0,1423228.0,1417318.0
06,80-84,FEMALE,611698.0,737925.0,827143.0,880716.0,833692.0,834957.0,785237.0,918138.0,998837.0,1144405.0,1124164.0,1187716.0,1305328.0,1292153.0
06,85+,FEMALE,495656.0,657469.0,822108.0,950732.0,1035071.0,1010372.0,1006911.0,977358.0,1113086.0,1251752.0,1441359.0,1490294.0,1570791.0,1729696.0
06,0-4,MALE,1074869.0,1127817.0,1173252.0,1215819.0,1234664.0,1229938.0,1226960.0,1239843.0,1265931.0,1295140.0,1316847.0,1327363.0,1329529.0,1330364.0
06,10-14,MALE,1223323.0,1149556.0,1169045.0,1229434.0,1277742.0,1320519.0,1338777.0,1333890.0,1330531.0,1342594.0,1367520.0,1395319.0,1415564.0,1424706.0
06,15-19,MALE,1307182.0,1270625.0,1211831.0,1235463.0,1297355.0,1346036.0,1388874.0,1407215.0,1402477.0,1399075.0,1410798.0,1435168.0,1462293.0,1481855.0
06,20-24,MALE,1402278.0,1370560.0,1340640.0,1292971.0,1318885.0,1379078.0,1426682.0,1468366.0,1486031.0,1481177.0,1477344.0,1488019.0,1510922.0,1536431.0
