GEOID,AGE_GROUP,SEX,POPULATION_REMAINDER
41,75-79,MALE,-0.35519640165148303
41,80-84,MALE,0.04096057677816134
41,85+,MALE,-0.33850177108251955
42,0-4,FEMALE,-0.21818954675109126
42,10-14,FEMALE,0.2393123391957488
42,15-19,FEMALE,0.4475314841256477
42,20-24,FEMALE,-0.3896918186219409
42,25-29,FEMALE,0.07330164464656264
42,30-34,FEMALE,0.29635492840316147
42,35-39,FEMALE,0.2219949929858558
42,40-44,FEMALE,-0.4943421672214754
42,45-49,FEMALE,0.1692239383701235
42,5-9,FEMALE,0.3252235738618765
42,50-54,FEMALE,-0.4738439171924256
42,55-59,FEMALE,0.28271444607526064
42,60-64,FEMALE,-0.007515794364735484
42,65-69,FEMALE,0.18474209803389385
42,70-74,FEMALE,0.10860440210672095
42,75-79,FEMALE,0.17274943209486082
42,80-84,FEMALE,-0.3682368189911358
42,85+,FEMALE,-0.25740543915890157
42,0-4,MALE,0.1302363116410561
42,10-14,MALE,-0.48888825095491484
42,15-19,MALE,0.12857245962368324
42,20-24,MALE,0.0803743228316307
42,25-29,MALE,0.21649129420984536
42,30-34,MALE,-0.4853947132942267
42,35-39,MALE,-0.17272558191325516
42,40-44,MALE,-0.35210393357556313
42,45-49,MALE,0.4886849703034386
42,5-9,MALE,-0.3860573678393848
42,50-54,MALE,-0.0025595540064387023
42,55-59,MALE,0.3325352086685598
42,60-64,MALE,0.10113833204377443
42,65-69,MALE,0.20561408257344738
42,70-74,MALE,0.06011708558071405
42,75-79,MALE,0.2038228104938753
42,80-84,MALE,-0.1259803595021367
42,85+,MALE,0.3768437533872202
44,0-4,FEMALE,0.19998816695442656
44,10-14,FEMALE,-0.43258703029641765
44,15-19,FEMALE,0.41497540113778086
44,20-24,FEMALE,0.3918934487919614
44,25-29,FEMALE,0.16142638312157942
44,30-34,FEMALE,0.24413895016914466
44,35-39,FEMALE,-0.3798039557877928
44,40-44,FEMALE,-0.17940481353798532
44,45-49,FEMALE,-0.2019449767540209
44,5-9,FEMALE,0.22645658674809965
44,50-54,FEMALE,-0.44923537313661654
44,55-59,FEMALE,0.0025330962635052856
44,60-64,FEMALE,0.1689636394075933
44,65-69,FEMALE,0.0335457054861763
44,70-74,FEMALE,-0.2231597281715949
44,75-79,FEMALE,-0.2444344161376648
44,80-84,FEMALE,0.38564860875703744
44,85+,FEMALE,0.05425505814491771
44,0-4,MALE,-0.39199789263511775
44,10-14,MALE,0.03808477420170675
44,15-19,MALE,0.2603375395920011
44,20-24,MALE,0.3192625450574269
44,25-29,MALE,0.36922874351148494
44,30-34,MALE,0.07309836806598469
44,35-39,MALE,0.26465159948565997
44,40-44,MALE,0.16928650736008422
44,45-49,MALE,0.20784034555617836
44,5-9,MALE,0.1948750501833274
44,50-54,MALE,-0.10446555216185516
44,55-59,MALE,0.01816411352774594
44,60-64,MALE,0.22929898383881664
44,65-69,MALE,-0.3056874667563534
44,70-74,MALE,0.18327196651807753
44,75-79,MALE,0.491637945669936
44,80-84,MALE,0.07726985194312874
44,85+,MALE,0.24324206899109413
45,0-4,FEMALE,0.362896946418914
45,10-14,FEMALE,0.3738166415132582
45,15-19,FEMALE,0.19998601805127691
45,20-24,FEMALE,-0.20378856666502543
45,25-29,FEMALE,-0.0835657915158663
45,30-34,FEMALE,0.35862405310035683
45,35-39,FEMALE,-0.3403901704004966
45,40-44,FEMALE,0.1415601407061331
45,45-49,FEMALE,0.46256994671421126
45,5-9,FEMALE,0.008876302454154938
45,50-54,FEMALE,0.3874158229737077
45,55-59,FEMALE,0.17020983670954593
45,60-64,FEMALE,-0.32910329833975993
45,65-69,FEMALE,-0.1853921469009947
45,70-74,FEMALE,-0.09694087426760234
45,75-79,FEMALE,-0.06912386207841337
45,80-84,FEMALE,-0.24837115523405373
45,85+,FEMALE,0.37504399483441375
45,0-4,MALE,-0.08429062251525465
45,10-14,MALE,0.33771686599357054
45,15-19,MALE,0.03949118929449469
45,20-24,MALE,-0.19682192223262973
45,25-29,MALE,0.398485257930588
45,30-34,MALE,-0.29642253421479836
45,35-39,MALE,-0.07248740454087965
45,40-44,MALE,-0.22193434738437645
45,45-49,MALE,0.2073944433068391
45,5-9,MALE,0.23680565594986547
45,50-54,MALE,-0.18350235029356554
45,55-59,MALE,-0.4672752352489624
45,60-64,MALE,-0.1918319495744072
45,65-69,MALE,0.13612031529191881
45,70-74,MALE,0.39248166349716485
45,75-79,MALE,0.13935784209752455
45,80-84,MALE,0.22839099052362144
45,85+,MALE,0.11241055448772386
46,0-4,FEMALE,-0.34204777519698837
46,10-14,FEMALE,-0.31340760115199373
46,15-19,FEMALE,-0.2665350064635277
46,20-24,FEMALE,-0.47259045574537595
46,25-29,FEMALE,-0.4238464773261512
46,30-34,FEMALE,-0.0683540206264297
46,35-39,FEMALE,0.2960161709015665
46,40-44,FEMALE,-0.49658328189252643
46,45-49,FEMALE,0.4749741932937468
46,5-9,FEMALE,-0.2730071627374855
46,50-54,FEMALE,0.4080273143044906
46,55-59,FEMALE,0.22785977186867967
46,60-64,FEMALE,0.038451470820291433
46,65-69,FEMALE,-0.19502686932537472
46,70-74,FEMALE,0.3360411966459651
46,75-79,FEMALE,-0.13254906972724712
46,80-84,FEMALE,-0.49977226190821966
46,85+,FEMALE,-0.37147950945291086
46,0-4,MALE,0.34005514492673683
46,10-14,MALE,0.4046348763513379
46,15-19,MALE,0.03325534455871093
46,20-24,MALE,0.10934297835774487
46,25-29,MALE,-0.4989049634496041
46,30-34,MALE,0.3471730033561471
46,35-39,MALE,-0.49913456934154965
46,40-44,MALE,-0.29437890146073187
46,45-49,MALE,-0.4759204695401422
46,5-9,MALE,0.0752464822580805
46,50-54,MALE,0.23427056525179069
46,55-59,MALE,-0.4135338884043449
46,60-64,MALE,-0.03193406998980208
46,65-69,MALE,-0.2732070419260708
46,70-74,MALE,-0.42787272847272106
46,75-79,MALE,0.32962926485197386
46,80-84,MALE,0.013488518925441895
46,85+,MALE,-0.15622640646688524
47,0-4,FEMALE,0.06551829344243743
47,10-14,FEMALE,-0.4660493584233336
47,15-19,FEMALE,0.33370805595768616
47,20-24,FEMALE,0.09630918316543102
47,25-29,FEMALE,-0.1769138874078635
47,30-34,FEMALE,0.37709135850309394
47,35-39,FEMALE,-0.05433496824116446
47,40-44,FEMALE,0.040964784915558994
47,45-49,FEMALE,-0.4857481704966631
47,5-9,FEMALE,0.19753304804908112
47,50-54,FEMALE,-0.03611455572536215
47,55-59,FEMALE,-0.2951398911245633
47,60-64,FEMALE,0.12657088830019347
47,65-69,FEMALE,0.1376160936197266
47,70-74,FEMALE,0.05682415174669586
47,75-79,FEMALE,0.45170029741711915
47,80-84,FEMALE,-0.32053104316582903
47,85+,FEMALE,0.46802269597537816
47,0-4,MALE,0.21801522394525819
47,10-14,MALE,-0.2815472621296067
47,15-19,MALE,0.35027724053361453
47,20-24,MALE,0.48791347569203936
47,25-29,MALE,-0.12452311019296758
47,30-34,MALE,0.16408686141949147
47,35-39,MALE,0.0963778753648512
47,40-44,MALE,0.18553726776735857
47,45-49,MALE,0.40071709160110913
47,5-9,MALE,-0.26050909646437503
47,50-54,MALE,0.31306180433603004
47,55-59,MALE,-0.05311624187743291
47,60-64,MALE,-0.2928879822138697
47,65-69,MALE,0.3339189668477047
47,70-74,MALE,0.339758266141871
47,75-79,MALE,-0.12501866952516139
47,80-84,MALE,-0.2579709606070537
47,85+,MALE,-0.2912393562437501
48,0-4,FEMALE,0.06287849391810596
48,10-14,FEMALE,0.17574640223756433
48,15-19,FEMALE,0.06479270127601922
48,20-24,FEMALE,-0.17208112962543964
48,25-29,FEMALE,0.07523659709841013
48,30-34,FEMALE,0.2542295251041651
48,35-39,FEMALE,-0.4880709743592888
48,40-44,FEMALE,-0.17393512115813792
48,45-49,FEMALE,-0.15631465893238783
48,5-9,FEMALE,0.46751761925406754
48,50-54,FEMALE,0.26499805273488164
48,55-59,FEMALE,-0.3503839187324047
48,60-64,FEMALE,0.40889791562221944
48,65-69,FEMALE,0.08127978257834911
48,70-74,FEMALE,0.2780787539668381
48,75-79,FEMALE,0.13091458496637642
48,80-84,FEMALE,0.24808130483143032
48,85+,FEMALE,0.480927802156657
48,0-4,MALE,-0.24751715769525617
48,10-14,MALE,-0.0031472158152610064
48,15-19,MALE,-0.06905366922728717
48,20-24,MALE,-0.4891214987728745
48,25-29,MALE,-0.15874761412851512
48,30-34,MALE,-0.2486535208299756
48,35-39,MALE,0.20905831083655357
48,40-44,MALE,-0.2448791665956378
48,45-49,MALE,-0.19668218912556767
48,5-9,MALE,-0.29791644937358797
48,50-54,MALE,0.3686755686067045
48,55-59,MALE,-0.3176419825758785
48,60-64,MALE,0.28444465762004256
48,65-69,MALE,-0.1133897127583623
48,70-74,MALE,-0.03834029100835323
48,75-79,MALE,-0.12746063782833517
48,80-84,MALE,0.26058404077775776
48,85+,MALE,0.37652882072143257
49,0-4,FEMALE,0.17836182138125878
49,10-14,FEMALE,-0.4028652832930675
49,15-19,FEMALE,-0.3804500147671206
49,20-24,FEMALE,0.2884855499432888
49,25-29,FEMALE,-0.37069052389415447
49,30-34,FEMALE,0.16382380720460787
49,35-39,FEMALE,-0.23517258257197682
49,40-44,FEMALE,-0.18128049992083106
49,45-49,FEMALE,0.3391799473465653
49,5-9,FEMALE,-0.20493067627830897
49,50-54,FEMALE,0.4779435565578751
49,55-59,FEMALE,-0.21554524917155504
49,60-64,FEMALE,0.29010893392842263
49,65-69,FEMALE,-0.22420588851673529
49,70-74,FEMALE,0.09161652080365457
49,75-79,FEMALE,-0.0639622129383497
49,80-84,FEMALE,0.25481135706650093
49,85+,FEMALE,-0.3306117638858268
49,0-4,MALE,-0.46740776815568097
49,10-14,MALE,-0.47274532067240216
49,15-19,MALE,0.13563615703606047
49,20-24,MALE,0.09706495294813067
49,25-29,MALE,0.14435088766913395
49,30-34,MALE,-0.2270522314502159
49,35-39,MALE,-0.49731164875265677
49,40-44,MALE,-0.38697776196931954
49,45-49,MALE,0.1752554178237915
49,5-9,MALE,0.3397355341730872
49,50-54,MALE,0.38470933359349146
49,55-59,MALE,-0.10748255637008697
49,60-64,MALE,0.304648494508001
49,65-69,MALE,0.29823403211776167
49,70-74,MALE,-0.39320444528129883
49,75-79,MALE,0.4455078302707989
49,80-84,MALE,0.03315711340110283
49,85+,MALE,-0.3024671550519997
50,0-4,FEMALE,0.00821570080370293
50,10-14,FEMALE,0.251298728007896
50,15-19,FEMALE,0.09455053510464495
50,20-24,FEMALE,-0.28397114790095657
50,25-29,FEMALE,0.31399953305481176
50,30-34,FEMALE,0.04669126937187684
50,35-39,FEMALE,-0.32981045821907173
50,40-44,FEMALE,0.3290470041047229
50,45-49,FEMALE,0.4147979385925282
50,5-9,FEMALE,-0.336661309509509
50,50-54,FEMALE,-0.33740600142846233
50,55-59,FEMALE,-0.3204302189988084
50,60-64,FEMALE,-0.12263730015001784
50,65-69,FEMALE,-0.2209119112139888
50,70-74,FEMALE,-0.05793725172770792
50,75-79,FEMALE,0.029431481394567527
50,80-84,FEMALE,0.14292519018636085
50,85+,FEMALE,-0.24521083703439217
50,0-4,MALE,-0.25738891762193816
50,10-14,MALE,0.26209236449722084
50,15-19,MALE,-0.2775600509303331
50,20-24,MALE,-0.2171522514654498
50,25-29,MALE,0.09288318754806824
50,30-34,MALE,0.4022117774002254
50,35-39,MALE,0.024362477799513726
50,40-44,MALE,-0.40440575520733546
50,45-49,MALE,-0.36864645166315313
50,5-9,MALE,-0.1079649571711343
50,50-54,MALE,-0.44593394739422365
50,55-59,MALE,-0.01911826093964919
50,60-64,MALE,0.14146156260176213
50,65-69,MALE,0.4952574819672009
50,70-74,MALE,-0.2221229257665982
50,75-79,MALE,-0.15567201465455582
50,80-84,MALE,0.2021192403481109
50,85+,MALE,-0.020512592818704434
51,0-4,FEMALE,0.17888921115081757
51,10-14,FEMALE,0.15101233616587706
51,15-19,FEMALE,-0.06430759889190085
51,20-24,FEMALE,-0.39023996304604225
51,25-29,FEMALE,-0.42442871068487875
51,30-34,FEMALE,0.427061470458284
51,35-39,FEMALE,-0.47881882745423354
51,40-44,FEMALE,0.3088018663402181
51,45-49,FEMALE,0.4669950155657716
51,5-9,FEMALE,0.38716983748599887
51,50-54,FEMALE,-0.37037112459074706
51,55-59,FEMALE,0.06436470645712689
51,60-64,FEMALE,-0.4233990479260683
51,65-69,FEMALE,-0.01981242385227233
51,70-74,FEMALE,-0.2570434272638522
51,75-79,FEMALE,0.09021339396713302
51,80-84,FEMALE,-0.17462615203112364
51,85+,FEMALE,0.2968160534510389
51,0-4,MALE,-0.18227345237392
51,10-14,MALE,0.4769001793465577
51,15-19,MALE,-0.21010049583856016
51,20-24,MALE,-0.17518112488323823
51,25-29,MALE,0.20058306795544922
51,30-34,MALE,0.3516121674038004
51,35-39,MALE,-0.1536481994553469
51,40-44,MALE,-0.4401563442661427
51,45-49,MALE,0.2947535495623015
51,5-9,MALE,0.10161559924017638
51,50-54,MALE,0.4113929281011224
51,55-59,MALE,0.03640522906789556
51,60-64,MALE,-0.3110307541792281
51,65-69,MALE,-0.38164622971089557
51,70-74,MALE,0.3993703880114481
51,75-79,MALE,0.46277927968185395
51,80-84,MALE,0.031757303106132895
51,85+,MALE,-0.29070899268845096
53,0-4,FEMALE,-0.32111089400132187
53,10-14,FEMALE,-0.3675207021587994
53,15-19,FEMALE,0.11559757389477454
53,20-24,FEMALE,-0.06935610203072429
53,25-29,FEMALE,-0.14120738487690687
53,30-34,FEMALE,0.4757569925277494
53,35-39,FEMALE,0.3029273842112161
53,40-44,FEMALE,-0.4732797431934159
53,45-49,FEMALE,-0.46363506000488997
53,5-9,FEMALE,0.1771831022342667
53,50-54,FEMALE,-0.026118791778571904
53,55-59,FEMALE,0.26802505931118503
53,60-64,FEMALE,-0.3990899344207719
53,65-69,FEMALE,-0.0828991714224685
53,70-74,FEMALE,0.3331499451014679
53,75-79,FEMALE,-0.3419628893316258
53,80-84,FEMALE,-0.12681192660238594
53,85+,FEMALE,0.2401111254002899
53,0-4,MALE,-0.2517854643811006
53,10-14,MALE,-0.4870803870726377
53,15-19,MALE,-0.1585315348347649
53,20-24,MALE,-0.3457419375772588
53,25-29,MALE,0.4448111618112307
53,30-34,MALE,0.3093651351518929
53,35-39,MALE,0.15480264503275976
53,40-44,MALE,0.4485381635604426
53,45-49,MALE,-0.2383196418522857
53,5-9,MALE,0.2780551147297956
53,50-54,MALE,-0.26330906990915537
53,55-59,MALE,0.09747867821715772
53,60-64,MALE,0.21874266234226525
53,65-69,MALE,0.11025055800564587
53,70-74,MALE,0.38014267256949097
53,75-79,MALE,0.07681868266081437
53,80-84,MALE,-0.4873161240539048
53,85+,MALE,-0.3155787985306233
54,0-4,FEMALE,0.12514125483721728
54,10-14,FEMALE,0.1922800559696043
54,15-19,FEMALE,0.2396785589735373
54,20-24,FEMALE,-0.025767220045963768
54,25-29,FEMALE,-0.10920080242794938
54,30-34,FEMALE,-0.3386379608709831
54,35-39,FEMALE,-0.4234747084337869
54,40-44,FEMALE,-0.1921930892567616
54,45-49,FEMALE,0.357342144328868
54,5-9,FEMALE,0.25071219489109353
54,50-54,FEMALE,-0.03936581928428495
54,55-59,FEMALE,-0.07062982687784825
54,60-64,FEMALE,-0.08597184105747147
54,65-69,FEMALE,-0.48582461096521
54,70-74,FEMALE,-0.3419773060668376
54,75-79,FEMALE,-0.25447780521790264
54,80-84,FEMALE,0.4763171305967262
54,85+,FEMALE,0.16913004641537555
54,0-4,MALE,0.307513323125022
54,10-14,MALE,0.26765507560776314
54,15-19,MALE,0.3296242068427091
54,20-24,MALE,0.27617443400231423
54,25-29,MALE,-0.4789369231148157
54,30-34,MALE,0.4287996338389348
54,35-39,MALE,-0.138865697903384
54,40-44,MALE,0.28592084070987767
54,45-49,MALE,0.15985196320252726
54,5-9,MALE,-0.36246566776026157
54,50-54,MALE,0.4918558941935771
54,55-59,MALE,0.25069442330277525
54,60-64,MALE,0.4390730786471977
54,65-69,MALE,-0.30763942294288427
54,70-74,MALE,-0.19888790950062685
54,75-79,MALE,0.20396330665971618
54,80-84,MALE,-0.02608167969447095
54,85+,MALE,-0.021025146015745122
55,0-4,FEMALE,0.20154065331735183
55,10-14,FEMALE,0.16069769226305652
55,15-19,FEMALE,0.2675302116840612
55,20-24,FEMALE,0.03935779392486438
55,25-29,FEMALE,-0.2818959279975388
55,30-34,FEMALE,0.4721052084933035
55,35-39,FEMALE,-0.4700506684021093
55,40-44,FEMALE,-0.247987187889521
55,45-49,FEMALE,-0.37740667327307165
55,5-9,FEMALE,0.338734099350404
55,50-54,FEMALE,0.03895866533275694
55,55-59,FEMALE,-0.4955713462259155
55,60-64,FEMALE,0.14794434464420192
55,65-69,FEMALE,0.43368199723772705
55,70-74,FEMALE,0.19473001844016835
55,75-79,FEMALE,-0.26801934803370386
55,80-84,FEMALE,0.3375871434691362
55,85+,FEMALE,-0.16962746702483855
55,0-4,MALE,-0.11750630009919405
55,10-14,MALE,0.06652266049059108
55,15-19,MALE,0.311868831719039
55,20-24,MALE,-0.013273762349854223
55,25-29,MALE,-0.21634276743861847
55,30-34,MALE,-0.4610972822410986
55,35-39,MALE,0.2618073709018063
55,40-44,MALE,0.27745612704893574
55,45-49,MALE,0.27357399064931087
55,5-9,MALE,0.20158134915982373
55,50-54,MALE,0.2443156206572894
55,55-59,MALE,-0.021478026901604608
55,60-64,MALE,-0.49608922691550106
55,65-69,MALE,0.4862378305988386
55,70-74,MALE,0.2870920243731234
55,75-79,MALE,-0.10690552165033296
55,80-84,MALE,0.00881842541275546
55,85+,MALE,-0.23128811598871835
56,0-4,FEMALE,0.020773300322616706
56,10-14,FEMALE,-0.20485964938779944
56,15-19,FEMALE,0.30256184830795974
56,20-24,FEMALE,0.3168438843822514
56,25-29,FEMALE,-0.13895917541776726
56,30-34,FEMALE,0.2109296702001302
56,35-39,FEMALE,0.021956375556328567
56,40-44,FEMALE,0.128450432781392
56,45-49,FEMALE,0.2889548750263202
56,5-9,FEMALE,-0.01983810557430843
56,50-54,FEMALE,0.28182386480511923
56,55-59,FEMALE,0.1667080292118044
56,60-64,FEMALE,0.35130702191599994
56,65-69,FEMALE,-0.32763041635371337
56,70-74,FEMALE,0.09265602427149133
56,75-79,FEMALE,-0.09024000151293876
56,80-84,FEMALE,0.31929347912591766
56,85+,FEMALE,0.46219278450735146
56,0-4,MALE,-0.05754792343759618
56,10-14,MALE,-0.4747996397982206
56,15-19,MALE,-0.2993515653324721
56,20-24,MALE,0.030448100271314615
56,25-29,MALE,0.48866695841934416
56,30-34,MALE,-0.2499188825386227
56,35-39,MALE,0.045998632011105656
56,40-44,MALE,-0.33824425638158573
56,45-49,MALE,-0.34871182670212875
56,5-9,MALE,-0.1483261128742015
56,50-54,MALE,0.2882627333710843
56,55-59,MALE,-0.466271198092727
56,60-64,MALE,-0.4892507659678813
56,65-69,MALE,0.0953206791455159
56,70-74,MALE,-0.4609492354647955
56,75-79,MALE,-0.3015660267101339
56,80-84,MALE,-0.27557402520324104
56,85+,MALE,0.3007976293374668
